,tile,el_i_in_tile,el,config
0,0,0,7932,222
1,0,1,8152,222
2,0,2,8372,222
3,0,3,8592,222
4,0,4,7933,222
5,0,5,8153,222
6,0,6,8373,222
7,0,7,8593,222
8,0,8,7934,222
9,0,9,8154,222
10,0,10,8374,222
11,0,11,8594,222
12,0,12,7935,222
13,0,13,8155,222
14,0,14,8375,222
15,0,15,8595,222
16,1,0,7956,222
17,1,1,8176,222
18,1,2,8396,222
19,1,3,8616,222
20,1,4,7957,222
21,1,5,8177,222
22,1,6,8397,222
23,1,7,8617,222
24,1,8,7958,222
25,1,9,8178,222
26,1,10,8398,222
27,1,11,8618,222
28,1,12,7959,222
29,1,13,8179,222
30,1,14,8399,222
31,1,15,8619,222
32,2,0,7980,222
33,2,1,8200,222
34,2,2,8420,222
35,2,3,8640,222
36,2,4,7981,222
37,2,5,8201,222
38,2,6,8421,222
39,2,7,8641,222
40,2,8,7982,222
41,2,9,8202,222
42,2,10,8422,222
43,2,11,8642,222
44,2,12,7983,222
45,2,13,8203,222
46,2,14,8423,222
47,2,15,8643,222
48,3,0,8004,222
49,3,1,8224,222
50,3,2,8444,222
51,3,3,8664,222
52,3,4,8005,222
53,3,5,8225,222
54,3,6,8445,222
55,3,7,8665,222
56,3,8,8006,222
57,3,9,8226,222
58,3,10,8446,222
59,3,11,8666,222
60,3,12,8007,222
61,3,13,8227,222
62,3,14,8447,222
63,3,15,8667,222
64,4,0,8028,222
65,4,1,8248,222
66,4,2,8468,222
67,4,3,8688,222
68,4,4,8029,222
69,4,5,8249,222
70,4,6,8469,222
71,4,7,8689,222
72,4,8,8030,222
73,4,9,8250,222
74,4,10,8470,222
75,4,11,8690,222
76,4,12,8031,222
77,4,13,8251,222
78,4,14,8471,222
79,4,15,8691,222
80,5,0,8052,222
81,5,1,8272,222
82,5,2,8492,222
83,5,3,8712,222
84,5,4,8053,222
85,5,5,8273,222
86,5,6,8493,222
87,5,7,8713,222
88,5,8,8054,222
89,5,9,8274,222
90,5,10,8494,222
91,5,11,8714,222
92,5,12,8055,222
93,5,13,8275,222
94,5,14,8495,222
95,5,15,8715,222
96,6,0,8076,222
97,6,1,8296,222
98,6,2,8516,222
99,6,3,8736,222
100,6,4,8077,222
101,6,5,8297,222
102,6,6,8517,222
103,6,7,8737,222
104,6,8,8078,222
105,6,9,8298,222
106,6,10,8518,222
107,6,11,8738,222
108,6,12,8079,222
109,6,13,8299,222
110,6,14,8519,222
111,6,15,8739,222
112,7,0,8100,222
113,7,1,8320,222
114,7,2,8540,222
115,7,3,8760,222
116,7,4,8101,222
117,7,5,8321,222
118,7,6,8541,222
119,7,7,8761,222
120,7,8,8102,222
121,7,9,8322,222
122,7,10,8542,222
123,7,11,8762,222
124,7,12,8103,222
125,7,13,8323,222
126,7,14,8543,222
127,7,15,8763,222
128,8,0,8124,222
129,8,1,8344,222
130,8,2,8564,222
131,8,3,8784,222
132,8,4,8125,222
133,8,5,8345,222
134,8,6,8565,222
135,8,7,8785,222
136,8,8,8126,222
137,8,9,8346,222
138,8,10,8566,222
139,8,11,8786,222
140,8,12,8127,222
141,8,13,8347,222
142,8,14,8567,222
143,8,15,8787,222
144,9,0,16732,222
145,9,1,16952,222
146,9,2,17172,222
147,9,3,17392,222
148,9,4,16733,222
149,9,5,16953,222
150,9,6,17173,222
151,9,7,17393,222
152,9,8,16734,222
153,9,9,16954,222
154,9,10,17174,222
155,9,11,17394,222
156,9,12,16735,222
157,9,13,16955,222
158,9,14,17175,222
159,9,15,17395,222
160,10,0,16756,222
161,10,1,16976,222
162,10,2,17196,222
163,10,3,17416,222
164,10,4,16757,222
165,10,5,16977,222
166,10,6,17197,222
167,10,7,17417,222
168,10,8,16758,222
169,10,9,16978,222
170,10,10,17198,222
171,10,11,17418,222
172,10,12,16759,222
173,10,13,16979,222
174,10,14,17199,222
175,10,15,17419,222
176,11,0,16780,222
177,11,1,17000,222
178,11,2,17220,222
179,11,3,17440,222
180,11,4,16781,222
181,11,5,17001,222
182,11,6,17221,222
183,11,7,17441,222
184,11,8,16782,222
185,11,9,17002,222
186,11,10,17222,222
187,11,11,17442,222
188,11,12,16783,222
189,11,13,17003,222
190,11,14,17223,222
191,11,15,17443,222
192,12,0,16804,222
193,12,1,17024,222
194,12,2,17244,222
195,12,3,17464,222
196,12,4,16805,222
197,12,5,17025,222
198,12,6,17245,222
199,12,7,17465,222
200,12,8,16806,222
201,12,9,17026,222
202,12,10,17246,222
203,12,11,17466,222
204,12,12,16807,222
205,12,13,17027,222
206,12,14,17247,222
207,12,15,17467,222
208,13,0,16828,222
209,13,1,17048,222
210,13,2,17268,222
211,13,3,17488,222
212,13,4,16829,222
213,13,5,17049,222
214,13,6,17269,222
215,13,7,17489,222
216,13,8,16830,222
217,13,9,17050,222
218,13,10,17270,222
219,13,11,17490,222
220,13,12,16831,222
221,13,13,17051,222
