,tile,el_i_in_tile,el,config
0,0,0,2218,69
1,0,1,2438,69
2,0,2,2658,69
3,0,3,2878,69
4,0,4,2219,69
5,0,5,2439,69
6,0,6,2659,69
7,0,7,2879,69
8,0,8,2220,69
9,0,9,2440,69
10,0,10,2660,69
11,0,11,2880,69
12,0,12,2221,69
13,0,13,2441,69
14,0,14,2661,69
15,0,15,2881,69
16,1,0,2242,69
17,1,1,2462,69
18,1,2,2682,69
19,1,3,2902,69
20,1,4,2243,69
21,1,5,2463,69
22,1,6,2683,69
23,1,7,2903,69
24,1,8,2244,69
25,1,9,2464,69
26,1,10,2684,69
27,1,11,2904,69
28,1,12,2245,69
29,1,13,2465,69
30,1,14,2685,69
31,1,15,2905,69
32,2,0,2266,69
33,2,1,2486,69
34,2,2,2706,69
35,2,3,2926,69
36,2,4,2267,69
37,2,5,2487,69
38,2,6,2707,69
39,2,7,2927,69
40,2,8,2268,69
41,2,9,2488,69
42,2,10,2708,69
43,2,11,2928,69
44,2,12,2269,69
45,2,13,2489,69
46,2,14,2709,69
47,2,15,2929,69
48,3,0,2290,69
49,3,1,2510,69
50,3,2,2730,69
51,3,3,2950,69
52,3,4,2291,69
53,3,5,2511,69
54,3,6,2731,69
55,3,7,2951,69
56,3,8,2292,69
57,3,9,2512,69
58,3,10,2732,69
59,3,11,2952,69
60,3,12,2293,69
61,3,13,2513,69
62,3,14,2733,69
63,3,15,2953,69
64,4,0,2314,69
65,4,1,2534,69
66,4,2,2754,69
67,4,3,2974,69
68,4,4,2315,69
69,4,5,2535,69
70,4,6,2755,69
71,4,7,2975,69
72,4,8,2316,69
73,4,9,2536,69
74,4,10,2756,69
75,4,11,2976,69
76,4,12,2317,69
77,4,13,2537,69
78,4,14,2757,69
79,4,15,2977,69
80,5,0,2338,69
81,5,1,2558,69
82,5,2,2778,69
83,5,3,2998,69
84,5,4,2339,69
85,5,5,2559,69
86,5,6,2779,69
87,5,7,2999,69
88,5,8,2340,69
89,5,9,2560,69
90,5,10,2780,69
91,5,11,3000,69
92,5,12,2341,69
93,5,13,2561,69
94,5,14,2781,69
95,5,15,3001,69
96,6,0,2362,69
97,6,1,2582,69
98,6,2,2802,69
99,6,3,3022,69
100,6,4,2363,69
101,6,5,2583,69
102,6,6,2803,69
103,6,7,3023,69
104,6,8,2364,69
105,6,9,2584,69
106,6,10,2804,69
107,6,11,3024,69
108,6,12,2365,69
