,tile,el_i_in_tile,el,config
0,0,0,1772,54
1,0,1,1992,54
2,0,2,2212,54
3,0,3,2432,54
4,0,4,1773,54
5,0,5,1993,54
6,0,6,2213,54
7,0,7,2433,54
8,0,8,1774,54
9,0,9,1994,54
10,0,10,2214,54
11,0,11,2434,54
12,0,12,1775,54
13,0,13,1995,54
14,0,14,2215,54
15,0,15,2435,54
16,1,0,1796,54
17,1,1,2016,54
18,1,2,2236,54
19,1,3,2456,54
20,1,4,1797,54
21,1,5,2017,54
22,1,6,2237,54
23,1,7,2457,54
24,1,8,1798,54
25,1,9,2018,54
26,1,10,2238,54
27,1,11,2458,54
28,1,12,1799,54
29,1,13,2019,54
30,1,14,2239,54
31,1,15,2459,54
32,2,0,1820,54
33,2,1,2040,54
34,2,2,2260,54
35,2,3,2480,54
36,2,4,1821,54
37,2,5,2041,54
38,2,6,2261,54
39,2,7,2481,54
40,2,8,1822,54
41,2,9,2042,54
42,2,10,2262,54
43,2,11,2482,54
44,2,12,1823,54
45,2,13,2043,54
46,2,14,2263,54
47,2,15,2483,54
48,3,0,1844,54
49,3,1,2064,54
50,3,2,2284,54
51,3,3,2504,54
52,3,4,1845,54
53,3,5,2065,54
54,3,6,2285,54
55,3,7,2505,54
56,3,8,1846,54
57,3,9,2066,54
58,3,10,2286,54
59,3,11,2506,54
60,3,12,1847,54
61,3,13,2067,54
62,3,14,2287,54
63,3,15,2507,54
64,4,0,1868,54
65,4,1,2088,54
66,4,2,2308,54
67,4,3,2528,54
68,4,4,1869,54
69,4,5,2089,54
70,4,6,2309,54
71,4,7,2529,54
72,4,8,1870,54
73,4,9,2090,54
74,4,10,2310,54
75,4,11,2530,54
76,4,12,1871,54
77,4,13,2091,54
78,4,14,2311,54
79,4,15,2531,54
80,5,0,1892,54
81,5,1,2112,54
82,5,2,2332,54
83,5,3,2552,54
84,5,4,1893,54
85,5,5,2113,54
86,5,6,2333,54
87,5,7,2553,54
88,5,8,1894,54
89,5,9,2114,54
90,5,10,2334,54
91,5,11,2554,54
92,5,12,1895,54
93,5,13,2115,54
94,5,14,2335,54
95,5,15,2555,54
96,6,0,1916,54
97,6,1,2136,54
98,6,2,2356,54
99,6,3,2576,54
100,6,4,1917,54
101,6,5,2137,54
102,6,6,2357,54
103,6,7,2577,54
104,6,8,1918,54
105,6,9,2138,54
106,6,10,2358,54
107,6,11,2578,54
108,6,12,1919,54
109,6,13,2139,54
110,6,14,2359,54
111,6,15,2579,54
112,7,0,1940,54
113,7,1,2160,54
114,7,2,2380,54
115,7,3,2600,54
116,7,4,1941,54
117,7,5,2161,54
118,7,6,2381,54
119,7,7,2601,54
120,7,8,1942,54
121,7,9,2162,54
122,7,10,2382,54
123,7,11,2602,54
124,7,12,1943,54
125,7,13,2163,54
126,7,14,2383,54
127,7,15,2603,54
128,8,0,1964,54
129,8,1,2184,54
130,8,2,2404,54
131,8,3,2624,54
132,8,4,1965,54
133,8,5,2185,54
134,8,6,2405,54
135,8,7,2625,54
136,8,8,1966,54
137,8,9,2186,54
138,8,10,2406,54
139,8,11,2626,54
140,8,12,1967,54
141,8,13,2187,54
142,8,14,2407,54
143,8,15,2627,54
144,9,0,10572,54
145,9,1,10792,54
146,9,2,11012,54
147,9,3,11232,54
148,9,4,10573,54
149,9,5,10793,54
150,9,6,11013,54
151,9,7,11233,54
152,9,8,10574,54
153,9,9,10794,54
154,9,10,11014,54
155,9,11,11234,54
156,9,12,10575,54
157,9,13,10795,54
158,9,14,11015,54
159,9,15,11235,54
160,10,0,10596,54
161,10,1,10816,54
162,10,2,11036,54
163,10,3,11256,54
164,10,4,10597,54
165,10,5,10817,54
166,10,6,11037,54
167,10,7,11257,54
168,10,8,10598,54
169,10,9,10818,54
170,10,10,11038,54
171,10,11,11258,54
172,10,12,10599,54
173,10,13,10819,54
174,10,14,11039,54
175,10,15,11259,54
176,11,0,10620,54
177,11,1,10840,54
178,11,2,11060,54
179,11,3,11280,54
180,11,4,10621,54
181,11,5,10841,54
182,11,6,11061,54
183,11,7,11281,54
184,11,8,10622,54
185,11,9,10842,54
186,11,10,11062,54
187,11,11,11282,54
188,11,12,10623,54
189,11,13,10843,54
190,11,14,11063,54
191,11,15,11283,54
192,12,0,10644,54
193,12,1,10864,54
194,12,2,11084,54
195,12,3,11304,54
196,12,4,10645,54
197,12,5,10865,54
198,12,6,11085,54
199,12,7,11305,54
200,12,8,10646,54
201,12,9,10866,54
202,12,10,11086,54
203,12,11,11306,54
204,12,12,10647,54
205,12,13,10867,54
206,12,14,11087,54
207,12,15,11307,54
208,13,0,10668,54
209,13,1,10888,54
210,13,2,11108,54
211,13,3,11328,54
212,13,4,10669,54
213,13,5,10889,54
214,13,6,11109,54
215,13,7,11329,54
216,13,8,10670,54
217,13,9,10890,54
218,13,10,11110,54
219,13,11,11330,54
220,13,12,10671,54
221,13,13,10891,54
222,13,14,11111,54
223,13,15,11331,54
224,14,0,10692,54
225,14,1,10912,54
226,14,2,11132,54
227,14,3,11352,54
228,14,4,10693,54
229,14,5,10913,54
230,14,6,11133,54
231,14,7,11353,54
232,14,8,10694,54
233,14,9,10914,54
234,14,10,11134,54
235,14,11,11354,54
236,14,12,10695,54
237,14,13,10915,54
238,14,14,11135,54
239,14,15,11355,54
240,15,0,10716,54
241,15,1,10936,54
242,15,2,11156,54
243,15,3,11376,54
244,15,4,10717,54
245,15,5,10937,54
246,15,6,11157,54
247,15,7,11377,54
248,15,8,10718,54
249,15,9,10938,54
250,15,10,11158,54
251,15,11,11378,54
252,15,12,10719,54
253,15,13,10939,54
254,15,14,11159,54
255,15,15,11379,54
256,16,0,10740,54
257,16,1,10960,54
258,16,2,11180,54
259,16,3,11400,54
260,16,4,10741,54
261,16,5,10961,54
262,16,6,11181,54
