,tile,el_i_in_tile,el,config
0,0,0,1336,44
1,0,1,1556,44
2,0,2,1776,44
3,0,3,1996,44
4,0,4,1337,44
5,0,5,1557,44
6,0,6,1777,44
7,0,7,1997,44
8,0,8,1338,44
9,0,9,1558,44
10,0,10,1778,44
11,0,11,1998,44
12,0,12,1339,44
13,0,13,1559,44
14,0,14,1779,44
15,0,15,1999,44
16,1,0,1360,44
17,1,1,1580,44
18,1,2,1800,44
19,1,3,2020,44
20,1,4,1361,44
21,1,5,1581,44
22,1,6,1801,44
23,1,7,2021,44
24,1,8,1362,44
25,1,9,1582,44
26,1,10,1802,44
27,1,11,2022,44
28,1,12,1363,44
29,1,13,1583,44
30,1,14,1803,44
31,1,15,2023,44
32,2,0,1384,44
33,2,1,1604,44
34,2,2,1824,44
35,2,3,2044,44
36,2,4,1385,44
37,2,5,1605,44
38,2,6,1825,44
39,2,7,2045,44
40,2,8,1386,44
41,2,9,1606,44
42,2,10,1826,44
43,2,11,2046,44
44,2,12,1387,44
45,2,13,1607,44
46,2,14,1827,44
47,2,15,2047,44
48,3,0,1408,44
49,3,1,1628,44
50,3,2,1848,44
51,3,3,2068,44
52,3,4,1409,44
53,3,5,1629,44
54,3,6,1849,44
55,3,7,2069,44
56,3,8,1410,44
57,3,9,1630,44
58,3,10,1850,44
59,3,11,2070,44
60,3,12,1411,44
61,3,13,1631,44
62,3,14,1851,44
63,3,15,2071,44
64,4,0,1432,44
65,4,1,1652,44
66,4,2,1872,44
67,4,3,2092,44
68,4,4,1433,44
69,4,5,1653,44
70,4,6,1873,44
71,4,7,2093,44
72,4,8,1434,44
73,4,9,1654,44
74,4,10,1874,44
75,4,11,2094,44
76,4,12,1435,44
77,4,13,1655,44
78,4,14,1875,44
79,4,15,2095,44
80,5,0,1456,44
81,5,1,1676,44
82,5,2,1896,44
83,5,3,2116,44
84,5,4,1457,44
85,5,5,1677,44
86,5,6,1897,44
87,5,7,2117,44
88,5,8,1458,44
89,5,9,1678,44
90,5,10,1898,44
91,5,11,2118,44
92,5,12,1459,44
93,5,13,1679,44
94,5,14,1899,44
95,5,15,2119,44
96,6,0,1480,44
97,6,1,1700,44
98,6,2,1920,44
99,6,3,2140,44
100,6,4,1481,44
101,6,5,1701,44
102,6,6,1921,44
103,6,7,2141,44
104,6,8,1482,44
105,6,9,1702,44
106,6,10,1922,44
107,6,11,2142,44
108,6,12,1483,44
109,6,13,1703,44
110,6,14,1923,44
111,6,15,2143,44
112,7,0,1504,44
113,7,1,1724,44
114,7,2,1944,44
115,7,3,2164,44
116,7,4,1505,44
117,7,5,1725,44
118,7,6,1945,44
119,7,7,2165,44
120,7,8,1506,44
121,7,9,1726,44
122,7,10,1946,44
123,7,11,2166,44
124,7,12,1507,44
125,7,13,1727,44
126,7,14,1947,44
127,7,15,2167,44
128,8,0,1528,44
129,8,1,1748,44
130,8,2,1968,44
131,8,3,2188,44
132,8,4,1529,44
133,8,5,1749,44
134,8,6,1969,44
135,8,7,2189,44
136,8,8,1530,44
137,8,9,1750,44
138,8,10,1970,44
139,8,11,2190,44
140,8,12,1531,44
141,8,13,1751,44
142,8,14,1971,44
143,8,15,2191,44
144,9,0,10136,44
145,9,1,10356,44
146,9,2,10576,44
147,9,3,10796,44
148,9,4,10137,44
149,9,5,10357,44
150,9,6,10577,44
151,9,7,10797,44
152,9,8,10138,44
153,9,9,10358,44
154,9,10,10578,44
155,9,11,10798,44
156,9,12,10139,44
157,9,13,10359,44
158,9,14,10579,44
159,9,15,10799,44
160,10,0,10160,44
161,10,1,10380,44
162,10,2,10600,44
163,10,3,10820,44
164,10,4,10161,44
165,10,5,10381,44
166,10,6,10601,44
167,10,7,10821,44
168,10,8,10162,44
169,10,9,10382,44
170,10,10,10602,44
171,10,11,10822,44
172,10,12,10163,44
173,10,13,10383,44
174,10,14,10603,44
175,10,15,10823,44
176,11,0,10184,44
177,11,1,10404,44
178,11,2,10624,44
179,11,3,10844,44
180,11,4,10185,44
181,11,5,10405,44
182,11,6,10625,44
183,11,7,10845,44
184,11,8,10186,44
185,11,9,10406,44
186,11,10,10626,44
187,11,11,10846,44
188,11,12,10187,44
189,11,13,10407,44
190,11,14,10627,44
191,11,15,10847,44
192,12,0,10208,44
193,12,1,10428,44
194,12,2,10648,44
195,12,3,10868,44
196,12,4,10209,44
197,12,5,10429,44
198,12,6,10649,44
199,12,7,10869,44
200,12,8,10210,44
201,12,9,10430,44
202,12,10,10650,44
203,12,11,10870,44
204,12,12,10211,44
205,12,13,10431,44
206,12,14,10651,44
207,12,15,10871,44
208,13,0,10232,44
209,13,1,10452,44
210,13,2,10672,44
211,13,3,10892,44
212,13,4,10233,44
213,13,5,10453,44
214,13,6,10673,44
215,13,7,10893,44
216,13,8,10234,44
217,13,9,10454,44
218,13,10,10674,44
219,13,11,10894,44
220,13,12,10235,44
221,13,13,10455,44
222,13,14,10675,44
223,13,15,10895,44
224,14,0,10256,44
225,14,1,10476,44
226,14,2,10696,44
227,14,3,10916,44
228,14,4,10257,44
229,14,5,10477,44
230,14,6,10697,44
231,14,7,10917,44
232,14,8,10258,44
233,14,9,10478,44
234,14,10,10698,44
235,14,11,10918,44
236,14,12,10259,44
237,14,13,10479,44
238,14,14,10699,44
239,14,15,10919,44
240,15,0,10280,44
241,15,1,10500,44
242,15,2,10720,44
243,15,3,10940,44
244,15,4,10281,44
245,15,5,10501,44
246,15,6,10721,44
247,15,7,10941,44
248,15,8,10282,44
249,15,9,10502,44
250,15,10,10722,44
251,15,11,10942,44
252,15,12,10283,44
253,15,13,10503,44
254,15,14,10723,44
255,15,15,10943,44
256,16,0,10304,44
257,16,1,10524,44
258,16,2,10744,44
259,16,3,10964,44
260,16,4,10305,44
261,16,5,10525,44
262,16,6,10745,44
263,16,7,10965,44
264,16,8,10306,44
265,16,9,10526,44
266,16,10,10746,44
267,16,11,10966,44
268,16,12,10307,44
269,16,13,10527,44
270,16,14,10747,44
271,16,15,10967,44
272,17,0,10328,44
273,17,1,10548,44
274,17,2,10768,44
275,17,3,10988,44
276,17,4,10329,44
277,17,5,10549,44
278,17,6,10769,44
279,17,7,10989,44
280,17,8,10330,44
281,17,9,10550,44
282,17,10,10770,44
283,17,11,10990,44
284,17,12,10331,44
285,17,13,10551,44
286,17,14,10771,44
287,17,15,10991,44
288,18,0,18936,44
289,18,1,19156,44
290,18,2,19376,44
291,18,3,19596,44
292,18,4,18937,44
293,18,5,19157,44
294,18,6,19377,44
295,18,7,19597,44
296,18,8,18938,44
297,18,9,19158,44
298,18,10,19378,44
299,18,11,19598,44
300,18,12,18939,44
301,18,13,19159,44
302,18,14,19379,44
303,18,15,19599,44
304,19,0,18960,44
305,19,1,19180,44
306,19,2,19400,44
307,19,3,19620,44
308,19,4,18961,44
309,19,5,19181,44
310,19,6,19401,44
311,19,7,19621,44
312,19,8,18962,44
313,19,9,19182,44
314,19,10,19402,44
315,19,11,19622,44
316,19,12,18963,44
317,19,13,19183,44
318,19,14,19403,44
319,19,15,19623,44
320,20,0,18984,44
321,20,1,19204,44
322,20,2,19424,44
323,20,3,19644,44
324,20,4,18985,44
325,20,5,19205,44
326,20,6,19425,44
327,20,7,19645,44
328,20,8,18986,44
329,20,9,19206,44
330,20,10,19426,44
331,20,11,19646,44
332,20,12,18987,44
333,20,13,19207,44
334,20,14,19427,44
335,20,15,19647,44
336,21,0,19008,44
337,21,1,19228,44
338,21,2,19448,44
339,21,3,19668,44
340,21,4,19009,44
341,21,5,19229,44
342,21,6,19449,44
343,21,7,19669,44
344,21,8,19010,44
345,21,9,19230,44
346,21,10,19450,44
347,21,11,19670,44
348,21,12,19011,44
349,21,13,19231,44
350,21,14,19451,44
351,21,15,19671,44
352,22,0,19032,44
353,22,1,19252,44
354,22,2,19472,44
355,22,3,19692,44
356,22,4,19033,44
357,22,5,19253,44
358,22,6,19473,44
359,22,7,19693,44
360,22,8,19034,44
361,22,9,19254,44
362,22,10,19474,44
363,22,11,19694,44
364,22,12,19035,44
365,22,13,19255,44
366,22,14,19475,44
367,22,15,19695,44
368,23,0,19056,44
369,23,1,19276,44
370,23,2,19496,44
371,23,3,19716,44
372,23,4,19057,44
373,23,5,19277,44
374,23,6,19497,44
375,23,7,19717,44
376,23,8,19058,44
377,23,9,19278,44
378,23,10,19498,44
379,23,11,19718,44
380,23,12,19059,44
381,23,13,19279,44
382,23,14,19499,44
383,23,15,19719,44
384,24,0,19080,44
385,24,1,19300,44
386,24,2,19520,44
387,24,3,19740,44
388,24,4,19081,44
389,24,5,19301,44
390,24,6,19521,44
391,24,7,19741,44
392,24,8,19082,44
393,24,9,19302,44
394,24,10,19522,44
395,24,11,19742,44
396,24,12,19083,44
397,24,13,19303,44
398,24,14,19523,44
399,24,15,19743,44
400,25,0,19104,44
401,25,1,19324,44
402,25,2,19544,44
403,25,3,19764,44
404,25,4,19105,44
405,25,5,19325,44
406,25,6,19545,44
407,25,7,19765,44
408,25,8,19106,44
409,25,9,19326,44
410,25,10,19546,44
411,25,11,19766,44
412,25,12,19107,44
413,25,13,19327,44
414,25,14,19547,44
415,25,15,19767,44
416,26,0,19128,44
417,26,1,19348,44
418,26,2,19568,44
419,26,3,19788,44
420,26,4,19129,44
421,26,5,19349,44
422,26,6,19569,44
423,26,7,19789,44
424,26,8,19130,44
425,26,9,19350,44
426,26,10,19570,44
427,26,11,19790,44
428,26,12,19131,44
429,26,13,19351,44
430,26,14,19571,44
431,26,15,19791,44
