,tile,el_i_in_tile,el,config
0,0,0,5294,151
1,0,1,5514,151
2,0,2,5734,151
3,0,3,5954,151
4,0,4,5295,151
5,0,5,5515,151
6,0,6,5735,151
7,0,7,5955,151
8,0,8,5296,151
9,0,9,5516,151
10,0,10,5736,151
11,0,11,5956,151
12,0,12,5297,151
13,0,13,5517,151
14,0,14,5737,151
15,0,15,5957,151
16,1,0,5318,151
17,1,1,5538,151
18,1,2,5758,151
19,1,3,5978,151
20,1,4,5319,151
21,1,5,5539,151
22,1,6,5759,151
23,1,7,5979,151
24,1,8,5320,151
25,1,9,5540,151
26,1,10,5760,151
27,1,11,5980,151
28,1,12,5321,151
29,1,13,5541,151
30,1,14,5761,151
31,1,15,5981,151
32,2,0,5342,151
33,2,1,5562,151
34,2,2,5782,151
35,2,3,6002,151
36,2,4,5343,151
37,2,5,5563,151
38,2,6,5783,151
39,2,7,6003,151
40,2,8,5344,151
41,2,9,5564,151
42,2,10,5784,151
43,2,11,6004,151
44,2,12,5345,151
45,2,13,5565,151
46,2,14,5785,151
47,2,15,6005,151
48,3,0,5366,151
49,3,1,5586,151
50,3,2,5806,151
51,3,3,6026,151
52,3,4,5367,151
53,3,5,5587,151
54,3,6,5807,151
55,3,7,6027,151
56,3,8,5368,151
57,3,9,5588,151
58,3,10,5808,151
59,3,11,6028,151
60,3,12,5369,151
61,3,13,5589,151
62,3,14,5809,151
63,3,15,6029,151
64,4,0,5390,151
65,4,1,5610,151
66,4,2,5830,151
67,4,3,6050,151
68,4,4,5391,151
69,4,5,5611,151
70,4,6,5831,151
71,4,7,6051,151
72,4,8,5392,151
73,4,9,5612,151
74,4,10,5832,151
75,4,11,6052,151
76,4,12,5393,151
77,4,13,5613,151
78,4,14,5833,151
79,4,15,6053,151
80,5,0,5414,151
81,5,1,5634,151
82,5,2,5854,151
83,5,3,6074,151
84,5,4,5415,151
85,5,5,5635,151
86,5,6,5855,151
87,5,7,6075,151
88,5,8,5416,151
89,5,9,5636,151
90,5,10,5856,151
91,5,11,6076,151
92,5,12,5417,151
93,5,13,5637,151
94,5,14,5857,151
95,5,15,6077,151
96,6,0,5438,151
97,6,1,5658,151
98,6,2,5878,151
99,6,3,6098,151
100,6,4,5439,151
101,6,5,5659,151
102,6,6,5879,151
103,6,7,6099,151
104,6,8,5440,151
105,6,9,5660,151
106,6,10,5880,151
107,6,11,6100,151
108,6,12,5441,151
109,6,13,5661,151
110,6,14,5881,151
111,6,15,6101,151
112,7,0,5462,151
113,7,1,5682,151
