,tile,el_i_in_tile,el,config
0,0,0,7920,216
1,0,1,8140,216
2,0,2,8360,216
3,0,3,8580,216
4,0,4,7921,216
5,0,5,8141,216
6,0,6,8361,216
7,0,7,8581,216
8,0,8,7922,216
9,0,9,8142,216
10,0,10,8362,216
11,0,11,8582,216
12,0,12,7923,216
13,0,13,8143,216
14,0,14,8363,216
15,0,15,8583,216
16,1,0,7944,216
17,1,1,8164,216
18,1,2,8384,216
19,1,3,8604,216
20,1,4,7945,216
21,1,5,8165,216
22,1,6,8385,216
23,1,7,8605,216
24,1,8,7946,216
25,1,9,8166,216
26,1,10,8386,216
27,1,11,8606,216
28,1,12,7947,216
29,1,13,8167,216
30,1,14,8387,216
31,1,15,8607,216
32,2,0,7968,216
33,2,1,8188,216
34,2,2,8408,216
35,2,3,8628,216
36,2,4,7969,216
37,2,5,8189,216
38,2,6,8409,216
39,2,7,8629,216
40,2,8,7970,216
41,2,9,8190,216
42,2,10,8410,216
43,2,11,8630,216
44,2,12,7971,216
45,2,13,8191,216
46,2,14,8411,216
47,2,15,8631,216
48,3,0,7992,216
49,3,1,8212,216
50,3,2,8432,216
51,3,3,8652,216
52,3,4,7993,216
53,3,5,8213,216
54,3,6,8433,216
55,3,7,8653,216
56,3,8,7994,216
57,3,9,8214,216
58,3,10,8434,216
59,3,11,8654,216
60,3,12,7995,216
61,3,13,8215,216
62,3,14,8435,216
63,3,15,8655,216
64,4,0,8016,216
65,4,1,8236,216
66,4,2,8456,216
67,4,3,8676,216
68,4,4,8017,216
69,4,5,8237,216
70,4,6,8457,216
71,4,7,8677,216
72,4,8,8018,216
73,4,9,8238,216
74,4,10,8458,216
75,4,11,8678,216
76,4,12,8019,216
77,4,13,8239,216
78,4,14,8459,216
79,4,15,8679,216
80,5,0,8040,216
81,5,1,8260,216
82,5,2,8480,216
83,5,3,8700,216
84,5,4,8041,216
85,5,5,8261,216
86,5,6,8481,216
87,5,7,8701,216
88,5,8,8042,216
89,5,9,8262,216
90,5,10,8482,216
91,5,11,8702,216
92,5,12,8043,216
93,5,13,8263,216
94,5,14,8483,216
95,5,15,8703,216
96,6,0,8064,216
97,6,1,8284,216
98,6,2,8504,216
99,6,3,8724,216
100,6,4,8065,216
101,6,5,8285,216
102,6,6,8505,216
103,6,7,8725,216
104,6,8,8066,216
105,6,9,8286,216
106,6,10,8506,216
107,6,11,8726,216
108,6,12,8067,216
109,6,13,8287,216
110,6,14,8507,216
111,6,15,8727,216
112,7,0,8088,216
113,7,1,8308,216
114,7,2,8528,216
115,7,3,8748,216
116,7,4,8089,216
117,7,5,8309,216
118,7,6,8529,216
119,7,7,8749,216
120,7,8,8090,216
121,7,9,8310,216
122,7,10,8530,216
123,7,11,8750,216
124,7,12,8091,216
125,7,13,8311,216
126,7,14,8531,216
127,7,15,8751,216
128,8,0,8112,216
129,8,1,8332,216
130,8,2,8552,216
131,8,3,8772,216
132,8,4,8113,216
133,8,5,8333,216
134,8,6,8553,216
135,8,7,8773,216
136,8,8,8114,216
137,8,9,8334,216
138,8,10,8554,216
139,8,11,8774,216
140,8,12,8115,216
141,8,13,8335,216
142,8,14,8555,216
143,8,15,8775,216
144,9,0,8136,216
145,9,1,8356,216
146,9,2,8576,216
147,9,3,8796,216
148,9,4,8137,216
149,9,5,8357,216
150,9,6,8577,216
151,9,7,8797,216
152,9,8,8138,216
153,9,9,8358,216
154,9,10,8578,216
155,9,11,8798,216
156,9,12,8139,216
157,9,13,8359,216
158,9,14,8579,216
159,9,15,8799,216
160,10,0,16720,216
161,10,1,16940,216
162,10,2,17160,216
163,10,3,17380,216
164,10,4,16721,216
165,10,5,16941,216
166,10,6,17161,216
167,10,7,17381,216
168,10,8,16722,216
169,10,9,16942,216
170,10,10,17162,216
171,10,11,17382,216
172,10,12,16723,216
173,10,13,16943,216
174,10,14,17163,216
175,10,15,17383,216
176,11,0,16744,216
177,11,1,16964,216
178,11,2,17184,216
179,11,3,17404,216
180,11,4,16745,216
181,11,5,16965,216
182,11,6,17185,216
183,11,7,17405,216
184,11,8,16746,216
185,11,9,16966,216
186,11,10,17186,216
187,11,11,17406,216
188,11,12,16747,216
189,11,13,16967,216
190,11,14,17187,216
191,11,15,17407,216
192,12,0,16768,216
193,12,1,16988,216
194,12,2,17208,216
195,12,3,17428,216
196,12,4,16769,216
197,12,5,16989,216
198,12,6,17209,216
199,12,7,17429,216
200,12,8,16770,216
201,12,9,16990,216
202,12,10,17210,216
203,12,11,17430,216
204,12,12,16771,216
205,12,13,16991,216
206,12,14,17211,216
207,12,15,17431,216
208,13,0,16792,216
209,13,1,17012,216
210,13,2,17232,216
211,13,3,17452,216
212,13,4,16793,216
213,13,5,17013,216
214,13,6,17233,216
215,13,7,17453,216
216,13,8,16794,216
217,13,9,17014,216
218,13,10,17234,216
219,13,11,17454,216
220,13,12,16795,216
221,13,13,17015,216
222,13,14,17235,216
223,13,15,17455,216
224,14,0,16816,216
225,14,1,17036,216
226,14,2,17256,216
227,14,3,17476,216
228,14,4,16817,216
229,14,5,17037,216
230,14,6,17257,216
231,14,7,17477,216
232,14,8,16818,216
233,14,9,17038,216
234,14,10,17258,216
235,14,11,17478,216
236,14,12,16819,216
237,14,13,17039,216
238,14,14,17259,216
239,14,15,17479,216
240,15,0,16840,216
241,15,1,17060,216
242,15,2,17280,216
243,15,3,17500,216
244,15,4,16841,216
245,15,5,17061,216
246,15,6,17281,216
247,15,7,17501,216
248,15,8,16842,216
249,15,9,17062,216
250,15,10,17282,216
251,15,11,17502,216
252,15,12,16843,216
253,15,13,17063,216
254,15,14,17283,216
255,15,15,17503,216
256,16,0,16864,216
257,16,1,17084,216
258,16,2,17304,216
259,16,3,17524,216
260,16,4,16865,216
261,16,5,17085,216
262,16,6,17305,216
263,16,7,17525,216
264,16,8,16866,216
265,16,9,17086,216
266,16,10,17306,216
267,16,11,17526,216
268,16,12,16867,216
269,16,13,17087,216
270,16,14,17307,216
271,16,15,17527,216
272,17,0,16888,216
273,17,1,17108,216
274,17,2,17328,216
275,17,3,17548,216
276,17,4,16889,216
277,17,5,17109,216
278,17,6,17329,216
279,17,7,17549,216
280,17,8,16890,216
281,17,9,17110,216
282,17,10,17330,216
283,17,11,17550,216
284,17,12,16891,216
285,17,13,17111,216
286,17,14,17331,216
287,17,15,17551,216
288,18,0,16912,216
289,18,1,17132,216
290,18,2,17352,216
291,18,3,17572,216
292,18,4,16913,216
293,18,5,17133,216
294,18,6,17353,216
295,18,7,17573,216
296,18,8,16914,216
297,18,9,17134,216
298,18,10,17354,216
299,18,11,17574,216
300,18,12,16915,216
301,18,13,17135,216
302,18,14,17355,216
303,18,15,17575,216
304,19,0,16936,216
305,19,1,17156,216
306,19,2,17376,216
307,19,3,17596,216
308,19,4,16937,216
309,19,5,17157,216
310,19,6,17377,216
311,19,7,17597,216
312,19,8,16938,216
313,19,9,17158,216
314,19,10,17378,216
315,19,11,17598,216
316,19,12,16939,216
317,19,13,17159,216
318,19,14,17379,216
319,19,15,17599,216
320,20,0,25520,216
321,20,1,25740,216
322,20,2,25960,216
323,20,3,26180,216
324,20,4,25521,216
325,20,5,25741,216
326,20,6,25961,216
327,20,7,26181,216
328,20,8,25522,216
329,20,9,25742,216
330,20,10,25962,216
331,20,11,26182,216
332,20,12,25523,216
333,20,13,25743,216
334,20,14,25963,216
335,20,15,26183,216
336,21,0,25544,216
337,21,1,25764,216
338,21,2,25984,216
339,21,3,26204,216
340,21,4,25545,216
341,21,5,25765,216
342,21,6,25985,216
343,21,7,26205,216
344,21,8,25546,216
345,21,9,25766,216
346,21,10,25986,216
347,21,11,26206,216
348,21,12,25547,216
349,21,13,25767,216
350,21,14,25987,216
351,21,15,26207,216
352,22,0,25568,216
353,22,1,25788,216
354,22,2,26008,216
355,22,3,26228,216
356,22,4,25569,216
357,22,5,25789,216
358,22,6,26009,216
359,22,7,26229,216
360,22,8,25570,216
361,22,9,25790,216
362,22,10,26010,216
363,22,11,26230,216
364,22,12,25571,216
365,22,13,25791,216
366,22,14,26011,216
367,22,15,26231,216
368,23,0,25592,216
369,23,1,25812,216
370,23,2,26032,216
371,23,3,26252,216
372,23,4,25593,216
373,23,5,25813,216
374,23,6,26033,216
375,23,7,26253,216
376,23,8,25594,216
377,23,9,25814,216
378,23,10,26034,216
379,23,11,26254,216
380,23,12,25595,216
381,23,13,25815,216
382,23,14,26035,216
383,23,15,26255,216
384,24,0,25616,216
385,24,1,25836,216
386,24,2,26056,216
387,24,3,26276,216
388,24,4,25617,216
389,24,5,25837,216
390,24,6,26057,216
391,24,7,26277,216
392,24,8,25618,216
393,24,9,25838,216
394,24,10,26058,216
395,24,11,26278,216
396,24,12,25619,216
397,24,13,25839,216
398,24,14,26059,216
399,24,15,26279,216
400,25,0,25640,216
401,25,1,25860,216
402,25,2,26080,216
403,25,3,26300,216
404,25,4,25641,216
405,25,5,25861,216
406,25,6,26081,216
407,25,7,26301,216
408,25,8,25642,216
409,25,9,25862,216
410,25,10,26082,216
411,25,11,26302,216
412,25,12,25643,216
413,25,13,25863,216
414,25,14,26083,216
415,25,15,26303,216
416,26,0,25664,216
417,26,1,25884,216
418,26,2,26104,216
419,26,3,26324,216
420,26,4,25665,216
421,26,5,25885,216
422,26,6,26105,216
423,26,7,26325,216
424,26,8,25666,216
425,26,9,25886,216
426,26,10,26106,216
427,26,11,26326,216
428,26,12,25667,216
429,26,13,25887,216
430,26,14,26107,216
431,26,15,26327,216
432,27,0,25688,216
433,27,1,25908,216
434,27,2,26128,216
435,27,3,26348,216
436,27,4,25689,216
437,27,5,25909,216
438,27,6,26129,216
439,27,7,26349,216
440,27,8,25690,216
441,27,9,25910,216
442,27,10,26130,216
443,27,11,26350,216
444,27,12,25691,216
445,27,13,25911,216
446,27,14,26131,216
447,27,15,26351,216
448,28,0,25712,216
