,tile,el_i_in_tile,el,config
0,0,0,6178,177
1,0,1,6398,177
2,0,2,6618,177
3,0,3,6838,177
4,0,4,6179,177
5,0,5,6399,177
6,0,6,6619,177
7,0,7,6839,177
8,0,8,6180,177
9,0,9,6400,177
10,0,10,6620,177
11,0,11,6840,177
12,0,12,6181,177
13,0,13,6401,177
14,0,14,6621,177
15,0,15,6841,177
16,1,0,6202,177
17,1,1,6422,177
18,1,2,6642,177
19,1,3,6862,177
20,1,4,6203,177
21,1,5,6423,177
22,1,6,6643,177
23,1,7,6863,177
24,1,8,6204,177
25,1,9,6424,177
26,1,10,6644,177
27,1,11,6864,177
28,1,12,6205,177
29,1,13,6425,177
30,1,14,6645,177
31,1,15,6865,177
32,2,0,6226,177
33,2,1,6446,177
34,2,2,6666,177
35,2,3,6886,177
36,2,4,6227,177
37,2,5,6447,177
38,2,6,6667,177
39,2,7,6887,177
40,2,8,6228,177
41,2,9,6448,177
42,2,10,6668,177
43,2,11,6888,177
44,2,12,6229,177
45,2,13,6449,177
46,2,14,6669,177
47,2,15,6889,177
48,3,0,6250,177
49,3,1,6470,177
50,3,2,6690,177
51,3,3,6910,177
52,3,4,6251,177
53,3,5,6471,177
54,3,6,6691,177
55,3,7,6911,177
56,3,8,6252,177
57,3,9,6472,177
58,3,10,6692,177
59,3,11,6912,177
60,3,12,6253,177
61,3,13,6473,177
62,3,14,6693,177
63,3,15,6913,177
64,4,0,6274,177
65,4,1,6494,177
66,4,2,6714,177
67,4,3,6934,177
68,4,4,6275,177
69,4,5,6495,177
70,4,6,6715,177
71,4,7,6935,177
72,4,8,6276,177
73,4,9,6496,177
74,4,10,6716,177
75,4,11,6936,177
76,4,12,6277,177
77,4,13,6497,177
78,4,14,6717,177
79,4,15,6937,177
80,5,0,6298,177
81,5,1,6518,177
82,5,2,6738,177
83,5,3,6958,177
84,5,4,6299,177
85,5,5,6519,177
86,5,6,6739,177
87,5,7,6959,177
88,5,8,6300,177
89,5,9,6520,177
90,5,10,6740,177
91,5,11,6960,177
92,5,12,6301,177
93,5,13,6521,177
94,5,14,6741,177
95,5,15,6961,177
96,6,0,6322,177
97,6,1,6542,177
98,6,2,6762,177
99,6,3,6982,177
100,6,4,6323,177
101,6,5,6543,177
102,6,6,6763,177
103,6,7,6983,177
104,6,8,6324,177
105,6,9,6544,177
106,6,10,6764,177
107,6,11,6984,177
108,6,12,6325,177
109,6,13,6545,177
110,6,14,6765,177
111,6,15,6985,177
112,7,0,6346,177
113,7,1,6566,177
114,7,2,6786,177
115,7,3,7006,177
116,7,4,6347,177
117,7,5,6567,177
118,7,6,6787,177
119,7,7,7007,177
120,7,8,6348,177
121,7,9,6568,177
122,7,10,6788,177
123,7,11,7008,177
124,7,12,6349,177
125,7,13,6569,177
126,7,14,6789,177
127,7,15,7009,177
128,8,0,6370,177
129,8,1,6590,177
130,8,2,6810,177
131,8,3,7030,177
132,8,4,6371,177
133,8,5,6591,177
134,8,6,6811,177
135,8,7,7031,177
136,8,8,6372,177
137,8,9,6592,177
138,8,10,6812,177
139,8,11,7032,177
140,8,12,6373,177
141,8,13,6593,177
142,8,14,6813,177
143,8,15,7033,177
144,9,0,14978,177
145,9,1,15198,177
146,9,2,15418,177
147,9,3,15638,177
148,9,4,14979,177
149,9,5,15199,177
150,9,6,15419,177
151,9,7,15639,177
152,9,8,14980,177
153,9,9,15200,177
154,9,10,15420,177
155,9,11,15640,177
156,9,12,14981,177
157,9,13,15201,177
158,9,14,15421,177
159,9,15,15641,177
160,10,0,15002,177
161,10,1,15222,177
162,10,2,15442,177
163,10,3,15662,177
164,10,4,15003,177
165,10,5,15223,177
166,10,6,15443,177
167,10,7,15663,177
168,10,8,15004,177
169,10,9,15224,177
170,10,10,15444,177
171,10,11,15664,177
172,10,12,15005,177
173,10,13,15225,177
174,10,14,15445,177
175,10,15,15665,177
176,11,0,15026,177
177,11,1,15246,177
178,11,2,15466,177
179,11,3,15686,177
180,11,4,15027,177
181,11,5,15247,177
182,11,6,15467,177
183,11,7,15687,177
184,11,8,15028,177
185,11,9,15248,177
186,11,10,15468,177
187,11,11,15688,177
188,11,12,15029,177
189,11,13,15249,177
190,11,14,15469,177
191,11,15,15689,177
192,12,0,15050,177
193,12,1,15270,177
194,12,2,15490,177
195,12,3,15710,177
196,12,4,15051,177
197,12,5,15271,177
198,12,6,15491,177
199,12,7,15711,177
200,12,8,15052,177
201,12,9,15272,177
202,12,10,15492,177
203,12,11,15712,177
204,12,12,15053,177
205,12,13,15273,177
206,12,14,15493,177
207,12,15,15713,177
208,13,0,15074,177
209,13,1,15294,177
210,13,2,15514,177
211,13,3,15734,177
212,13,4,15075,177
213,13,5,15295,177
214,13,6,15515,177
215,13,7,15735,177
216,13,8,15076,177
217,13,9,15296,177
218,13,10,15516,177
219,13,11,15736,177
220,13,12,15077,177
221,13,13,15297,177
222,13,14,15517,177
223,13,15,15737,177
224,14,0,15098,177
225,14,1,15318,177
226,14,2,15538,177
227,14,3,15758,177
228,14,4,15099,177
229,14,5,15319,177
230,14,6,15539,177
231,14,7,15759,177
232,14,8,15100,177
233,14,9,15320,177
234,14,10,15540,177
235,14,11,15760,177
236,14,12,15101,177
237,14,13,15321,177
238,14,14,15541,177
239,14,15,15761,177
240,15,0,15122,177
241,15,1,15342,177
242,15,2,15562,177
243,15,3,15782,177
244,15,4,15123,177
245,15,5,15343,177
246,15,6,15563,177
247,15,7,15783,177
248,15,8,15124,177
249,15,9,15344,177
250,15,10,15564,177
251,15,11,15784,177
252,15,12,15125,177
253,15,13,15345,177
254,15,14,15565,177
255,15,15,15785,177
256,16,0,15146,177
257,16,1,15366,177
258,16,2,15586,177
259,16,3,15806,177
260,16,4,15147,177
261,16,5,15367,177
262,16,6,15587,177
263,16,7,15807,177
264,16,8,15148,177
265,16,9,15368,177
266,16,10,15588,177
267,16,11,15808,177
268,16,12,15149,177
269,16,13,15369,177
270,16,14,15589,177
271,16,15,15809,177
272,17,0,15170,177
273,17,1,15390,177
274,17,2,15610,177
275,17,3,15830,177
276,17,4,15171,177
277,17,5,15391,177
278,17,6,15611,177
279,17,7,15831,177
280,17,8,15172,177
281,17,9,15392,177
282,17,10,15612,177
283,17,11,15832,177
284,17,12,15173,177
285,17,13,15393,177
286,17,14,15613,177
287,17,15,15833,177
288,18,0,23778,177
289,18,1,23998,177
290,18,2,24218,177
291,18,3,24438,177
292,18,4,23779,177
293,18,5,23999,177
294,18,6,24219,177
295,18,7,24439,177
296,18,8,23780,177
297,18,9,24000,177
298,18,10,24220,177
299,18,11,24440,177
300,18,12,23781,177
301,18,13,24001,177
302,18,14,24221,177
303,18,15,24441,177
304,19,0,23802,177
305,19,1,24022,177
306,19,2,24242,177
307,19,3,24462,177
308,19,4,23803,177
309,19,5,24023,177
310,19,6,24243,177
311,19,7,24463,177
312,19,8,23804,177
313,19,9,24024,177
314,19,10,24244,177
315,19,11,24464,177
316,19,12,23805,177
317,19,13,24025,177
318,19,14,24245,177
319,19,15,24465,177
320,20,0,23826,177
321,20,1,24046,177
322,20,2,24266,177
323,20,3,24486,177
324,20,4,23827,177
325,20,5,24047,177
326,20,6,24267,177
327,20,7,24487,177
328,20,8,23828,177
329,20,9,24048,177
330,20,10,24268,177
331,20,11,24488,177
332,20,12,23829,177
333,20,13,24049,177
334,20,14,24269,177
335,20,15,24489,177
336,21,0,23850,177
337,21,1,24070,177
338,21,2,24290,177
339,21,3,24510,177
340,21,4,23851,177
341,21,5,24071,177
342,21,6,24291,177
343,21,7,24511,177
344,21,8,23852,177
345,21,9,24072,177
346,21,10,24292,177
347,21,11,24512,177
348,21,12,23853,177
349,21,13,24073,177
350,21,14,24293,177
351,21,15,24513,177
352,22,0,23874,177
353,22,1,24094,177
354,22,2,24314,177
355,22,3,24534,177
356,22,4,23875,177
357,22,5,24095,177
358,22,6,24315,177
359,22,7,24535,177
360,22,8,23876,177
361,22,9,24096,177
362,22,10,24316,177
363,22,11,24536,177
364,22,12,23877,177
365,22,13,24097,177
366,22,14,24317,177
367,22,15,24537,177
368,23,0,23898,177
369,23,1,24118,177
370,23,2,24338,177
371,23,3,24558,177
372,23,4,23899,177
373,23,5,24119,177
374,23,6,24339,177
375,23,7,24559,177
376,23,8,23900,177
377,23,9,24120,177
378,23,10,24340,177
379,23,11,24560,177
380,23,12,23901,177
381,23,13,24121,177
382,23,14,24341,177
383,23,15,24561,177
384,24,0,23922,177
385,24,1,24142,177
386,24,2,24362,177
387,24,3,24582,177
388,24,4,23923,177
389,24,5,24143,177
390,24,6,24363,177
391,24,7,24583,177
392,24,8,23924,177
393,24,9,24144,177
394,24,10,24364,177
395,24,11,24584,177
396,24,12,23925,177
397,24,13,24145,177
398,24,14,24365,177
399,24,15,24585,177
400,25,0,23946,177
401,25,1,24166,177
402,25,2,24386,177
403,25,3,24606,177
404,25,4,23947,177
405,25,5,24167,177
