,tile,el_i_in_tile,el,config
0,0,0,6182,179
1,0,1,6402,179
2,0,2,6622,179
3,0,3,6842,179
4,0,4,6183,179
5,0,5,6403,179
6,0,6,6623,179
7,0,7,6843,179
8,0,8,6184,179
9,0,9,6404,179
10,0,10,6624,179
11,0,11,6844,179
12,0,12,6185,179
13,0,13,6405,179
14,0,14,6625,179
15,0,15,6845,179
16,1,0,6206,179
17,1,1,6426,179
18,1,2,6646,179
19,1,3,6866,179
20,1,4,6207,179
21,1,5,6427,179
22,1,6,6647,179
23,1,7,6867,179
24,1,8,6208,179
25,1,9,6428,179
26,1,10,6648,179
27,1,11,6868,179
28,1,12,6209,179
29,1,13,6429,179
30,1,14,6649,179
31,1,15,6869,179
32,2,0,6230,179
33,2,1,6450,179
34,2,2,6670,179
35,2,3,6890,179
36,2,4,6231,179
37,2,5,6451,179
38,2,6,6671,179
39,2,7,6891,179
40,2,8,6232,179
41,2,9,6452,179
42,2,10,6672,179
43,2,11,6892,179
44,2,12,6233,179
45,2,13,6453,179
46,2,14,6673,179
47,2,15,6893,179
48,3,0,6254,179
49,3,1,6474,179
50,3,2,6694,179
51,3,3,6914,179
52,3,4,6255,179
53,3,5,6475,179
54,3,6,6695,179
55,3,7,6915,179
56,3,8,6256,179
57,3,9,6476,179
58,3,10,6696,179
59,3,11,6916,179
60,3,12,6257,179
61,3,13,6477,179
62,3,14,6697,179
63,3,15,6917,179
64,4,0,6278,179
65,4,1,6498,179
66,4,2,6718,179
67,4,3,6938,179
68,4,4,6279,179
69,4,5,6499,179
70,4,6,6719,179
71,4,7,6939,179
72,4,8,6280,179
73,4,9,6500,179
74,4,10,6720,179
75,4,11,6940,179
76,4,12,6281,179
77,4,13,6501,179
78,4,14,6721,179
79,4,15,6941,179
80,5,0,6302,179
81,5,1,6522,179
82,5,2,6742,179
83,5,3,6962,179
84,5,4,6303,179
85,5,5,6523,179
86,5,6,6743,179
87,5,7,6963,179
88,5,8,6304,179
89,5,9,6524,179
90,5,10,6744,179
91,5,11,6964,179
92,5,12,6305,179
