,tile,el_i_in_tile,el,config
0,0,0,5736,164
1,0,1,5956,164
2,0,2,6176,164
3,0,3,6396,164
4,0,4,5737,164
5,0,5,5957,164
6,0,6,6177,164
7,0,7,6397,164
8,0,8,5738,164
9,0,9,5958,164
10,0,10,6178,164
11,0,11,6398,164
12,0,12,5739,164
13,0,13,5959,164
14,0,14,6179,164
15,0,15,6399,164
16,1,0,5760,164
17,1,1,5980,164
18,1,2,6200,164
19,1,3,6420,164
20,1,4,5761,164
21,1,5,5981,164
22,1,6,6201,164
23,1,7,6421,164
24,1,8,5762,164
25,1,9,5982,164
26,1,10,6202,164
27,1,11,6422,164
28,1,12,5763,164
29,1,13,5983,164
30,1,14,6203,164
31,1,15,6423,164
32,2,0,5784,164
33,2,1,6004,164
34,2,2,6224,164
35,2,3,6444,164
36,2,4,5785,164
37,2,5,6005,164
38,2,6,6225,164
39,2,7,6445,164
40,2,8,5786,164
41,2,9,6006,164
42,2,10,6226,164
43,2,11,6446,164
44,2,12,5787,164
45,2,13,6007,164
46,2,14,6227,164
47,2,15,6447,164
48,3,0,5808,164
49,3,1,6028,164
50,3,2,6248,164
51,3,3,6468,164
52,3,4,5809,164
53,3,5,6029,164
54,3,6,6249,164
55,3,7,6469,164
56,3,8,5810,164
57,3,9,6030,164
58,3,10,6250,164
59,3,11,6470,164
60,3,12,5811,164
61,3,13,6031,164
62,3,14,6251,164
63,3,15,6471,164
64,4,0,5832,164
65,4,1,6052,164
66,4,2,6272,164
67,4,3,6492,164
68,4,4,5833,164
69,4,5,6053,164
70,4,6,6273,164
71,4,7,6493,164
72,4,8,5834,164
73,4,9,6054,164
74,4,10,6274,164
75,4,11,6494,164
76,4,12,5835,164
77,4,13,6055,164
78,4,14,6275,164
79,4,15,6495,164
80,5,0,5856,164
81,5,1,6076,164
82,5,2,6296,164
83,5,3,6516,164
84,5,4,5857,164
85,5,5,6077,164
86,5,6,6297,164
87,5,7,6517,164
88,5,8,5858,164
89,5,9,6078,164
90,5,10,6298,164
91,5,11,6518,164
92,5,12,5859,164
93,5,13,6079,164
94,5,14,6299,164
95,5,15,6519,164
96,6,0,5880,164
97,6,1,6100,164
98,6,2,6320,164
99,6,3,6540,164
100,6,4,5881,164
101,6,5,6101,164
102,6,6,6321,164
103,6,7,6541,164
104,6,8,5882,164
105,6,9,6102,164
106,6,10,6322,164
107,6,11,6542,164
108,6,12,5883,164
109,6,13,6103,164
110,6,14,6323,164
111,6,15,6543,164
112,7,0,5904,164
113,7,1,6124,164
114,7,2,6344,164
115,7,3,6564,164
116,7,4,5905,164
117,7,5,6125,164
118,7,6,6345,164
119,7,7,6565,164
120,7,8,5906,164
121,7,9,6126,164
122,7,10,6346,164
123,7,11,6566,164
124,7,12,5907,164
125,7,13,6127,164
126,7,14,6347,164
127,7,15,6567,164
128,8,0,5928,164
129,8,1,6148,164
130,8,2,6368,164
131,8,3,6588,164
132,8,4,5929,164
133,8,5,6149,164
134,8,6,6369,164
135,8,7,6589,164
136,8,8,5930,164
137,8,9,6150,164
138,8,10,6370,164
139,8,11,6590,164
140,8,12,5931,164
141,8,13,6151,164
142,8,14,6371,164
143,8,15,6591,164
144,9,0,14536,164
145,9,1,14756,164
146,9,2,14976,164
147,9,3,15196,164
148,9,4,14537,164
149,9,5,14757,164
150,9,6,14977,164
151,9,7,15197,164
152,9,8,14538,164
153,9,9,14758,164
154,9,10,14978,164
155,9,11,15198,164
156,9,12,14539,164
157,9,13,14759,164
158,9,14,14979,164
159,9,15,15199,164
160,10,0,14560,164
161,10,1,14780,164
162,10,2,15000,164
163,10,3,15220,164
164,10,4,14561,164
165,10,5,14781,164
166,10,6,15001,164
167,10,7,15221,164
168,10,8,14562,164
169,10,9,14782,164
170,10,10,15002,164
171,10,11,15222,164
172,10,12,14563,164
173,10,13,14783,164
174,10,14,15003,164
175,10,15,15223,164
176,11,0,14584,164
177,11,1,14804,164
178,11,2,15024,164
179,11,3,15244,164
180,11,4,14585,164
181,11,5,14805,164
182,11,6,15025,164
183,11,7,15245,164
184,11,8,14586,164
185,11,9,14806,164
186,11,10,15026,164
187,11,11,15246,164
188,11,12,14587,164
189,11,13,14807,164
190,11,14,15027,164
191,11,15,15247,164
192,12,0,14608,164
193,12,1,14828,164
194,12,2,15048,164
195,12,3,15268,164
196,12,4,14609,164
197,12,5,14829,164
198,12,6,15049,164
199,12,7,15269,164
200,12,8,14610,164
201,12,9,14830,164
202,12,10,15050,164
203,12,11,15270,164
204,12,12,14611,164
205,12,13,14831,164
206,12,14,15051,164
207,12,15,15271,164
208,13,0,14632,164
209,13,1,14852,164
210,13,2,15072,164
211,13,3,15292,164
212,13,4,14633,164
213,13,5,14853,164
214,13,6,15073,164
215,13,7,15293,164
216,13,8,14634,164
217,13,9,14854,164
218,13,10,15074,164
219,13,11,15294,164
220,13,12,14635,164
221,13,13,14855,164
222,13,14,15075,164
223,13,15,15295,164
224,14,0,14656,164
225,14,1,14876,164
226,14,2,15096,164
227,14,3,15316,164
228,14,4,14657,164
229,14,5,14877,164
230,14,6,15097,164
231,14,7,15317,164
232,14,8,14658,164
233,14,9,14878,164
234,14,10,15098,164
235,14,11,15318,164
236,14,12,14659,164
237,14,13,14879,164
238,14,14,15099,164
239,14,15,15319,164
240,15,0,14680,164
241,15,1,14900,164
242,15,2,15120,164
243,15,3,15340,164
244,15,4,14681,164
245,15,5,14901,164
246,15,6,15121,164
247,15,7,15341,164
248,15,8,14682,164
249,15,9,14902,164
250,15,10,15122,164
251,15,11,15342,164
252,15,12,14683,164
253,15,13,14903,164
254,15,14,15123,164
255,15,15,15343,164
256,16,0,14704,164
257,16,1,14924,164
258,16,2,15144,164
259,16,3,15364,164
260,16,4,14705,164
261,16,5,14925,164
262,16,6,15145,164
263,16,7,15365,164
264,16,8,14706,164
265,16,9,14926,164
266,16,10,15146,164
267,16,11,15366,164
268,16,12,14707,164
269,16,13,14927,164
270,16,14,15147,164
271,16,15,15367,164
272,17,0,14728,164
273,17,1,14948,164
274,17,2,15168,164
275,17,3,15388,164
276,17,4,14729,164
277,17,5,14949,164
278,17,6,15169,164
279,17,7,15389,164
280,17,8,14730,164
281,17,9,14950,164
282,17,10,15170,164
283,17,11,15390,164
284,17,12,14731,164
285,17,13,14951,164
286,17,14,15171,164
287,17,15,15391,164
288,18,0,23336,164
289,18,1,23556,164
290,18,2,23776,164
291,18,3,23996,164
292,18,4,23337,164
293,18,5,23557,164
294,18,6,23777,164
295,18,7,23997,164
296,18,8,23338,164
297,18,9,23558,164
298,18,10,23778,164
299,18,11,23998,164
300,18,12,23339,164
301,18,13,23559,164
302,18,14,23779,164
303,18,15,23999,164
304,19,0,23360,164
305,19,1,23580,164
306,19,2,23800,164
307,19,3,24020,164
308,19,4,23361,164
309,19,5,23581,164
310,19,6,23801,164
311,19,7,24021,164
312,19,8,23362,164
313,19,9,23582,164
314,19,10,23802,164
315,19,11,24022,164
316,19,12,23363,164
317,19,13,23583,164
318,19,14,23803,164
319,19,15,24023,164
320,20,0,23384,164
321,20,1,23604,164
322,20,2,23824,164
323,20,3,24044,164
324,20,4,23385,164
325,20,5,23605,164
326,20,6,23825,164
327,20,7,24045,164
328,20,8,23386,164
329,20,9,23606,164
330,20,10,23826,164
331,20,11,24046,164
332,20,12,23387,164
333,20,13,23607,164
334,20,14,23827,164
335,20,15,24047,164
336,21,0,23408,164
337,21,1,23628,164
338,21,2,23848,164
339,21,3,24068,164
340,21,4,23409,164
341,21,5,23629,164
342,21,6,23849,164
343,21,7,24069,164
344,21,8,23410,164
345,21,9,23630,164
346,21,10,23850,164
347,21,11,24070,164
348,21,12,23411,164
349,21,13,23631,164
350,21,14,23851,164
351,21,15,24071,164
352,22,0,23432,164
353,22,1,23652,164
354,22,2,23872,164
355,22,3,24092,164
356,22,4,23433,164
357,22,5,23653,164
358,22,6,23873,164
359,22,7,24093,164
360,22,8,23434,164
361,22,9,23654,164
362,22,10,23874,164
363,22,11,24094,164
364,22,12,23435,164
365,22,13,23655,164
366,22,14,23875,164
367,22,15,24095,164
368,23,0,23456,164
369,23,1,23676,164
370,23,2,23896,164
371,23,3,24116,164
372,23,4,23457,164
373,23,5,23677,164
