,tile,el_i_in_tile,el,config
0,0,0,2212,66
1,0,1,2432,66
2,0,2,2652,66
3,0,3,2872,66
4,0,4,2213,66
5,0,5,2433,66
6,0,6,2653,66
7,0,7,2873,66
8,0,8,2214,66
9,0,9,2434,66
10,0,10,2654,66
11,0,11,2874,66
12,0,12,2215,66
13,0,13,2435,66
14,0,14,2655,66
15,0,15,2875,66
16,1,0,2236,66
17,1,1,2456,66
18,1,2,2676,66
19,1,3,2896,66
20,1,4,2237,66
21,1,5,2457,66
22,1,6,2677,66
23,1,7,2897,66
24,1,8,2238,66
25,1,9,2458,66
26,1,10,2678,66
27,1,11,2898,66
28,1,12,2239,66
29,1,13,2459,66
30,1,14,2679,66
31,1,15,2899,66
32,2,0,2260,66
33,2,1,2480,66
34,2,2,2700,66
35,2,3,2920,66
36,2,4,2261,66
37,2,5,2481,66
38,2,6,2701,66
39,2,7,2921,66
40,2,8,2262,66
41,2,9,2482,66
42,2,10,2702,66
43,2,11,2922,66
44,2,12,2263,66
45,2,13,2483,66
46,2,14,2703,66
47,2,15,2923,66
48,3,0,2284,66
49,3,1,2504,66
50,3,2,2724,66
51,3,3,2944,66
52,3,4,2285,66
53,3,5,2505,66
54,3,6,2725,66
55,3,7,2945,66
56,3,8,2286,66
57,3,9,2506,66
58,3,10,2726,66
59,3,11,2946,66
60,3,12,2287,66
61,3,13,2507,66
62,3,14,2727,66
63,3,15,2947,66
64,4,0,2308,66
65,4,1,2528,66
66,4,2,2748,66
67,4,3,2968,66
68,4,4,2309,66
69,4,5,2529,66
70,4,6,2749,66
71,4,7,2969,66
72,4,8,2310,66
73,4,9,2530,66
74,4,10,2750,66
75,4,11,2970,66
76,4,12,2311,66
77,4,13,2531,66
78,4,14,2751,66
79,4,15,2971,66
80,5,0,2332,66
81,5,1,2552,66
82,5,2,2772,66
83,5,3,2992,66
84,5,4,2333,66
85,5,5,2553,66
86,5,6,2773,66
87,5,7,2993,66
88,5,8,2334,66
89,5,9,2554,66
