,tile,el_i_in_tile,el,config
0,0,0,3520,96
1,0,1,3740,96
2,0,2,3960,96
3,0,3,4180,96
4,0,4,3521,96
5,0,5,3741,96
6,0,6,3961,96
7,0,7,4181,96
8,0,8,3522,96
9,0,9,3742,96
10,0,10,3962,96
11,0,11,4182,96
12,0,12,3523,96
13,0,13,3743,96
14,0,14,3963,96
15,0,15,4183,96
16,1,0,3544,96
17,1,1,3764,96
18,1,2,3984,96
19,1,3,4204,96
20,1,4,3545,96
21,1,5,3765,96
22,1,6,3985,96
23,1,7,4205,96
24,1,8,3546,96
25,1,9,3766,96
26,1,10,3986,96
27,1,11,4206,96
28,1,12,3547,96
29,1,13,3767,96
30,1,14,3987,96
31,1,15,4207,96
32,2,0,3568,96
33,2,1,3788,96
34,2,2,4008,96
35,2,3,4228,96
36,2,4,3569,96
37,2,5,3789,96
38,2,6,4009,96
39,2,7,4229,96
40,2,8,3570,96
41,2,9,3790,96
42,2,10,4010,96
43,2,11,4230,96
44,2,12,3571,96
45,2,13,3791,96
46,2,14,4011,96
47,2,15,4231,96
48,3,0,3592,96
49,3,1,3812,96
50,3,2,4032,96
51,3,3,4252,96
52,3,4,3593,96
53,3,5,3813,96
54,3,6,4033,96
55,3,7,4253,96
56,3,8,3594,96
57,3,9,3814,96
58,3,10,4034,96
59,3,11,4254,96
60,3,12,3595,96
61,3,13,3815,96
62,3,14,4035,96
63,3,15,4255,96
64,4,0,3616,96
65,4,1,3836,96
66,4,2,4056,96
67,4,3,4276,96
68,4,4,3617,96
69,4,5,3837,96
70,4,6,4057,96
71,4,7,4277,96
72,4,8,3618,96
73,4,9,3838,96
74,4,10,4058,96
75,4,11,4278,96
76,4,12,3619,96
77,4,13,3839,96
78,4,14,4059,96
79,4,15,4279,96
80,5,0,3640,96
81,5,1,3860,96
82,5,2,4080,96
83,5,3,4300,96
84,5,4,3641,96
85,5,5,3861,96
86,5,6,4081,96
87,5,7,4301,96
88,5,8,3642,96
89,5,9,3862,96
90,5,10,4082,96
91,5,11,4302,96
92,5,12,3643,96
93,5,13,3863,96
94,5,14,4083,96
95,5,15,4303,96
96,6,0,3664,96
97,6,1,3884,96
98,6,2,4104,96
99,6,3,4324,96
100,6,4,3665,96
101,6,5,3885,96
102,6,6,4105,96
103,6,7,4325,96
104,6,8,3666,96
105,6,9,3886,96
106,6,10,4106,96
107,6,11,4326,96
108,6,12,3667,96
109,6,13,3887,96
110,6,14,4107,96
111,6,15,4327,96
112,7,0,3688,96
113,7,1,3908,96
114,7,2,4128,96
115,7,3,4348,96
116,7,4,3689,96
117,7,5,3909,96
118,7,6,4129,96
119,7,7,4349,96
120,7,8,3690,96
121,7,9,3910,96
122,7,10,4130,96
123,7,11,4350,96
124,7,12,3691,96
125,7,13,3911,96
126,7,14,4131,96
127,7,15,4351,96
128,8,0,3712,96
129,8,1,3932,96
130,8,2,4152,96
131,8,3,4372,96
132,8,4,3713,96
133,8,5,3933,96
134,8,6,4153,96
135,8,7,4373,96
136,8,8,3714,96
137,8,9,3934,96
138,8,10,4154,96
139,8,11,4374,96
140,8,12,3715,96
141,8,13,3935,96
142,8,14,4155,96
143,8,15,4375,96
144,9,0,3736,96
145,9,1,3956,96
146,9,2,4176,96
147,9,3,4396,96
148,9,4,3737,96
149,9,5,3957,96
150,9,6,4177,96
151,9,7,4397,96
152,9,8,3738,96
153,9,9,3958,96
154,9,10,4178,96
155,9,11,4398,96
156,9,12,3739,96
