,tile,el_i_in_tile,el,config
0,0,0,4400,120
1,0,1,4620,120
2,0,2,4840,120
3,0,3,5060,120
4,0,4,4401,120
5,0,5,4621,120
6,0,6,4841,120
7,0,7,5061,120
8,0,8,4402,120
9,0,9,4622,120
10,0,10,4842,120
11,0,11,5062,120
12,0,12,4403,120
13,0,13,4623,120
14,0,14,4843,120
15,0,15,5063,120
16,1,0,4424,120
17,1,1,4644,120
18,1,2,4864,120
19,1,3,5084,120
20,1,4,4425,120
21,1,5,4645,120
22,1,6,4865,120
23,1,7,5085,120
24,1,8,4426,120
25,1,9,4646,120
26,1,10,4866,120
27,1,11,5086,120
28,1,12,4427,120
29,1,13,4647,120
30,1,14,4867,120
31,1,15,5087,120
32,2,0,4448,120
33,2,1,4668,120
34,2,2,4888,120
35,2,3,5108,120
36,2,4,4449,120
37,2,5,4669,120
38,2,6,4889,120
39,2,7,5109,120
40,2,8,4450,120
41,2,9,4670,120
42,2,10,4890,120
43,2,11,5110,120
44,2,12,4451,120
45,2,13,4671,120
46,2,14,4891,120
47,2,15,5111,120
48,3,0,4472,120
49,3,1,4692,120
50,3,2,4912,120
51,3,3,5132,120
52,3,4,4473,120
53,3,5,4693,120
54,3,6,4913,120
55,3,7,5133,120
56,3,8,4474,120
57,3,9,4694,120
58,3,10,4914,120
59,3,11,5134,120
60,3,12,4475,120
61,3,13,4695,120
62,3,14,4915,120
63,3,15,5135,120
64,4,0,4496,120
65,4,1,4716,120
66,4,2,4936,120
67,4,3,5156,120
68,4,4,4497,120
69,4,5,4717,120
70,4,6,4937,120
71,4,7,5157,120
72,4,8,4498,120
73,4,9,4718,120
74,4,10,4938,120
75,4,11,5158,120
76,4,12,4499,120
77,4,13,4719,120
78,4,14,4939,120
79,4,15,5159,120
80,5,0,4520,120
81,5,1,4740,120
82,5,2,4960,120
83,5,3,5180,120
84,5,4,4521,120
85,5,5,4741,120
86,5,6,4961,120
87,5,7,5181,120
88,5,8,4522,120
89,5,9,4742,120
90,5,10,4962,120
91,5,11,5182,120
92,5,12,4523,120
93,5,13,4743,120
94,5,14,4963,120
95,5,15,5183,120
96,6,0,4544,120
97,6,1,4764,120
98,6,2,4984,120
99,6,3,5204,120
100,6,4,4545,120
101,6,5,4765,120
102,6,6,4985,120
103,6,7,5205,120
104,6,8,4546,120
105,6,9,4766,120
106,6,10,4986,120
107,6,11,5206,120
108,6,12,4547,120
109,6,13,4767,120
110,6,14,4987,120
111,6,15,5207,120
112,7,0,4568,120
113,7,1,4788,120
114,7,2,5008,120
115,7,3,5228,120
116,7,4,4569,120
117,7,5,4789,120
118,7,6,5009,120
119,7,7,5229,120
120,7,8,4570,120
121,7,9,4790,120
122,7,10,5010,120
123,7,11,5230,120
124,7,12,4571,120
125,7,13,4791,120
126,7,14,5011,120
127,7,15,5231,120
128,8,0,4592,120
129,8,1,4812,120
130,8,2,5032,120
131,8,3,5252,120
132,8,4,4593,120
133,8,5,4813,120
134,8,6,5033,120
135,8,7,5253,120
136,8,8,4594,120
137,8,9,4814,120
138,8,10,5034,120
139,8,11,5254,120
140,8,12,4595,120
141,8,13,4815,120
142,8,14,5035,120
143,8,15,5255,120
144,9,0,4616,120
145,9,1,4836,120
146,9,2,5056,120
147,9,3,5276,120
148,9,4,4617,120
149,9,5,4837,120
150,9,6,5057,120
151,9,7,5277,120
152,9,8,4618,120
153,9,9,4838,120
154,9,10,5058,120
155,9,11,5278,120
156,9,12,4619,120
157,9,13,4839,120
158,9,14,5059,120
159,9,15,5279,120
160,10,0,13200,120
161,10,1,13420,120
162,10,2,13640,120
163,10,3,13860,120
164,10,4,13201,120
165,10,5,13421,120
166,10,6,13641,120
167,10,7,13861,120
168,10,8,13202,120
169,10,9,13422,120
170,10,10,13642,120
171,10,11,13862,120
172,10,12,13203,120
173,10,13,13423,120
174,10,14,13643,120
175,10,15,13863,120
176,11,0,13224,120
177,11,1,13444,120
178,11,2,13664,120
179,11,3,13884,120
180,11,4,13225,120
181,11,5,13445,120
182,11,6,13665,120
183,11,7,13885,120
184,11,8,13226,120
185,11,9,13446,120
186,11,10,13666,120
187,11,11,13886,120
188,11,12,13227,120
189,11,13,13447,120
190,11,14,13667,120
191,11,15,13887,120
192,12,0,13248,120
193,12,1,13468,120
194,12,2,13688,120
195,12,3,13908,120
196,12,4,13249,120
197,12,5,13469,120
198,12,6,13689,120
199,12,7,13909,120
200,12,8,13250,120
201,12,9,13470,120
202,12,10,13690,120
203,12,11,13910,120
204,12,12,13251,120
205,12,13,13471,120
206,12,14,13691,120
207,12,15,13911,120
208,13,0,13272,120
209,13,1,13492,120
210,13,2,13712,120
211,13,3,13932,120
212,13,4,13273,120
213,13,5,13493,120
214,13,6,13713,120
215,13,7,13933,120
216,13,8,13274,120
217,13,9,13494,120
218,13,10,13714,120
219,13,11,13934,120
220,13,12,13275,120
221,13,13,13495,120
222,13,14,13715,120
223,13,15,13935,120
224,14,0,13296,120
225,14,1,13516,120
226,14,2,13736,120
227,14,3,13956,120
228,14,4,13297,120
229,14,5,13517,120
230,14,6,13737,120
231,14,7,13957,120
232,14,8,13298,120
233,14,9,13518,120
234,14,10,13738,120
235,14,11,13958,120
236,14,12,13299,120
237,14,13,13519,120
238,14,14,13739,120
239,14,15,13959,120
240,15,0,13320,120
241,15,1,13540,120
242,15,2,13760,120
243,15,3,13980,120
244,15,4,13321,120
245,15,5,13541,120
246,15,6,13761,120
247,15,7,13981,120
248,15,8,13322,120
249,15,9,13542,120
250,15,10,13762,120
251,15,11,13982,120
252,15,12,13323,120
253,15,13,13543,120
254,15,14,13763,120
255,15,15,13983,120
256,16,0,13344,120
257,16,1,13564,120
258,16,2,13784,120
259,16,3,14004,120
260,16,4,13345,120
261,16,5,13565,120
262,16,6,13785,120
263,16,7,14005,120
264,16,8,13346,120
265,16,9,13566,120
266,16,10,13786,120
267,16,11,14006,120
268,16,12,13347,120
269,16,13,13567,120
270,16,14,13787,120
271,16,15,14007,120
272,17,0,13368,120
273,17,1,13588,120
274,17,2,13808,120
275,17,3,14028,120
276,17,4,13369,120
277,17,5,13589,120
278,17,6,13809,120
279,17,7,14029,120
280,17,8,13370,120
281,17,9,13590,120
282,17,10,13810,120
283,17,11,14030,120
284,17,12,13371,120
285,17,13,13591,120
286,17,14,13811,120
287,17,15,14031,120
288,18,0,13392,120
289,18,1,13612,120
290,18,2,13832,120
291,18,3,14052,120
292,18,4,13393,120
293,18,5,13613,120
294,18,6,13833,120
295,18,7,14053,120
296,18,8,13394,120
297,18,9,13614,120
298,18,10,13834,120
299,18,11,14054,120
300,18,12,13395,120
301,18,13,13615,120
302,18,14,13835,120
303,18,15,14055,120
304,19,0,13416,120
305,19,1,13636,120
306,19,2,13856,120
307,19,3,14076,120
308,19,4,13417,120
309,19,5,13637,120
310,19,6,13857,120
311,19,7,14077,120
312,19,8,13418,120
313,19,9,13638,120
314,19,10,13858,120
315,19,11,14078,120
316,19,12,13419,120
317,19,13,13639,120
318,19,14,13859,120
319,19,15,14079,120
320,20,0,22000,120
321,20,1,22220,120
322,20,2,22440,120
323,20,3,22660,120
324,20,4,22001,120
325,20,5,22221,120
326,20,6,22441,120
327,20,7,22661,120
328,20,8,22002,120
329,20,9,22222,120
330,20,10,22442,120
331,20,11,22662,120
332,20,12,22003,120
333,20,13,22223,120
334,20,14,22443,120
335,20,15,22663,120
336,21,0,22024,120
337,21,1,22244,120
338,21,2,22464,120
339,21,3,22684,120
340,21,4,22025,120
341,21,5,22245,120
342,21,6,22465,120
343,21,7,22685,120
344,21,8,22026,120
345,21,9,22246,120
346,21,10,22466,120
347,21,11,22686,120
348,21,12,22027,120
349,21,13,22247,120
350,21,14,22467,120
351,21,15,22687,120
352,22,0,22048,120
353,22,1,22268,120
354,22,2,22488,120
355,22,3,22708,120
356,22,4,22049,120
357,22,5,22269,120
358,22,6,22489,120
359,22,7,22709,120
360,22,8,22050,120
361,22,9,22270,120
362,22,10,22490,120
363,22,11,22710,120
364,22,12,22051,120
365,22,13,22271,120
366,22,14,22491,120
367,22,15,22711,120
368,23,0,22072,120
369,23,1,22292,120
370,23,2,22512,120
371,23,3,22732,120
372,23,4,22073,120
373,23,5,22293,120
374,23,6,22513,120
375,23,7,22733,120
376,23,8,22074,120
377,23,9,22294,120
378,23,10,22514,120
379,23,11,22734,120
380,23,12,22075,120
381,23,13,22295,120
382,23,14,22515,120
383,23,15,22735,120
384,24,0,22096,120
385,24,1,22316,120
386,24,2,22536,120
387,24,3,22756,120
388,24,4,22097,120
