,tile,el_i_in_tile,el,config
0,0,0,3540,106
1,0,1,3760,106
2,0,2,3980,106
3,0,3,4200,106
4,0,4,3541,106
5,0,5,3761,106
6,0,6,3981,106
7,0,7,4201,106
8,0,8,3542,106
9,0,9,3762,106
10,0,10,3982,106
11,0,11,4202,106
12,0,12,3543,106
13,0,13,3763,106
14,0,14,3983,106
15,0,15,4203,106
16,1,0,3564,106
17,1,1,3784,106
18,1,2,4004,106
19,1,3,4224,106
20,1,4,3565,106
21,1,5,3785,106
22,1,6,4005,106
23,1,7,4225,106
24,1,8,3566,106
25,1,9,3786,106
26,1,10,4006,106
27,1,11,4226,106
28,1,12,3567,106
29,1,13,3787,106
30,1,14,4007,106
31,1,15,4227,106
32,2,0,3588,106
33,2,1,3808,106
34,2,2,4028,106
35,2,3,4248,106
36,2,4,3589,106
37,2,5,3809,106
38,2,6,4029,106
39,2,7,4249,106
40,2,8,3590,106
41,2,9,3810,106
42,2,10,4030,106
43,2,11,4250,106
44,2,12,3591,106
45,2,13,3811,106
46,2,14,4031,106
47,2,15,4251,106
48,3,0,3612,106
49,3,1,3832,106
50,3,2,4052,106
51,3,3,4272,106
52,3,4,3613,106
53,3,5,3833,106
54,3,6,4053,106
55,3,7,4273,106
56,3,8,3614,106
57,3,9,3834,106
58,3,10,4054,106
59,3,11,4274,106
60,3,12,3615,106
61,3,13,3835,106
62,3,14,4055,106
63,3,15,4275,106
64,4,0,3636,106
65,4,1,3856,106
66,4,2,4076,106
67,4,3,4296,106
68,4,4,3637,106
69,4,5,3857,106
70,4,6,4077,106
71,4,7,4297,106
72,4,8,3638,106
73,4,9,3858,106
74,4,10,4078,106
75,4,11,4298,106
76,4,12,3639,106
77,4,13,3859,106
78,4,14,4079,106
79,4,15,4299,106
80,5,0,3660,106
81,5,1,3880,106
82,5,2,4100,106
83,5,3,4320,106
84,5,4,3661,106
85,5,5,3881,106
86,5,6,4101,106
87,5,7,4321,106
88,5,8,3662,106
89,5,9,3882,106
90,5,10,4102,106
91,5,11,4322,106
92,5,12,3663,106
93,5,13,3883,106
94,5,14,4103,106
95,5,15,4323,106
96,6,0,3684,106
97,6,1,3904,106
98,6,2,4124,106
99,6,3,4344,106
100,6,4,3685,106
101,6,5,3905,106
102,6,6,4125,106
103,6,7,4345,106
104,6,8,3686,106
105,6,9,3906,106
106,6,10,4126,106
107,6,11,4346,106
108,6,12,3687,106
109,6,13,3907,106
110,6,14,4127,106
111,6,15,4347,106
112,7,0,3708,106
113,7,1,3928,106
114,7,2,4148,106
115,7,3,4368,106
116,7,4,3709,106
117,7,5,3929,106
118,7,6,4149,106
119,7,7,4369,106
120,7,8,3710,106
121,7,9,3930,106
122,7,10,4150,106
123,7,11,4370,106
124,7,12,3711,106
125,7,13,3931,106
126,7,14,4151,106
127,7,15,4371,106
128,8,0,3732,106
129,8,1,3952,106
130,8,2,4172,106
131,8,3,4392,106
132,8,4,3733,106
133,8,5,3953,106
134,8,6,4173,106
135,8,7,4393,106
136,8,8,3734,106
137,8,9,3954,106
138,8,10,4174,106
139,8,11,4394,106
140,8,12,3735,106
141,8,13,3955,106
142,8,14,4175,106
143,8,15,4395,106
144,9,0,12340,106
145,9,1,12560,106
146,9,2,12780,106
147,9,3,13000,106
148,9,4,12341,106
149,9,5,12561,106
150,9,6,12781,106
151,9,7,13001,106
152,9,8,12342,106
153,9,9,12562,106
154,9,10,12782,106
155,9,11,13002,106
156,9,12,12343,106
157,9,13,12563,106
158,9,14,12783,106
159,9,15,13003,106
160,10,0,12364,106
161,10,1,12584,106
162,10,2,12804,106
163,10,3,13024,106
164,10,4,12365,106
165,10,5,12585,106
166,10,6,12805,106
167,10,7,13025,106
168,10,8,12366,106
169,10,9,12586,106
170,10,10,12806,106
171,10,11,13026,106
172,10,12,12367,106
173,10,13,12587,106
174,10,14,12807,106
175,10,15,13027,106
176,11,0,12388,106
177,11,1,12608,106
178,11,2,12828,106
179,11,3,13048,106
180,11,4,12389,106
181,11,5,12609,106
182,11,6,12829,106
183,11,7,13049,106
184,11,8,12390,106
185,11,9,12610,106
186,11,10,12830,106
187,11,11,13050,106
188,11,12,12391,106
189,11,13,12611,106
190,11,14,12831,106
191,11,15,13051,106
192,12,0,12412,106
193,12,1,12632,106
194,12,2,12852,106
195,12,3,13072,106
196,12,4,12413,106
197,12,5,12633,106
198,12,6,12853,106
199,12,7,13073,106
200,12,8,12414,106
201,12,9,12634,106
202,12,10,12854,106
203,12,11,13074,106
204,12,12,12415,106
205,12,13,12635,106
206,12,14,12855,106
207,12,15,13075,106
208,13,0,12436,106
209,13,1,12656,106
210,13,2,12876,106
211,13,3,13096,106
212,13,4,12437,106
213,13,5,12657,106
214,13,6,12877,106
215,13,7,13097,106
216,13,8,12438,106
217,13,9,12658,106
218,13,10,12878,106
219,13,11,13098,106
220,13,12,12439,106
221,13,13,12659,106
222,13,14,12879,106
223,13,15,13099,106
224,14,0,12460,106
225,14,1,12680,106
226,14,2,12900,106
227,14,3,13120,106
228,14,4,12461,106
229,14,5,12681,106
230,14,6,12901,106
231,14,7,13121,106
232,14,8,12462,106
233,14,9,12682,106
234,14,10,12902,106
235,14,11,13122,106
236,14,12,12463,106
237,14,13,12683,106
238,14,14,12903,106
239,14,15,13123,106
240,15,0,12484,106
241,15,1,12704,106
242,15,2,12924,106
243,15,3,13144,106
244,15,4,12485,106
245,15,5,12705,106
246,15,6,12925,106
247,15,7,13145,106
248,15,8,12486,106
249,15,9,12706,106
250,15,10,12926,106
251,15,11,13146,106
252,15,12,12487,106
253,15,13,12707,106
254,15,14,12927,106
255,15,15,13147,106
256,16,0,12508,106
257,16,1,12728,106
258,16,2,12948,106
259,16,3,13168,106
260,16,4,12509,106
261,16,5,12729,106
262,16,6,12949,106
263,16,7,13169,106
264,16,8,12510,106
265,16,9,12730,106
266,16,10,12950,106
267,16,11,13170,106
268,16,12,12511,106
269,16,13,12731,106
270,16,14,12951,106
271,16,15,13171,106
272,17,0,12532,106
273,17,1,12752,106
274,17,2,12972,106
275,17,3,13192,106
276,17,4,12533,106
277,17,5,12753,106
278,17,6,12973,106
279,17,7,13193,106
280,17,8,12534,106
281,17,9,12754,106
282,17,10,12974,106
283,17,11,13194,106
284,17,12,12535,106
285,17,13,12755,106
286,17,14,12975,106
287,17,15,13195,106
288,18,0,21140,106
289,18,1,21360,106
290,18,2,21580,106
291,18,3,21800,106
292,18,4,21141,106
293,18,5,21361,106
294,18,6,21581,106
295,18,7,21801,106
296,18,8,21142,106
297,18,9,21362,106
298,18,10,21582,106
299,18,11,21802,106
300,18,12,21143,106
301,18,13,21363,106
302,18,14,21583,106
303,18,15,21803,106
304,19,0,21164,106
305,19,1,21384,106
306,19,2,21604,106
307,19,3,21824,106
308,19,4,21165,106
309,19,5,21385,106
310,19,6,21605,106
311,19,7,21825,106
312,19,8,21166,106
313,19,9,21386,106
314,19,10,21606,106
315,19,11,21826,106
316,19,12,21167,106
317,19,13,21387,106
318,19,14,21607,106
319,19,15,21827,106
320,20,0,21188,106
321,20,1,21408,106
322,20,2,21628,106
323,20,3,21848,106
324,20,4,21189,106
325,20,5,21409,106
326,20,6,21629,106
327,20,7,21849,106
328,20,8,21190,106
329,20,9,21410,106
330,20,10,21630,106
331,20,11,21850,106
332,20,12,21191,106
333,20,13,21411,106
334,20,14,21631,106
335,20,15,21851,106
336,21,0,21212,106
337,21,1,21432,106
338,21,2,21652,106
339,21,3,21872,106
340,21,4,21213,106
341,21,5,21433,106
342,21,6,21653,106
343,21,7,21873,106
344,21,8,21214,106
345,21,9,21434,106
346,21,10,21654,106
347,21,11,21874,106
348,21,12,21215,106
349,21,13,21435,106
350,21,14,21655,106
