,tile,el_i_in_tile,el,config
0,0,0,6160,168
1,0,1,6380,168
2,0,2,6600,168
3,0,3,6820,168
4,0,4,6161,168
5,0,5,6381,168
6,0,6,6601,168
7,0,7,6821,168
8,0,8,6162,168
9,0,9,6382,168
10,0,10,6602,168
11,0,11,6822,168
12,0,12,6163,168
13,0,13,6383,168
14,0,14,6603,168
15,0,15,6823,168
16,1,0,6184,168
17,1,1,6404,168
18,1,2,6624,168
19,1,3,6844,168
20,1,4,6185,168
21,1,5,6405,168
22,1,6,6625,168
23,1,7,6845,168
24,1,8,6186,168
25,1,9,6406,168
26,1,10,6626,168
27,1,11,6846,168
28,1,12,6187,168
29,1,13,6407,168
30,1,14,6627,168
31,1,15,6847,168
32,2,0,6208,168
33,2,1,6428,168
34,2,2,6648,168
35,2,3,6868,168
36,2,4,6209,168
37,2,5,6429,168
38,2,6,6649,168
39,2,7,6869,168
40,2,8,6210,168
41,2,9,6430,168
42,2,10,6650,168
43,2,11,6870,168
44,2,12,6211,168
45,2,13,6431,168
46,2,14,6651,168
47,2,15,6871,168
48,3,0,6232,168
49,3,1,6452,168
50,3,2,6672,168
51,3,3,6892,168
52,3,4,6233,168
53,3,5,6453,168
54,3,6,6673,168
55,3,7,6893,168
56,3,8,6234,168
57,3,9,6454,168
58,3,10,6674,168
59,3,11,6894,168
60,3,12,6235,168
61,3,13,6455,168
62,3,14,6675,168
63,3,15,6895,168
64,4,0,6256,168
65,4,1,6476,168
66,4,2,6696,168
67,4,3,6916,168
68,4,4,6257,168
69,4,5,6477,168
70,4,6,6697,168
71,4,7,6917,168
72,4,8,6258,168
73,4,9,6478,168
74,4,10,6698,168
75,4,11,6918,168
76,4,12,6259,168
77,4,13,6479,168
78,4,14,6699,168
79,4,15,6919,168
80,5,0,6280,168
81,5,1,6500,168
82,5,2,6720,168
83,5,3,6940,168
84,5,4,6281,168
85,5,5,6501,168
86,5,6,6721,168
87,5,7,6941,168
88,5,8,6282,168
89,5,9,6502,168
90,5,10,6722,168
91,5,11,6942,168
92,5,12,6283,168
93,5,13,6503,168
94,5,14,6723,168
95,5,15,6943,168
96,6,0,6304,168
97,6,1,6524,168
98,6,2,6744,168
99,6,3,6964,168
100,6,4,6305,168
101,6,5,6525,168
102,6,6,6745,168
103,6,7,6965,168
104,6,8,6306,168
105,6,9,6526,168
106,6,10,6746,168
107,6,11,6966,168
108,6,12,6307,168
109,6,13,6527,168
110,6,14,6747,168
111,6,15,6967,168
112,7,0,6328,168
113,7,1,6548,168
114,7,2,6768,168
115,7,3,6988,168
116,7,4,6329,168
117,7,5,6549,168
118,7,6,6769,168
119,7,7,6989,168
120,7,8,6330,168
121,7,9,6550,168
