,tile,el_i_in_tile,el,config
0,0,0,1338,45
1,0,1,1558,45
2,0,2,1778,45
3,0,3,1998,45
4,0,4,1339,45
5,0,5,1559,45
6,0,6,1779,45
7,0,7,1999,45
8,0,8,1340,45
9,0,9,1560,45
10,0,10,1780,45
11,0,11,2000,45
12,0,12,1341,45
13,0,13,1561,45
14,0,14,1781,45
15,0,15,2001,45
16,1,0,1362,45
17,1,1,1582,45
18,1,2,1802,45
19,1,3,2022,45
20,1,4,1363,45
21,1,5,1583,45
22,1,6,1803,45
23,1,7,2023,45
24,1,8,1364,45
25,1,9,1584,45
26,1,10,1804,45
27,1,11,2024,45
28,1,12,1365,45
29,1,13,1585,45
30,1,14,1805,45
31,1,15,2025,45
32,2,0,1386,45
33,2,1,1606,45
34,2,2,1826,45
35,2,3,2046,45
36,2,4,1387,45
37,2,5,1607,45
38,2,6,1827,45
39,2,7,2047,45
40,2,8,1388,45
41,2,9,1608,45
42,2,10,1828,45
43,2,11,2048,45
44,2,12,1389,45
45,2,13,1609,45
46,2,14,1829,45
47,2,15,2049,45
48,3,0,1410,45
49,3,1,1630,45
50,3,2,1850,45
51,3,3,2070,45
52,3,4,1411,45
53,3,5,1631,45
54,3,6,1851,45
55,3,7,2071,45
56,3,8,1412,45
57,3,9,1632,45
58,3,10,1852,45
59,3,11,2072,45
60,3,12,1413,45
61,3,13,1633,45
62,3,14,1853,45
63,3,15,2073,45
64,4,0,1434,45
65,4,1,1654,45
66,4,2,1874,45
67,4,3,2094,45
68,4,4,1435,45
69,4,5,1655,45
70,4,6,1875,45
71,4,7,2095,45
72,4,8,1436,45
73,4,9,1656,45
74,4,10,1876,45
75,4,11,2096,45
76,4,12,1437,45
77,4,13,1657,45
78,4,14,1877,45
79,4,15,2097,45
80,5,0,1458,45
81,5,1,1678,45
82,5,2,1898,45
83,5,3,2118,45
84,5,4,1459,45
85,5,5,1679,45
86,5,6,1899,45
87,5,7,2119,45
88,5,8,1460,45
89,5,9,1680,45
90,5,10,1900,45
91,5,11,2120,45
92,5,12,1461,45
93,5,13,1681,45
94,5,14,1901,45
95,5,15,2121,45
96,6,0,1482,45
97,6,1,1702,45
98,6,2,1922,45
99,6,3,2142,45
100,6,4,1483,45
101,6,5,1703,45
102,6,6,1923,45
103,6,7,2143,45
104,6,8,1484,45
105,6,9,1704,45
106,6,10,1924,45
107,6,11,2144,45
108,6,12,1485,45
109,6,13,1705,45
110,6,14,1925,45
111,6,15,2145,45
112,7,0,1506,45
113,7,1,1726,45
114,7,2,1946,45
115,7,3,2166,45
116,7,4,1507,45
117,7,5,1727,45
118,7,6,1947,45
119,7,7,2167,45
120,7,8,1508,45
121,7,9,1728,45
122,7,10,1948,45
123,7,11,2168,45
124,7,12,1509,45
125,7,13,1729,45
126,7,14,1949,45
127,7,15,2169,45
128,8,0,1530,45
129,8,1,1750,45
130,8,2,1970,45
131,8,3,2190,45
132,8,4,1531,45
133,8,5,1751,45
134,8,6,1971,45
135,8,7,2191,45
136,8,8,1532,45
137,8,9,1752,45
138,8,10,1972,45
139,8,11,2192,45
140,8,12,1533,45
141,8,13,1753,45
142,8,14,1973,45
143,8,15,2193,45
144,9,0,10138,45
145,9,1,10358,45
146,9,2,10578,45
147,9,3,10798,45
148,9,4,10139,45
149,9,5,10359,45
150,9,6,10579,45
151,9,7,10799,45
152,9,8,10140,45
153,9,9,10360,45
154,9,10,10580,45
155,9,11,10800,45
156,9,12,10141,45
157,9,13,10361,45
158,9,14,10581,45
159,9,15,10801,45
160,10,0,10162,45
161,10,1,10382,45
162,10,2,10602,45
163,10,3,10822,45
164,10,4,10163,45
165,10,5,10383,45
166,10,6,10603,45
167,10,7,10823,45
168,10,8,10164,45
169,10,9,10384,45
170,10,10,10604,45
171,10,11,10824,45
172,10,12,10165,45
173,10,13,10385,45
174,10,14,10605,45
175,10,15,10825,45
176,11,0,10186,45
177,11,1,10406,45
178,11,2,10626,45
179,11,3,10846,45
180,11,4,10187,45
181,11,5,10407,45
182,11,6,10627,45
183,11,7,10847,45
184,11,8,10188,45
185,11,9,10408,45
186,11,10,10628,45
187,11,11,10848,45
188,11,12,10189,45
189,11,13,10409,45
190,11,14,10629,45
191,11,15,10849,45
192,12,0,10210,45
193,12,1,10430,45
194,12,2,10650,45
195,12,3,10870,45
196,12,4,10211,45
197,12,5,10431,45
198,12,6,10651,45
199,12,7,10871,45
200,12,8,10212,45
201,12,9,10432,45
202,12,10,10652,45
203,12,11,10872,45
204,12,12,10213,45
205,12,13,10433,45
206,12,14,10653,45
207,12,15,10873,45
208,13,0,10234,45
209,13,1,10454,45
210,13,2,10674,45
211,13,3,10894,45
212,13,4,10235,45
213,13,5,10455,45
214,13,6,10675,45
215,13,7,10895,45
216,13,8,10236,45
217,13,9,10456,45
218,13,10,10676,45
219,13,11,10896,45
220,13,12,10237,45
221,13,13,10457,45
222,13,14,10677,45
223,13,15,10897,45
224,14,0,10258,45
225,14,1,10478,45
226,14,2,10698,45
227,14,3,10918,45
228,14,4,10259,45
229,14,5,10479,45
230,14,6,10699,45
231,14,7,10919,45
232,14,8,10260,45
233,14,9,10480,45
234,14,10,10700,45
235,14,11,10920,45
236,14,12,10261,45
237,14,13,10481,45
238,14,14,10701,45
239,14,15,10921,45
240,15,0,10282,45
241,15,1,10502,45
242,15,2,10722,45
243,15,3,10942,45
244,15,4,10283,45
245,15,5,10503,45
246,15,6,10723,45
247,15,7,10943,45
248,15,8,10284,45
249,15,9,10504,45
250,15,10,10724,45
251,15,11,10944,45
252,15,12,10285,45
253,15,13,10505,45
254,15,14,10725,45
255,15,15,10945,45
256,16,0,10306,45
257,16,1,10526,45
258,16,2,10746,45
259,16,3,10966,45
260,16,4,10307,45
261,16,5,10527,45
262,16,6,10747,45
263,16,7,10967,45
264,16,8,10308,45
265,16,9,10528,45
266,16,10,10748,45
267,16,11,10968,45
268,16,12,10309,45
269,16,13,10529,45
270,16,14,10749,45
271,16,15,10969,45
272,17,0,10330,45
273,17,1,10550,45
274,17,2,10770,45
275,17,3,10990,45
276,17,4,10331,45
277,17,5,10551,45
278,17,6,10771,45
279,17,7,10991,45
280,17,8,10332,45
281,17,9,10552,45
282,17,10,10772,45
283,17,11,10992,45
284,17,12,10333,45
285,17,13,10553,45
286,17,14,10773,45
287,17,15,10993,45
288,18,0,18938,45
289,18,1,19158,45
290,18,2,19378,45
291,18,3,19598,45
292,18,4,18939,45
293,18,5,19159,45
294,18,6,19379,45
295,18,7,19599,45
296,18,8,18940,45
297,18,9,19160,45
298,18,10,19380,45
299,18,11,19600,45
300,18,12,18941,45
301,18,13,19161,45
302,18,14,19381,45
303,18,15,19601,45
304,19,0,18962,45
305,19,1,19182,45
306,19,2,19402,45
307,19,3,19622,45
308,19,4,18963,45
309,19,5,19183,45
310,19,6,19403,45
311,19,7,19623,45
312,19,8,18964,45
313,19,9,19184,45
314,19,10,19404,45
315,19,11,19624,45
316,19,12,18965,45
317,19,13,19185,45
318,19,14,19405,45
319,19,15,19625,45
320,20,0,18986,45
321,20,1,19206,45
322,20,2,19426,45
323,20,3,19646,45
324,20,4,18987,45
325,20,5,19207,45
326,20,6,19427,45
327,20,7,19647,45
328,20,8,18988,45
329,20,9,19208,45
330,20,10,19428,45
331,20,11,19648,45
332,20,12,18989,45
333,20,13,19209,45
334,20,14,19429,45
335,20,15,19649,45
336,21,0,19010,45
337,21,1,19230,45
338,21,2,19450,45
339,21,3,19670,45
340,21,4,19011,45
341,21,5,19231,45
342,21,6,19451,45
343,21,7,19671,45
344,21,8,19012,45
345,21,9,19232,45
346,21,10,19452,45
347,21,11,19672,45
348,21,12,19013,45
349,21,13,19233,45
350,21,14,19453,45
351,21,15,19673,45
352,22,0,19034,45
353,22,1,19254,45
354,22,2,19474,45
355,22,3,19694,45
356,22,4,19035,45
357,22,5,19255,45
358,22,6,19475,45
359,22,7,19695,45
360,22,8,19036,45
361,22,9,19256,45
362,22,10,19476,45
363,22,11,19696,45
364,22,12,19037,45
365,22,13,19257,45
366,22,14,19477,45
