,tile,el_i_in_tile,el,config
0,0,0,460,22
1,0,1,680,22
2,0,2,900,22
3,0,3,1120,22
4,0,4,461,22
5,0,5,681,22
6,0,6,901,22
7,0,7,1121,22
8,0,8,462,22
9,0,9,682,22
10,0,10,902,22
11,0,11,1122,22
12,0,12,463,22
13,0,13,683,22
14,0,14,903,22
15,0,15,1123,22
16,1,0,484,22
17,1,1,704,22
18,1,2,924,22
19,1,3,1144,22
20,1,4,485,22
21,1,5,705,22
22,1,6,925,22
23,1,7,1145,22
24,1,8,486,22
25,1,9,706,22
26,1,10,926,22
27,1,11,1146,22
28,1,12,487,22
29,1,13,707,22
30,1,14,927,22
31,1,15,1147,22
32,2,0,508,22
33,2,1,728,22
34,2,2,948,22
35,2,3,1168,22
36,2,4,509,22
37,2,5,729,22
38,2,6,949,22
39,2,7,1169,22
40,2,8,510,22
41,2,9,730,22
42,2,10,950,22
43,2,11,1170,22
44,2,12,511,22
45,2,13,731,22
46,2,14,951,22
47,2,15,1171,22
48,3,0,532,22
49,3,1,752,22
50,3,2,972,22
51,3,3,1192,22
52,3,4,533,22
53,3,5,753,22
54,3,6,973,22
55,3,7,1193,22
56,3,8,534,22
57,3,9,754,22
58,3,10,974,22
59,3,11,1194,22
60,3,12,535,22
61,3,13,755,22
62,3,14,975,22
63,3,15,1195,22
64,4,0,556,22
65,4,1,776,22
66,4,2,996,22
67,4,3,1216,22
68,4,4,557,22
69,4,5,777,22
70,4,6,997,22
71,4,7,1217,22
72,4,8,558,22
73,4,9,778,22
74,4,10,998,22
75,4,11,1218,22
76,4,12,559,22
77,4,13,779,22
78,4,14,999,22
79,4,15,1219,22
80,5,0,580,22
81,5,1,800,22
82,5,2,1020,22
83,5,3,1240,22
84,5,4,581,22
85,5,5,801,22
86,5,6,1021,22
87,5,7,1241,22
88,5,8,582,22
89,5,9,802,22
90,5,10,1022,22
91,5,11,1242,22
92,5,12,583,22
93,5,13,803,22
94,5,14,1023,22
95,5,15,1243,22
96,6,0,604,22
97,6,1,824,22
98,6,2,1044,22
99,6,3,1264,22
100,6,4,605,22
101,6,5,825,22
102,6,6,1045,22
103,6,7,1265,22
104,6,8,606,22
105,6,9,826,22
106,6,10,1046,22
107,6,11,1266,22
108,6,12,607,22
109,6,13,827,22
110,6,14,1047,22
111,6,15,1267,22
112,7,0,628,22
113,7,1,848,22
114,7,2,1068,22
115,7,3,1288,22
116,7,4,629,22
117,7,5,849,22
118,7,6,1069,22
119,7,7,1289,22
120,7,8,630,22
121,7,9,850,22
122,7,10,1070,22
123,7,11,1290,22
124,7,12,631,22
125,7,13,851,22
126,7,14,1071,22
127,7,15,1291,22
128,8,0,652,22
129,8,1,872,22
130,8,2,1092,22
131,8,3,1312,22
132,8,4,653,22
133,8,5,873,22
134,8,6,1093,22
135,8,7,1313,22
136,8,8,654,22
137,8,9,874,22
138,8,10,1094,22
139,8,11,1314,22
140,8,12,655,22
141,8,13,875,22
142,8,14,1095,22
143,8,15,1315,22
144,9,0,9260,22
145,9,1,9480,22
146,9,2,9700,22
147,9,3,9920,22
148,9,4,9261,22
149,9,5,9481,22
150,9,6,9701,22
151,9,7,9921,22
152,9,8,9262,22
153,9,9,9482,22
154,9,10,9702,22
155,9,11,9922,22
156,9,12,9263,22
157,9,13,9483,22
158,9,14,9703,22
159,9,15,9923,22
160,10,0,9284,22
161,10,1,9504,22
162,10,2,9724,22
163,10,3,9944,22
164,10,4,9285,22
165,10,5,9505,22
166,10,6,9725,22
167,10,7,9945,22
168,10,8,9286,22
169,10,9,9506,22
170,10,10,9726,22
171,10,11,9946,22
172,10,12,9287,22
173,10,13,9507,22
174,10,14,9727,22
175,10,15,9947,22
176,11,0,9308,22
177,11,1,9528,22
178,11,2,9748,22
179,11,3,9968,22
180,11,4,9309,22
181,11,5,9529,22
182,11,6,9749,22
183,11,7,9969,22
184,11,8,9310,22
185,11,9,9530,22
186,11,10,9750,22
187,11,11,9970,22
188,11,12,9311,22
189,11,13,9531,22
190,11,14,9751,22
191,11,15,9971,22
192,12,0,9332,22
193,12,1,9552,22
194,12,2,9772,22
195,12,3,9992,22
196,12,4,9333,22
197,12,5,9553,22
198,12,6,9773,22
199,12,7,9993,22
200,12,8,9334,22
201,12,9,9554,22
202,12,10,9774,22
203,12,11,9994,22
204,12,12,9335,22
205,12,13,9555,22
206,12,14,9775,22
207,12,15,9995,22
208,13,0,9356,22
209,13,1,9576,22
210,13,2,9796,22
211,13,3,10016,22
212,13,4,9357,22
213,13,5,9577,22
214,13,6,9797,22
215,13,7,10017,22
216,13,8,9358,22
217,13,9,9578,22
218,13,10,9798,22
219,13,11,10018,22
220,13,12,9359,22
221,13,13,9579,22
222,13,14,9799,22
223,13,15,10019,22
224,14,0,9380,22
225,14,1,9600,22
226,14,2,9820,22
227,14,3,10040,22
228,14,4,9381,22
229,14,5,9601,22
230,14,6,9821,22
231,14,7,10041,22
232,14,8,9382,22
233,14,9,9602,22
234,14,10,9822,22
235,14,11,10042,22
236,14,12,9383,22
237,14,13,9603,22
238,14,14,9823,22
239,14,15,10043,22
240,15,0,9404,22
241,15,1,9624,22
242,15,2,9844,22
243,15,3,10064,22
244,15,4,9405,22
245,15,5,9625,22
246,15,6,9845,22
247,15,7,10065,22
248,15,8,9406,22
249,15,9,9626,22
250,15,10,9846,22
251,15,11,10066,22
252,15,12,9407,22
253,15,13,9627,22
254,15,14,9847,22
255,15,15,10067,22
256,16,0,9428,22
257,16,1,9648,22
258,16,2,9868,22
259,16,3,10088,22
260,16,4,9429,22
261,16,5,9649,22
262,16,6,9869,22
263,16,7,10089,22
264,16,8,9430,22
265,16,9,9650,22
266,16,10,9870,22
267,16,11,10090,22
268,16,12,9431,22
269,16,13,9651,22
270,16,14,9871,22
271,16,15,10091,22
272,17,0,9452,22
273,17,1,9672,22
274,17,2,9892,22
275,17,3,10112,22
276,17,4,9453,22
277,17,5,9673,22
278,17,6,9893,22
279,17,7,10113,22
280,17,8,9454,22
281,17,9,9674,22
282,17,10,9894,22
283,17,11,10114,22
284,17,12,9455,22
285,17,13,9675,22
286,17,14,9895,22
287,17,15,10115,22
288,18,0,18060,22
289,18,1,18280,22
290,18,2,18500,22
291,18,3,18720,22
292,18,4,18061,22
293,18,5,18281,22
294,18,6,18501,22
295,18,7,18721,22
296,18,8,18062,22
297,18,9,18282,22
298,18,10,18502,22
299,18,11,18722,22
300,18,12,18063,22
301,18,13,18283,22
302,18,14,18503,22
303,18,15,18723,22
304,19,0,18084,22
305,19,1,18304,22
306,19,2,18524,22
307,19,3,18744,22
308,19,4,18085,22
309,19,5,18305,22
310,19,6,18525,22
311,19,7,18745,22
312,19,8,18086,22
313,19,9,18306,22
314,19,10,18526,22
315,19,11,18746,22
316,19,12,18087,22
317,19,13,18307,22
318,19,14,18527,22
319,19,15,18747,22
320,20,0,18108,22
321,20,1,18328,22
322,20,2,18548,22
323,20,3,18768,22
324,20,4,18109,22
325,20,5,18329,22
326,20,6,18549,22
327,20,7,18769,22
328,20,8,18110,22
329,20,9,18330,22
