,tile,el_i_in_tile,el,config
0,0,0,5726,159
1,0,1,5946,159
2,0,2,6166,159
3,0,3,6386,159
4,0,4,5727,159
5,0,5,5947,159
6,0,6,6167,159
7,0,7,6387,159
8,0,8,5728,159
9,0,9,5948,159
10,0,10,6168,159
11,0,11,6388,159
12,0,12,5729,159
13,0,13,5949,159
14,0,14,6169,159
15,0,15,6389,159
16,1,0,5750,159
17,1,1,5970,159
18,1,2,6190,159
19,1,3,6410,159
20,1,4,5751,159
21,1,5,5971,159
22,1,6,6191,159
23,1,7,6411,159
24,1,8,5752,159
25,1,9,5972,159
26,1,10,6192,159
27,1,11,6412,159
28,1,12,5753,159
29,1,13,5973,159
30,1,14,6193,159
31,1,15,6413,159
32,2,0,5774,159
33,2,1,5994,159
34,2,2,6214,159
35,2,3,6434,159
36,2,4,5775,159
37,2,5,5995,159
38,2,6,6215,159
39,2,7,6435,159
40,2,8,5776,159
41,2,9,5996,159
42,2,10,6216,159
43,2,11,6436,159
44,2,12,5777,159
45,2,13,5997,159
46,2,14,6217,159
47,2,15,6437,159
48,3,0,5798,159
49,3,1,6018,159
50,3,2,6238,159
51,3,3,6458,159
52,3,4,5799,159
53,3,5,6019,159
54,3,6,6239,159
55,3,7,6459,159
56,3,8,5800,159
57,3,9,6020,159
58,3,10,6240,159
59,3,11,6460,159
60,3,12,5801,159
61,3,13,6021,159
62,3,14,6241,159
63,3,15,6461,159
64,4,0,5822,159
65,4,1,6042,159
66,4,2,6262,159
67,4,3,6482,159
68,4,4,5823,159
69,4,5,6043,159
70,4,6,6263,159
71,4,7,6483,159
72,4,8,5824,159
73,4,9,6044,159
74,4,10,6264,159
75,4,11,6484,159
76,4,12,5825,159
77,4,13,6045,159
78,4,14,6265,159
79,4,15,6485,159
80,5,0,5846,159
81,5,1,6066,159
82,5,2,6286,159
83,5,3,6506,159
84,5,4,5847,159
85,5,5,6067,159
86,5,6,6287,159
87,5,7,6507,159
88,5,8,5848,159
89,5,9,6068,159
90,5,10,6288,159
91,5,11,6508,159
92,5,12,5849,159
93,5,13,6069,159
94,5,14,6289,159
95,5,15,6509,159
96,6,0,5870,159
97,6,1,6090,159
98,6,2,6310,159
99,6,3,6530,159
100,6,4,5871,159
101,6,5,6091,159
102,6,6,6311,159
103,6,7,6531,159
104,6,8,5872,159
105,6,9,6092,159
106,6,10,6312,159
107,6,11,6532,159
108,6,12,5873,159
109,6,13,6093,159
110,6,14,6313,159
111,6,15,6533,159
112,7,0,5894,159
113,7,1,6114,159
114,7,2,6334,159
115,7,3,6554,159
116,7,4,5895,159
117,7,5,6115,159
