,tile,el_i_in_tile,el,config
0,0,0,6614,187
1,0,1,6834,187
2,0,2,7054,187
3,0,3,7274,187
4,0,4,6615,187
5,0,5,6835,187
6,0,6,7055,187
7,0,7,7275,187
8,0,8,6616,187
9,0,9,6836,187
10,0,10,7056,187
11,0,11,7276,187
12,0,12,6617,187
13,0,13,6837,187
14,0,14,7057,187
15,0,15,7277,187
16,1,0,6638,187
17,1,1,6858,187
18,1,2,7078,187
19,1,3,7298,187
20,1,4,6639,187
21,1,5,6859,187
22,1,6,7079,187
23,1,7,7299,187
24,1,8,6640,187
25,1,9,6860,187
26,1,10,7080,187
27,1,11,7300,187
28,1,12,6641,187
29,1,13,6861,187
30,1,14,7081,187
31,1,15,7301,187
32,2,0,6662,187
33,2,1,6882,187
34,2,2,7102,187
35,2,3,7322,187
36,2,4,6663,187
37,2,5,6883,187
38,2,6,7103,187
39,2,7,7323,187
40,2,8,6664,187
41,2,9,6884,187
42,2,10,7104,187
43,2,11,7324,187
44,2,12,6665,187
45,2,13,6885,187
46,2,14,7105,187
47,2,15,7325,187
48,3,0,6686,187
49,3,1,6906,187
50,3,2,7126,187
51,3,3,7346,187
52,3,4,6687,187
53,3,5,6907,187
54,3,6,7127,187
55,3,7,7347,187
56,3,8,6688,187
57,3,9,6908,187
58,3,10,7128,187
59,3,11,7348,187
60,3,12,6689,187
61,3,13,6909,187
62,3,14,7129,187
63,3,15,7349,187
64,4,0,6710,187
65,4,1,6930,187
66,4,2,7150,187
67,4,3,7370,187
68,4,4,6711,187
69,4,5,6931,187
70,4,6,7151,187
71,4,7,7371,187
72,4,8,6712,187
73,4,9,6932,187
74,4,10,7152,187
75,4,11,7372,187
76,4,12,6713,187
77,4,13,6933,187
78,4,14,7153,187
79,4,15,7373,187
80,5,0,6734,187
81,5,1,6954,187
82,5,2,7174,187
83,5,3,7394,187
84,5,4,6735,187
85,5,5,6955,187
86,5,6,7175,187
87,5,7,7395,187
88,5,8,6736,187
89,5,9,6956,187
90,5,10,7176,187
91,5,11,7396,187
92,5,12,6737,187
93,5,13,6957,187
94,5,14,7177,187
95,5,15,7397,187
96,6,0,6758,187
