,tile,el_i_in_tile,el,config
0,0,0,6172,174
1,0,1,6392,174
2,0,2,6612,174
3,0,3,6832,174
4,0,4,6173,174
5,0,5,6393,174
6,0,6,6613,174
7,0,7,6833,174
8,0,8,6174,174
9,0,9,6394,174
10,0,10,6614,174
11,0,11,6834,174
12,0,12,6175,174
13,0,13,6395,174
14,0,14,6615,174
15,0,15,6835,174
16,1,0,6196,174
17,1,1,6416,174
18,1,2,6636,174
19,1,3,6856,174
20,1,4,6197,174
21,1,5,6417,174
22,1,6,6637,174
23,1,7,6857,174
24,1,8,6198,174
25,1,9,6418,174
26,1,10,6638,174
27,1,11,6858,174
28,1,12,6199,174
29,1,13,6419,174
30,1,14,6639,174
31,1,15,6859,174
32,2,0,6220,174
33,2,1,6440,174
34,2,2,6660,174
35,2,3,6880,174
36,2,4,6221,174
37,2,5,6441,174
38,2,6,6661,174
39,2,7,6881,174
40,2,8,6222,174
41,2,9,6442,174
42,2,10,6662,174
43,2,11,6882,174
44,2,12,6223,174
45,2,13,6443,174
46,2,14,6663,174
47,2,15,6883,174
48,3,0,6244,174
49,3,1,6464,174
50,3,2,6684,174
51,3,3,6904,174
52,3,4,6245,174
53,3,5,6465,174
54,3,6,6685,174
55,3,7,6905,174
56,3,8,6246,174
57,3,9,6466,174
58,3,10,6686,174
59,3,11,6906,174
60,3,12,6247,174
61,3,13,6467,174
62,3,14,6687,174
63,3,15,6907,174
64,4,0,6268,174
65,4,1,6488,174
66,4,2,6708,174
67,4,3,6928,174
68,4,4,6269,174
69,4,5,6489,174
70,4,6,6709,174
71,4,7,6929,174
72,4,8,6270,174
73,4,9,6490,174
74,4,10,6710,174
75,4,11,6930,174
76,4,12,6271,174
77,4,13,6491,174
78,4,14,6711,174
79,4,15,6931,174
80,5,0,6292,174
81,5,1,6512,174
82,5,2,6732,174
83,5,3,6952,174
84,5,4,6293,174
85,5,5,6513,174
86,5,6,6733,174
87,5,7,6953,174
88,5,8,6294,174
89,5,9,6514,174
90,5,10,6734,174
91,5,11,6954,174
92,5,12,6295,174
93,5,13,6515,174
94,5,14,6735,174
95,5,15,6955,174
96,6,0,6316,174
97,6,1,6536,174
98,6,2,6756,174
99,6,3,6976,174
100,6,4,6317,174
101,6,5,6537,174
102,6,6,6757,174
103,6,7,6977,174
104,6,8,6318,174
105,6,9,6538,174
106,6,10,6758,174
107,6,11,6978,174
108,6,12,6319,174
109,6,13,6539,174
110,6,14,6759,174
111,6,15,6979,174
112,7,0,6340,174
113,7,1,6560,174
114,7,2,6780,174
115,7,3,7000,174
116,7,4,6341,174
117,7,5,6561,174
118,7,6,6781,174
119,7,7,7001,174
120,7,8,6342,174
121,7,9,6562,174
122,7,10,6782,174
123,7,11,7002,174
124,7,12,6343,174
125,7,13,6563,174
126,7,14,6783,174
127,7,15,7003,174
128,8,0,6364,174
129,8,1,6584,174
130,8,2,6804,174
131,8,3,7024,174
132,8,4,6365,174
133,8,5,6585,174
134,8,6,6805,174
135,8,7,7025,174
136,8,8,6366,174
137,8,9,6586,174
138,8,10,6806,174
139,8,11,7026,174
140,8,12,6367,174
141,8,13,6587,174
142,8,14,6807,174
143,8,15,7027,174
144,9,0,14972,174
145,9,1,15192,174
146,9,2,15412,174
147,9,3,15632,174
148,9,4,14973,174
149,9,5,15193,174
150,9,6,15413,174
151,9,7,15633,174
152,9,8,14974,174
153,9,9,15194,174
154,9,10,15414,174
155,9,11,15634,174
156,9,12,14975,174
157,9,13,15195,174
158,9,14,15415,174
159,9,15,15635,174
160,10,0,14996,174
161,10,1,15216,174
162,10,2,15436,174
163,10,3,15656,174
164,10,4,14997,174
165,10,5,15217,174
166,10,6,15437,174
167,10,7,15657,174
168,10,8,14998,174
169,10,9,15218,174
170,10,10,15438,174
171,10,11,15658,174
172,10,12,14999,174
173,10,13,15219,174
174,10,14,15439,174
175,10,15,15659,174
176,11,0,15020,174
177,11,1,15240,174
178,11,2,15460,174
179,11,3,15680,174
180,11,4,15021,174
181,11,5,15241,174
182,11,6,15461,174
183,11,7,15681,174
184,11,8,15022,174
185,11,9,15242,174
186,11,10,15462,174
187,11,11,15682,174
188,11,12,15023,174
189,11,13,15243,174
190,11,14,15463,174
191,11,15,15683,174
192,12,0,15044,174
193,12,1,15264,174
194,12,2,15484,174
195,12,3,15704,174
196,12,4,15045,174
197,12,5,15265,174
198,12,6,15485,174
199,12,7,15705,174
200,12,8,15046,174
201,12,9,15266,174
202,12,10,15486,174
203,12,11,15706,174
204,12,12,15047,174
205,12,13,15267,174
206,12,14,15487,174
207,12,15,15707,174
208,13,0,15068,174
209,13,1,15288,174
210,13,2,15508,174
211,13,3,15728,174
212,13,4,15069,174
213,13,5,15289,174
214,13,6,15509,174
215,13,7,15729,174
216,13,8,15070,174
217,13,9,15290,174
218,13,10,15510,174
219,13,11,15730,174
220,13,12,15071,174
221,13,13,15291,174
222,13,14,15511,174
223,13,15,15731,174
224,14,0,15092,174
225,14,1,15312,174
226,14,2,15532,174
227,14,3,15752,174
228,14,4,15093,174
229,14,5,15313,174
230,14,6,15533,174
231,14,7,15753,174
232,14,8,15094,174
233,14,9,15314,174
234,14,10,15534,174
235,14,11,15754,174
236,14,12,15095,174
237,14,13,15315,174
238,14,14,15535,174
239,14,15,15755,174
240,15,0,15116,174
241,15,1,15336,174
242,15,2,15556,174
243,15,3,15776,174
244,15,4,15117,174
245,15,5,15337,174
246,15,6,15557,174
247,15,7,15777,174
248,15,8,15118,174
249,15,9,15338,174
250,15,10,15558,174
251,15,11,15778,174
252,15,12,15119,174
253,15,13,15339,174
254,15,14,15559,174
255,15,15,15779,174
256,16,0,15140,174
257,16,1,15360,174
258,16,2,15580,174
259,16,3,15800,174
260,16,4,15141,174
261,16,5,15361,174
262,16,6,15581,174
263,16,7,15801,174
264,16,8,15142,174
265,16,9,15362,174
266,16,10,15582,174
267,16,11,15802,174
268,16,12,15143,174
269,16,13,15363,174
270,16,14,15583,174
271,16,15,15803,174
272,17,0,15164,174
273,17,1,15384,174
274,17,2,15604,174
275,17,3,15824,174
276,17,4,15165,174
277,17,5,15385,174
278,17,6,15605,174
279,17,7,15825,174
280,17,8,15166,174
281,17,9,15386,174
282,17,10,15606,174
283,17,11,15826,174
284,17,12,15167,174
285,17,13,15387,174
