,tile,el_i_in_tile,el,config
0,0,0,462,23
1,0,1,682,23
2,0,2,902,23
3,0,3,1122,23
4,0,4,463,23
5,0,5,683,23
6,0,6,903,23
7,0,7,1123,23
8,0,8,464,23
9,0,9,684,23
10,0,10,904,23
11,0,11,1124,23
12,0,12,465,23
13,0,13,685,23
14,0,14,905,23
15,0,15,1125,23
16,1,0,486,23
17,1,1,706,23
18,1,2,926,23
19,1,3,1146,23
20,1,4,487,23
21,1,5,707,23
22,1,6,927,23
23,1,7,1147,23
24,1,8,488,23
25,1,9,708,23
26,1,10,928,23
27,1,11,1148,23
28,1,12,489,23
29,1,13,709,23
30,1,14,929,23
31,1,15,1149,23
32,2,0,510,23
33,2,1,730,23
34,2,2,950,23
35,2,3,1170,23
36,2,4,511,23
37,2,5,731,23
38,2,6,951,23
39,2,7,1171,23
40,2,8,512,23
41,2,9,732,23
42,2,10,952,23
43,2,11,1172,23
44,2,12,513,23
45,2,13,733,23
46,2,14,953,23
47,2,15,1173,23
48,3,0,534,23
49,3,1,754,23
50,3,2,974,23
51,3,3,1194,23
52,3,4,535,23
53,3,5,755,23
54,3,6,975,23
55,3,7,1195,23
56,3,8,536,23
57,3,9,756,23
58,3,10,976,23
59,3,11,1196,23
60,3,12,537,23
61,3,13,757,23
62,3,14,977,23
63,3,15,1197,23
64,4,0,558,23
65,4,1,778,23
66,4,2,998,23
67,4,3,1218,23
68,4,4,559,23
69,4,5,779,23
70,4,6,999,23
71,4,7,1219,23
72,4,8,560,23
73,4,9,780,23
74,4,10,1000,23
75,4,11,1220,23
76,4,12,561,23
77,4,13,781,23
78,4,14,1001,23
79,4,15,1221,23
80,5,0,582,23
81,5,1,802,23
82,5,2,1022,23
83,5,3,1242,23
84,5,4,583,23
85,5,5,803,23
86,5,6,1023,23
87,5,7,1243,23
88,5,8,584,23
89,5,9,804,23
90,5,10,1024,23
91,5,11,1244,23
92,5,12,585,23
93,5,13,805,23
94,5,14,1025,23
95,5,15,1245,23
96,6,0,606,23
97,6,1,826,23
98,6,2,1046,23
99,6,3,1266,23
100,6,4,607,23
101,6,5,827,23
102,6,6,1047,23
103,6,7,1267,23
104,6,8,608,23
105,6,9,828,23
106,6,10,1048,23
107,6,11,1268,23
108,6,12,609,23
109,6,13,829,23
110,6,14,1049,23
111,6,15,1269,23
112,7,0,630,23
113,7,1,850,23
114,7,2,1070,23
115,7,3,1290,23
116,7,4,631,23
117,7,5,851,23
