,tile,el_i_in_tile,el,config
0,0,0,1782,59
1,0,1,2002,59
2,0,2,2222,59
3,0,3,2442,59
4,0,4,1783,59
5,0,5,2003,59
6,0,6,2223,59
7,0,7,2443,59
8,0,8,1784,59
9,0,9,2004,59
10,0,10,2224,59
11,0,11,2444,59
12,0,12,1785,59
13,0,13,2005,59
14,0,14,2225,59
15,0,15,2445,59
16,1,0,1806,59
17,1,1,2026,59
18,1,2,2246,59
19,1,3,2466,59
20,1,4,1807,59
21,1,5,2027,59
22,1,6,2247,59
23,1,7,2467,59
24,1,8,1808,59
25,1,9,2028,59
26,1,10,2248,59
27,1,11,2468,59
28,1,12,1809,59
29,1,13,2029,59
30,1,14,2249,59
31,1,15,2469,59
32,2,0,1830,59
33,2,1,2050,59
34,2,2,2270,59
35,2,3,2490,59
36,2,4,1831,59
37,2,5,2051,59
38,2,6,2271,59
39,2,7,2491,59
40,2,8,1832,59
41,2,9,2052,59
42,2,10,2272,59
43,2,11,2492,59
44,2,12,1833,59
45,2,13,2053,59
46,2,14,2273,59
47,2,15,2493,59
48,3,0,1854,59
49,3,1,2074,59
50,3,2,2294,59
51,3,3,2514,59
52,3,4,1855,59
53,3,5,2075,59
54,3,6,2295,59
55,3,7,2515,59
56,3,8,1856,59
57,3,9,2076,59
58,3,10,2296,59
59,3,11,2516,59
60,3,12,1857,59
61,3,13,2077,59
62,3,14,2297,59
63,3,15,2517,59
64,4,0,1878,59
65,4,1,2098,59
66,4,2,2318,59
67,4,3,2538,59
68,4,4,1879,59
69,4,5,2099,59
70,4,6,2319,59
71,4,7,2539,59
72,4,8,1880,59
73,4,9,2100,59
74,4,10,2320,59
75,4,11,2540,59
76,4,12,1881,59
77,4,13,2101,59
78,4,14,2321,59
79,4,15,2541,59
80,5,0,1902,59
81,5,1,2122,59
82,5,2,2342,59
83,5,3,2562,59
84,5,4,1903,59
85,5,5,2123,59
86,5,6,2343,59
87,5,7,2563,59
88,5,8,1904,59
89,5,9,2124,59
90,5,10,2344,59
91,5,11,2564,59
92,5,12,1905,59
93,5,13,2125,59
94,5,14,2345,59
95,5,15,2565,59
96,6,0,1926,59
97,6,1,2146,59
98,6,2,2366,59
99,6,3,2586,59
100,6,4,1927,59
101,6,5,2147,59
102,6,6,2367,59
103,6,7,2587,59
104,6,8,1928,59
105,6,9,2148,59
106,6,10,2368,59
107,6,11,2588,59
108,6,12,1929,59
109,6,13,2149,59
110,6,14,2369,59
111,6,15,2589,59
112,7,0,1950,59
113,7,1,2170,59
114,7,2,2390,59
115,7,3,2610,59
116,7,4,1951,59
117,7,5,2171,59
118,7,6,2391,59
119,7,7,2611,59
120,7,8,1952,59
121,7,9,2172,59
122,7,10,2392,59
123,7,11,2612,59
124,7,12,1953,59
125,7,13,2173,59
126,7,14,2393,59
127,7,15,2613,59
128,8,0,1974,59
129,8,1,2194,59
130,8,2,2414,59
131,8,3,2634,59
132,8,4,1975,59
133,8,5,2195,59
134,8,6,2415,59
135,8,7,2635,59
136,8,8,1976,59
137,8,9,2196,59
138,8,10,2416,59
139,8,11,2636,59
140,8,12,1977,59
141,8,13,2197,59
142,8,14,2417,59
143,8,15,2637,59
144,9,0,10582,59
145,9,1,10802,59
146,9,2,11022,59
147,9,3,11242,59
148,9,4,10583,59
149,9,5,10803,59
150,9,6,11023,59
151,9,7,11243,59
