,tile,el_i_in_tile,el,config
0,0,0,7486,207
1,0,1,7706,207
2,0,2,7926,207
3,0,3,8146,207
4,0,4,7487,207
5,0,5,7707,207
6,0,6,7927,207
7,0,7,8147,207
8,0,8,7488,207
9,0,9,7708,207
10,0,10,7928,207
11,0,11,8148,207
12,0,12,7489,207
13,0,13,7709,207
14,0,14,7929,207
15,0,15,8149,207
16,1,0,7510,207
17,1,1,7730,207
18,1,2,7950,207
19,1,3,8170,207
20,1,4,7511,207
21,1,5,7731,207
22,1,6,7951,207
23,1,7,8171,207
24,1,8,7512,207
25,1,9,7732,207
26,1,10,7952,207
27,1,11,8172,207
28,1,12,7513,207
29,1,13,7733,207
30,1,14,7953,207
31,1,15,8173,207
32,2,0,7534,207
33,2,1,7754,207
34,2,2,7974,207
35,2,3,8194,207
36,2,4,7535,207
37,2,5,7755,207
38,2,6,7975,207
39,2,7,8195,207
40,2,8,7536,207
41,2,9,7756,207
42,2,10,7976,207
43,2,11,8196,207
44,2,12,7537,207
45,2,13,7757,207
46,2,14,7977,207
47,2,15,8197,207
48,3,0,7558,207
49,3,1,7778,207
50,3,2,7998,207
51,3,3,8218,207
52,3,4,7559,207
53,3,5,7779,207
54,3,6,7999,207
55,3,7,8219,207
56,3,8,7560,207
57,3,9,7780,207
58,3,10,8000,207
59,3,11,8220,207
60,3,12,7561,207
61,3,13,7781,207
62,3,14,8001,207
63,3,15,8221,207
64,4,0,7582,207
65,4,1,7802,207
66,4,2,8022,207
67,4,3,8242,207
68,4,4,7583,207
69,4,5,7803,207
70,4,6,8023,207
71,4,7,8243,207
72,4,8,7584,207
73,4,9,7804,207
74,4,10,8024,207
75,4,11,8244,207
76,4,12,7585,207
77,4,13,7805,207
78,4,14,8025,207
79,4,15,8245,207
80,5,0,7606,207
81,5,1,7826,207
82,5,2,8046,207
83,5,3,8266,207
84,5,4,7607,207
85,5,5,7827,207
86,5,6,8047,207
87,5,7,8267,207
88,5,8,7608,207
89,5,9,7828,207
90,5,10,8048,207
91,5,11,8268,207
92,5,12,7609,207
93,5,13,7829,207
94,5,14,8049,207
95,5,15,8269,207
96,6,0,7630,207
97,6,1,7850,207
98,6,2,8070,207
99,6,3,8290,207
100,6,4,7631,207
101,6,5,7851,207
102,6,6,8071,207
103,6,7,8291,207
104,6,8,7632,207
105,6,9,7852,207
106,6,10,8072,207
107,6,11,8292,207
108,6,12,7633,207
109,6,13,7853,207
110,6,14,8073,207
111,6,15,8293,207
112,7,0,7654,207
113,7,1,7874,207
114,7,2,8094,207
115,7,3,8314,207
116,7,4,7655,207
117,7,5,7875,207
118,7,6,8095,207
119,7,7,8315,207
120,7,8,7656,207
121,7,9,7876,207
122,7,10,8096,207
123,7,11,8316,207
124,7,12,7657,207
125,7,13,7877,207
126,7,14,8097,207
127,7,15,8317,207
128,8,0,7678,207
129,8,1,7898,207
130,8,2,8118,207
131,8,3,8338,207
132,8,4,7679,207
133,8,5,7899,207
134,8,6,8119,207
135,8,7,8339,207
136,8,8,7680,207
137,8,9,7900,207
138,8,10,8120,207
139,8,11,8340,207
140,8,12,7681,207
141,8,13,7901,207
142,8,14,8121,207
143,8,15,8341,207
144,9,0,16286,207
145,9,1,16506,207
146,9,2,16726,207
147,9,3,16946,207
148,9,4,16287,207
149,9,5,16507,207
150,9,6,16727,207
151,9,7,16947,207
152,9,8,16288,207
153,9,9,16508,207
154,9,10,16728,207
155,9,11,16948,207
156,9,12,16289,207
157,9,13,16509,207
158,9,14,16729,207
159,9,15,16949,207
160,10,0,16310,207
161,10,1,16530,207
162,10,2,16750,207
163,10,3,16970,207
164,10,4,16311,207
165,10,5,16531,207
166,10,6,16751,207
167,10,7,16971,207
168,10,8,16312,207
169,10,9,16532,207
170,10,10,16752,207
171,10,11,16972,207
172,10,12,16313,207
173,10,13,16533,207
174,10,14,16753,207
175,10,15,16973,207
176,11,0,16334,207
177,11,1,16554,207
178,11,2,16774,207
179,11,3,16994,207
180,11,4,16335,207
181,11,5,16555,207
182,11,6,16775,207
183,11,7,16995,207
184,11,8,16336,207
185,11,9,16556,207
186,11,10,16776,207
187,11,11,16996,207
188,11,12,16337,207
189,11,13,16557,207
190,11,14,16777,207
191,11,15,16997,207
192,12,0,16358,207
193,12,1,16578,207
194,12,2,16798,207
195,12,3,17018,207
196,12,4,16359,207
197,12,5,16579,207
198,12,6,16799,207
199,12,7,17019,207
200,12,8,16360,207
201,12,9,16580,207
202,12,10,16800,207
203,12,11,17020,207
204,12,12,16361,207
205,12,13,16581,207
206,12,14,16801,207
207,12,15,17021,207
208,13,0,16382,207
209,13,1,16602,207
210,13,2,16822,207
211,13,3,17042,207
212,13,4,16383,207
213,13,5,16603,207
214,13,6,16823,207
215,13,7,17043,207
216,13,8,16384,207
217,13,9,16604,207
218,13,10,16824,207
219,13,11,17044,207
220,13,12,16385,207
221,13,13,16605,207
222,13,14,16825,207
223,13,15,17045,207
224,14,0,16406,207
225,14,1,16626,207
226,14,2,16846,207
227,14,3,17066,207
228,14,4,16407,207
229,14,5,16627,207
230,14,6,16847,207
231,14,7,17067,207
232,14,8,16408,207
233,14,9,16628,207
234,14,10,16848,207
235,14,11,17068,207
236,14,12,16409,207
237,14,13,16629,207
238,14,14,16849,207
239,14,15,17069,207
240,15,0,16430,207
241,15,1,16650,207
242,15,2,16870,207
243,15,3,17090,207
244,15,4,16431,207
245,15,5,16651,207
246,15,6,16871,207
247,15,7,17091,207
248,15,8,16432,207
249,15,9,16652,207
250,15,10,16872,207
251,15,11,17092,207
252,15,12,16433,207
253,15,13,16653,207
254,15,14,16873,207
255,15,15,17093,207
256,16,0,16454,207
257,16,1,16674,207
258,16,2,16894,207
259,16,3,17114,207
260,16,4,16455,207
261,16,5,16675,207
262,16,6,16895,207
263,16,7,17115,207
264,16,8,16456,207
265,16,9,16676,207
266,16,10,16896,207
267,16,11,17116,207
268,16,12,16457,207
269,16,13,16677,207
270,16,14,16897,207
271,16,15,17117,207
272,17,0,16478,207
273,17,1,16698,207
274,17,2,16918,207
275,17,3,17138,207
276,17,4,16479,207
277,17,5,16699,207
278,17,6,16919,207
279,17,7,17139,207
280,17,8,16480,207
281,17,9,16700,207
282,17,10,16920,207
283,17,11,17140,207
284,17,12,16481,207
285,17,13,16701,207
286,17,14,16921,207
287,17,15,17141,207
288,18,0,25086,207
289,18,1,25306,207
290,18,2,25526,207
291,18,3,25746,207
292,18,4,25087,207
293,18,5,25307,207
294,18,6,25527,207
295,18,7,25747,207
296,18,8,25088,207
297,18,9,25308,207
298,18,10,25528,207
299,18,11,25748,207
300,18,12,25089,207
301,18,13,25309,207
302,18,14,25529,207
303,18,15,25749,207
304,19,0,25110,207
305,19,1,25330,207
306,19,2,25550,207
307,19,3,25770,207
308,19,4,25111,207
309,19,5,25331,207
310,19,6,25551,207
311,19,7,25771,207
312,19,8,25112,207
313,19,9,25332,207
314,19,10,25552,207
315,19,11,25772,207
316,19,12,25113,207
317,19,13,25333,207
318,19,14,25553,207
319,19,15,25773,207
320,20,0,25134,207
321,20,1,25354,207
322,20,2,25574,207
323,20,3,25794,207
324,20,4,25135,207
325,20,5,25355,207
326,20,6,25575,207
327,20,7,25795,207
328,20,8,25136,207
329,20,9,25356,207
330,20,10,25576,207
331,20,11,25796,207
332,20,12,25137,207
333,20,13,25357,207
334,20,14,25577,207
335,20,15,25797,207
336,21,0,25158,207
337,21,1,25378,207
338,21,2,25598,207
339,21,3,25818,207
340,21,4,25159,207
341,21,5,25379,207
342,21,6,25599,207
343,21,7,25819,207
344,21,8,25160,207
345,21,9,25380,207
346,21,10,25600,207
347,21,11,25820,207
348,21,12,25161,207
349,21,13,25381,207
350,21,14,25601,207
351,21,15,25821,207
352,22,0,25182,207
353,22,1,25402,207
354,22,2,25622,207
355,22,3,25842,207
356,22,4,25183,207
357,22,5,25403,207
358,22,6,25623,207
359,22,7,25843,207
360,22,8,25184,207
361,22,9,25404,207
362,22,10,25624,207
363,22,11,25844,207
364,22,12,25185,207
365,22,13,25405,207
366,22,14,25625,207
367,22,15,25845,207
368,23,0,25206,207
369,23,1,25426,207
370,23,2,25646,207
371,23,3,25866,207
372,23,4,25207,207
373,23,5,25427,207
374,23,6,25647,207
375,23,7,25867,207
376,23,8,25208,207
377,23,9,25428,207
378,23,10,25648,207
379,23,11,25868,207
380,23,12,25209,207
381,23,13,25429,207
382,23,14,25649,207
383,23,15,25869,207
384,24,0,25230,207
385,24,1,25450,207
386,24,2,25670,207
387,24,3,25890,207
388,24,4,25231,207
389,24,5,25451,207
390,24,6,25671,207
391,24,7,25891,207
392,24,8,25232,207
393,24,9,25452,207
394,24,10,25672,207
395,24,11,25892,207
396,24,12,25233,207
397,24,13,25453,207
398,24,14,25673,207
399,24,15,25893,207
400,25,0,25254,207
401,25,1,25474,207
402,25,2,25694,207
403,25,3,25914,207
404,25,4,25255,207
405,25,5,25475,207
406,25,6,25695,207
407,25,7,25915,207
