,tile,el_i_in_tile,el,config
0,0,0,3978,117
1,0,1,4198,117
2,0,2,4418,117
3,0,3,4638,117
4,0,4,3979,117
5,0,5,4199,117
6,0,6,4419,117
7,0,7,4639,117
8,0,8,3980,117
9,0,9,4200,117
10,0,10,4420,117
11,0,11,4640,117
12,0,12,3981,117
13,0,13,4201,117
14,0,14,4421,117
15,0,15,4641,117
16,1,0,4002,117
17,1,1,4222,117
18,1,2,4442,117
19,1,3,4662,117
20,1,4,4003,117
21,1,5,4223,117
22,1,6,4443,117
23,1,7,4663,117
24,1,8,4004,117
25,1,9,4224,117
26,1,10,4444,117
27,1,11,4664,117
28,1,12,4005,117
29,1,13,4225,117
30,1,14,4445,117
31,1,15,4665,117
32,2,0,4026,117
33,2,1,4246,117
34,2,2,4466,117
35,2,3,4686,117
36,2,4,4027,117
37,2,5,4247,117
38,2,6,4467,117
39,2,7,4687,117
40,2,8,4028,117
41,2,9,4248,117
42,2,10,4468,117
43,2,11,4688,117
44,2,12,4029,117
45,2,13,4249,117
46,2,14,4469,117
47,2,15,4689,117
48,3,0,4050,117
49,3,1,4270,117
50,3,2,4490,117
51,3,3,4710,117
52,3,4,4051,117
53,3,5,4271,117
54,3,6,4491,117
55,3,7,4711,117
56,3,8,4052,117
57,3,9,4272,117
58,3,10,4492,117
59,3,11,4712,117
60,3,12,4053,117
61,3,13,4273,117
62,3,14,4493,117
63,3,15,4713,117
64,4,0,4074,117
65,4,1,4294,117
66,4,2,4514,117
67,4,3,4734,117
68,4,4,4075,117
69,4,5,4295,117
70,4,6,4515,117
71,4,7,4735,117
72,4,8,4076,117
73,4,9,4296,117
74,4,10,4516,117
75,4,11,4736,117
76,4,12,4077,117
77,4,13,4297,117
78,4,14,4517,117
79,4,15,4737,117
80,5,0,4098,117
81,5,1,4318,117
82,5,2,4538,117
83,5,3,4758,117
84,5,4,4099,117
85,5,5,4319,117
86,5,6,4539,117
87,5,7,4759,117
88,5,8,4100,117
89,5,9,4320,117
90,5,10,4540,117
91,5,11,4760,117
92,5,12,4101,117
93,5,13,4321,117
94,5,14,4541,117
95,5,15,4761,117
96,6,0,4122,117
97,6,1,4342,117
98,6,2,4562,117
99,6,3,4782,117
100,6,4,4123,117
101,6,5,4343,117
102,6,6,4563,117
103,6,7,4783,117
104,6,8,4124,117
105,6,9,4344,117
106,6,10,4564,117
107,6,11,4784,117
108,6,12,4125,117
109,6,13,4345,117
110,6,14,4565,117
111,6,15,4785,117
112,7,0,4146,117
113,7,1,4366,117
114,7,2,4586,117
115,7,3,4806,117
116,7,4,4147,117
