,tile,el_i_in_tile,el,config
0,0,0,5298,153
1,0,1,5518,153
2,0,2,5738,153
3,0,3,5958,153
4,0,4,5299,153
5,0,5,5519,153
6,0,6,5739,153
7,0,7,5959,153
8,0,8,5300,153
9,0,9,5520,153
10,0,10,5740,153
11,0,11,5960,153
12,0,12,5301,153
13,0,13,5521,153
14,0,14,5741,153
15,0,15,5961,153
16,1,0,5322,153
17,1,1,5542,153
18,1,2,5762,153
19,1,3,5982,153
20,1,4,5323,153
21,1,5,5543,153
22,1,6,5763,153
23,1,7,5983,153
24,1,8,5324,153
25,1,9,5544,153
26,1,10,5764,153
27,1,11,5984,153
28,1,12,5325,153
29,1,13,5545,153
30,1,14,5765,153
31,1,15,5985,153
32,2,0,5346,153
33,2,1,5566,153
34,2,2,5786,153
35,2,3,6006,153
36,2,4,5347,153
37,2,5,5567,153
38,2,6,5787,153
39,2,7,6007,153
40,2,8,5348,153
41,2,9,5568,153
42,2,10,5788,153
43,2,11,6008,153
44,2,12,5349,153
45,2,13,5569,153
46,2,14,5789,153
47,2,15,6009,153
48,3,0,5370,153
49,3,1,5590,153
50,3,2,5810,153
51,3,3,6030,153
52,3,4,5371,153
53,3,5,5591,153
54,3,6,5811,153
55,3,7,6031,153
56,3,8,5372,153
57,3,9,5592,153
58,3,10,5812,153
59,3,11,6032,153
60,3,12,5373,153
61,3,13,5593,153
62,3,14,5813,153
63,3,15,6033,153
64,4,0,5394,153
65,4,1,5614,153
66,4,2,5834,153
67,4,3,6054,153
68,4,4,5395,153
69,4,5,5615,153
70,4,6,5835,153
71,4,7,6055,153
72,4,8,5396,153
73,4,9,5616,153
74,4,10,5836,153
75,4,11,6056,153
76,4,12,5397,153
77,4,13,5617,153
78,4,14,5837,153
79,4,15,6057,153
80,5,0,5418,153
81,5,1,5638,153
82,5,2,5858,153
83,5,3,6078,153
84,5,4,5419,153
85,5,5,5639,153
86,5,6,5859,153
87,5,7,6079,153
88,5,8,5420,153
89,5,9,5640,153
90,5,10,5860,153
91,5,11,6080,153
92,5,12,5421,153
93,5,13,5641,153
94,5,14,5861,153
95,5,15,6081,153
96,6,0,5442,153
97,6,1,5662,153
98,6,2,5882,153
99,6,3,6102,153
100,6,4,5443,153
101,6,5,5663,153
102,6,6,5883,153
103,6,7,6103,153
104,6,8,5444,153
105,6,9,5664,153
106,6,10,5884,153
107,6,11,6104,153
108,6,12,5445,153
109,6,13,5665,153
110,6,14,5885,153
111,6,15,6105,153
112,7,0,5466,153
113,7,1,5686,153
