,tile,el_i_in_tile,el,config
0,0,0,3962,109
1,0,1,4182,109
2,0,2,4402,109
3,0,3,4622,109
4,0,4,3963,109
5,0,5,4183,109
6,0,6,4403,109
7,0,7,4623,109
8,0,8,3964,109
9,0,9,4184,109
10,0,10,4404,109
11,0,11,4624,109
12,0,12,3965,109
13,0,13,4185,109
14,0,14,4405,109
15,0,15,4625,109
16,1,0,3986,109
17,1,1,4206,109
18,1,2,4426,109
19,1,3,4646,109
20,1,4,3987,109
21,1,5,4207,109
22,1,6,4427,109
23,1,7,4647,109
24,1,8,3988,109
25,1,9,4208,109
26,1,10,4428,109
27,1,11,4648,109
28,1,12,3989,109
29,1,13,4209,109
30,1,14,4429,109
31,1,15,4649,109
32,2,0,4010,109
33,2,1,4230,109
34,2,2,4450,109
35,2,3,4670,109
36,2,4,4011,109
37,2,5,4231,109
38,2,6,4451,109
39,2,7,4671,109
40,2,8,4012,109
41,2,9,4232,109
42,2,10,4452,109
43,2,11,4672,109
44,2,12,4013,109
45,2,13,4233,109
46,2,14,4453,109
47,2,15,4673,109
48,3,0,4034,109
49,3,1,4254,109
50,3,2,4474,109
51,3,3,4694,109
52,3,4,4035,109
53,3,5,4255,109
54,3,6,4475,109
55,3,7,4695,109
56,3,8,4036,109
57,3,9,4256,109
58,3,10,4476,109
59,3,11,4696,109
60,3,12,4037,109
61,3,13,4257,109
62,3,14,4477,109
63,3,15,4697,109
64,4,0,4058,109
65,4,1,4278,109
66,4,2,4498,109
67,4,3,4718,109
68,4,4,4059,109
69,4,5,4279,109
70,4,6,4499,109
71,4,7,4719,109
72,4,8,4060,109
73,4,9,4280,109
74,4,10,4500,109
75,4,11,4720,109
76,4,12,4061,109
77,4,13,4281,109
78,4,14,4501,109
79,4,15,4721,109
80,5,0,4082,109
81,5,1,4302,109
82,5,2,4522,109
83,5,3,4742,109
84,5,4,4083,109
85,5,5,4303,109
86,5,6,4523,109
87,5,7,4743,109
88,5,8,4084,109
89,5,9,4304,109
90,5,10,4524,109
91,5,11,4744,109
92,5,12,4085,109
93,5,13,4305,109
94,5,14,4525,109
95,5,15,4745,109
96,6,0,4106,109
97,6,1,4326,109
98,6,2,4546,109
99,6,3,4766,109
100,6,4,4107,109
101,6,5,4327,109
102,6,6,4547,109
103,6,7,4767,109
104,6,8,4108,109
105,6,9,4328,109
106,6,10,4548,109
107,6,11,4768,109
108,6,12,4109,109
109,6,13,4329,109
110,6,14,4549,109
111,6,15,4769,109
112,7,0,4130,109
113,7,1,4350,109
114,7,2,4570,109
115,7,3,4790,109
116,7,4,4131,109
117,7,5,4351,109
118,7,6,4571,109
119,7,7,4791,109
120,7,8,4132,109
121,7,9,4352,109
122,7,10,4572,109
123,7,11,4792,109
124,7,12,4133,109
125,7,13,4353,109
126,7,14,4573,109
127,7,15,4793,109
128,8,0,4154,109
129,8,1,4374,109
130,8,2,4594,109
131,8,3,4814,109
132,8,4,4155,109
133,8,5,4375,109
134,8,6,4595,109
135,8,7,4815,109
136,8,8,4156,109
137,8,9,4376,109
138,8,10,4596,109
139,8,11,4816,109
140,8,12,4157,109
141,8,13,4377,109
142,8,14,4597,109
143,8,15,4817,109
144,9,0,12762,109
145,9,1,12982,109
146,9,2,13202,109
147,9,3,13422,109
148,9,4,12763,109
149,9,5,12983,109
150,9,6,13203,109
151,9,7,13423,109
152,9,8,12764,109
153,9,9,12984,109
154,9,10,13204,109
155,9,11,13424,109
156,9,12,12765,109
157,9,13,12985,109
158,9,14,13205,109
159,9,15,13425,109
160,10,0,12786,109
161,10,1,13006,109
162,10,2,13226,109
163,10,3,13446,109
164,10,4,12787,109
165,10,5,13007,109
166,10,6,13227,109
167,10,7,13447,109
168,10,8,12788,109
169,10,9,13008,109
170,10,10,13228,109
171,10,11,13448,109
172,10,12,12789,109
173,10,13,13009,109
174,10,14,13229,109
175,10,15,13449,109
176,11,0,12810,109
177,11,1,13030,109
178,11,2,13250,109
179,11,3,13470,109
180,11,4,12811,109
181,11,5,13031,109
182,11,6,13251,109
183,11,7,13471,109
184,11,8,12812,109
185,11,9,13032,109
186,11,10,13252,109
187,11,11,13472,109
188,11,12,12813,109
189,11,13,13033,109
190,11,14,13253,109
191,11,15,13473,109
192,12,0,12834,109
193,12,1,13054,109
194,12,2,13274,109
195,12,3,13494,109
196,12,4,12835,109
197,12,5,13055,109
198,12,6,13275,109
199,12,7,13495,109
200,12,8,12836,109
201,12,9,13056,109
202,12,10,13276,109
203,12,11,13496,109
204,12,12,12837,109
205,12,13,13057,109
206,12,14,13277,109
207,12,15,13497,109
208,13,0,12858,109
209,13,1,13078,109
210,13,2,13298,109
211,13,3,13518,109
212,13,4,12859,109
213,13,5,13079,109
214,13,6,13299,109
215,13,7,13519,109
216,13,8,12860,109
217,13,9,13080,109
218,13,10,13300,109
219,13,11,13520,109
220,13,12,12861,109
221,13,13,13081,109
222,13,14,13301,109
223,13,15,13521,109
224,14,0,12882,109
225,14,1,13102,109
226,14,2,13322,109
227,14,3,13542,109
228,14,4,12883,109
229,14,5,13103,109
230,14,6,13323,109
231,14,7,13543,109
232,14,8,12884,109
233,14,9,13104,109
234,14,10,13324,109
