,tile,el_i_in_tile,el,config
0,0,0,7490,209
1,0,1,7710,209
2,0,2,7930,209
3,0,3,8150,209
4,0,4,7491,209
5,0,5,7711,209
6,0,6,7931,209
7,0,7,8151,209
8,0,8,7492,209
9,0,9,7712,209
10,0,10,7932,209
11,0,11,8152,209
12,0,12,7493,209
13,0,13,7713,209
14,0,14,7933,209
15,0,15,8153,209
16,1,0,7514,209
17,1,1,7734,209
18,1,2,7954,209
19,1,3,8174,209
20,1,4,7515,209
21,1,5,7735,209
22,1,6,7955,209
23,1,7,8175,209
24,1,8,7516,209
25,1,9,7736,209
26,1,10,7956,209
27,1,11,8176,209
28,1,12,7517,209
29,1,13,7737,209
30,1,14,7957,209
31,1,15,8177,209
32,2,0,7538,209
33,2,1,7758,209
34,2,2,7978,209
35,2,3,8198,209
36,2,4,7539,209
37,2,5,7759,209
38,2,6,7979,209
39,2,7,8199,209
40,2,8,7540,209
41,2,9,7760,209
42,2,10,7980,209
43,2,11,8200,209
44,2,12,7541,209
45,2,13,7761,209
46,2,14,7981,209
47,2,15,8201,209
48,3,0,7562,209
49,3,1,7782,209
50,3,2,8002,209
51,3,3,8222,209
52,3,4,7563,209
53,3,5,7783,209
54,3,6,8003,209
55,3,7,8223,209
56,3,8,7564,209
57,3,9,7784,209
58,3,10,8004,209
59,3,11,8224,209
60,3,12,7565,209
61,3,13,7785,209
62,3,14,8005,209
63,3,15,8225,209
64,4,0,7586,209
65,4,1,7806,209
66,4,2,8026,209
67,4,3,8246,209
68,4,4,7587,209
69,4,5,7807,209
70,4,6,8027,209
71,4,7,8247,209
72,4,8,7588,209
73,4,9,7808,209
74,4,10,8028,209
75,4,11,8248,209
76,4,12,7589,209
77,4,13,7809,209
78,4,14,8029,209
79,4,15,8249,209
80,5,0,7610,209
81,5,1,7830,209
82,5,2,8050,209
83,5,3,8270,209
84,5,4,7611,209
85,5,5,7831,209
86,5,6,8051,209
87,5,7,8271,209
88,5,8,7612,209
89,5,9,7832,209
90,5,10,8052,209
91,5,11,8272,209
92,5,12,7613,209
93,5,13,7833,209
94,5,14,8053,209
95,5,15,8273,209
96,6,0,7634,209
97,6,1,7854,209
98,6,2,8074,209
99,6,3,8294,209
100,6,4,7635,209
101,6,5,7855,209
102,6,6,8075,209
103,6,7,8295,209
104,6,8,7636,209
105,6,9,7856,209
106,6,10,8076,209
107,6,11,8296,209
108,6,12,7637,209
109,6,13,7857,209
110,6,14,8077,209
111,6,15,8297,209
112,7,0,7658,209
113,7,1,7878,209
114,7,2,8098,209
115,7,3,8318,209
116,7,4,7659,209
117,7,5,7879,209
118,7,6,8099,209
119,7,7,8319,209
120,7,8,7660,209
121,7,9,7880,209
122,7,10,8100,209
123,7,11,8320,209
124,7,12,7661,209
125,7,13,7881,209
126,7,14,8101,209
127,7,15,8321,209
128,8,0,7682,209
129,8,1,7902,209
130,8,2,8122,209
131,8,3,8342,209
132,8,4,7683,209
133,8,5,7903,209
134,8,6,8123,209
135,8,7,8343,209
136,8,8,7684,209
137,8,9,7904,209
138,8,10,8124,209
139,8,11,8344,209
140,8,12,7685,209
141,8,13,7905,209
142,8,14,8125,209
143,8,15,8345,209
144,9,0,16290,209
145,9,1,16510,209
146,9,2,16730,209
147,9,3,16950,209
148,9,4,16291,209
149,9,5,16511,209
150,9,6,16731,209
151,9,7,16951,209
152,9,8,16292,209
153,9,9,16512,209
154,9,10,16732,209
155,9,11,16952,209
156,9,12,16293,209
157,9,13,16513,209
158,9,14,16733,209
159,9,15,16953,209
160,10,0,16314,209
161,10,1,16534,209
162,10,2,16754,209
163,10,3,16974,209
164,10,4,16315,209
165,10,5,16535,209
166,10,6,16755,209
167,10,7,16975,209
168,10,8,16316,209
169,10,9,16536,209
170,10,10,16756,209
171,10,11,16976,209
172,10,12,16317,209
173,10,13,16537,209
174,10,14,16757,209
175,10,15,16977,209
176,11,0,16338,209
177,11,1,16558,209
178,11,2,16778,209
179,11,3,16998,209
180,11,4,16339,209
181,11,5,16559,209
182,11,6,16779,209
183,11,7,16999,209
184,11,8,16340,209
185,11,9,16560,209
186,11,10,16780,209
187,11,11,17000,209
188,11,12,16341,209
189,11,13,16561,209
190,11,14,16781,209
191,11,15,17001,209
192,12,0,16362,209
193,12,1,16582,209
194,12,2,16802,209
195,12,3,17022,209
196,12,4,16363,209
197,12,5,16583,209
198,12,6,16803,209
199,12,7,17023,209
200,12,8,16364,209
201,12,9,16584,209
202,12,10,16804,209
203,12,11,17024,209
204,12,12,16365,209
205,12,13,16585,209
206,12,14,16805,209
207,12,15,17025,209
208,13,0,16386,209
209,13,1,16606,209
210,13,2,16826,209
211,13,3,17046,209
212,13,4,16387,209
213,13,5,16607,209
214,13,6,16827,209
215,13,7,17047,209
216,13,8,16388,209
217,13,9,16608,209
218,13,10,16828,209
219,13,11,17048,209
220,13,12,16389,209
221,13,13,16609,209
222,13,14,16829,209
223,13,15,17049,209
224,14,0,16410,209
225,14,1,16630,209
226,14,2,16850,209
227,14,3,17070,209
228,14,4,16411,209
229,14,5,16631,209
230,14,6,16851,209
231,14,7,17071,209
232,14,8,16412,209
233,14,9,16632,209
234,14,10,16852,209
235,14,11,17072,209
236,14,12,16413,209
237,14,13,16633,209
238,14,14,16853,209
239,14,15,17073,209
240,15,0,16434,209
241,15,1,16654,209
242,15,2,16874,209
243,15,3,17094,209
244,15,4,16435,209
245,15,5,16655,209
246,15,6,16875,209
247,15,7,17095,209
248,15,8,16436,209
249,15,9,16656,209
250,15,10,16876,209
251,15,11,17096,209
252,15,12,16437,209
253,15,13,16657,209
254,15,14,16877,209
255,15,15,17097,209
256,16,0,16458,209
257,16,1,16678,209
258,16,2,16898,209
259,16,3,17118,209
260,16,4,16459,209
261,16,5,16679,209
262,16,6,16899,209
263,16,7,17119,209
264,16,8,16460,209
265,16,9,16680,209
266,16,10,16900,209
267,16,11,17120,209
268,16,12,16461,209
269,16,13,16681,209
270,16,14,16901,209
271,16,15,17121,209
272,17,0,16482,209
273,17,1,16702,209
274,17,2,16922,209
275,17,3,17142,209
276,17,4,16483,209
277,17,5,16703,209
278,17,6,16923,209
