,tile,el_i_in_tile,el,config
0,0,0,7498,213
1,0,1,7718,213
2,0,2,7938,213
3,0,3,8158,213
4,0,4,7499,213
5,0,5,7719,213
6,0,6,7939,213
7,0,7,8159,213
8,0,8,7500,213
9,0,9,7720,213
10,0,10,7940,213
11,0,11,8160,213
12,0,12,7501,213
13,0,13,7721,213
14,0,14,7941,213
15,0,15,8161,213
16,1,0,7522,213
17,1,1,7742,213
18,1,2,7962,213
19,1,3,8182,213
20,1,4,7523,213
21,1,5,7743,213
22,1,6,7963,213
23,1,7,8183,213
24,1,8,7524,213
25,1,9,7744,213
26,1,10,7964,213
27,1,11,8184,213
28,1,12,7525,213
29,1,13,7745,213
30,1,14,7965,213
31,1,15,8185,213
32,2,0,7546,213
33,2,1,7766,213
34,2,2,7986,213
35,2,3,8206,213
36,2,4,7547,213
37,2,5,7767,213
38,2,6,7987,213
39,2,7,8207,213
40,2,8,7548,213
41,2,9,7768,213
42,2,10,7988,213
43,2,11,8208,213
44,2,12,7549,213
45,2,13,7769,213
46,2,14,7989,213
47,2,15,8209,213
48,3,0,7570,213
49,3,1,7790,213
50,3,2,8010,213
51,3,3,8230,213
52,3,4,7571,213
53,3,5,7791,213
54,3,6,8011,213
55,3,7,8231,213
56,3,8,7572,213
57,3,9,7792,213
58,3,10,8012,213
59,3,11,8232,213
60,3,12,7573,213
61,3,13,7793,213
62,3,14,8013,213
63,3,15,8233,213
64,4,0,7594,213
65,4,1,7814,213
66,4,2,8034,213
67,4,3,8254,213
68,4,4,7595,213
69,4,5,7815,213
70,4,6,8035,213
71,4,7,8255,213
72,4,8,7596,213
73,4,9,7816,213
74,4,10,8036,213
75,4,11,8256,213
76,4,12,7597,213
77,4,13,7817,213
78,4,14,8037,213
79,4,15,8257,213
80,5,0,7618,213
81,5,1,7838,213
82,5,2,8058,213
83,5,3,8278,213
84,5,4,7619,213
85,5,5,7839,213
86,5,6,8059,213
87,5,7,8279,213
88,5,8,7620,213
89,5,9,7840,213
90,5,10,8060,213
91,5,11,8280,213
92,5,12,7621,213
93,5,13,7841,213
94,5,14,8061,213
95,5,15,8281,213
96,6,0,7642,213
97,6,1,7862,213
98,6,2,8082,213
99,6,3,8302,213
100,6,4,7643,213
101,6,5,7863,213
102,6,6,8083,213
103,6,7,8303,213
104,6,8,7644,213
105,6,9,7864,213
106,6,10,8084,213
107,6,11,8304,213
108,6,12,7645,213
109,6,13,7865,213
110,6,14,8085,213
