,tile,el_i_in_tile,el,config
0,0,0,1776,56
1,0,1,1996,56
2,0,2,2216,56
3,0,3,2436,56
4,0,4,1777,56
5,0,5,1997,56
6,0,6,2217,56
7,0,7,2437,56
8,0,8,1778,56
9,0,9,1998,56
10,0,10,2218,56
11,0,11,2438,56
12,0,12,1779,56
13,0,13,1999,56
14,0,14,2219,56
15,0,15,2439,56
16,1,0,1800,56
17,1,1,2020,56
18,1,2,2240,56
19,1,3,2460,56
20,1,4,1801,56
21,1,5,2021,56
22,1,6,2241,56
23,1,7,2461,56
24,1,8,1802,56
25,1,9,2022,56
26,1,10,2242,56
27,1,11,2462,56
28,1,12,1803,56
29,1,13,2023,56
30,1,14,2243,56
31,1,15,2463,56
32,2,0,1824,56
33,2,1,2044,56
34,2,2,2264,56
35,2,3,2484,56
36,2,4,1825,56
37,2,5,2045,56
38,2,6,2265,56
39,2,7,2485,56
40,2,8,1826,56
41,2,9,2046,56
42,2,10,2266,56
43,2,11,2486,56
44,2,12,1827,56
45,2,13,2047,56
46,2,14,2267,56
47,2,15,2487,56
48,3,0,1848,56
49,3,1,2068,56
50,3,2,2288,56
51,3,3,2508,56
52,3,4,1849,56
53,3,5,2069,56
54,3,6,2289,56
55,3,7,2509,56
56,3,8,1850,56
57,3,9,2070,56
58,3,10,2290,56
59,3,11,2510,56
60,3,12,1851,56
61,3,13,2071,56
62,3,14,2291,56
63,3,15,2511,56
64,4,0,1872,56
65,4,1,2092,56
66,4,2,2312,56
67,4,3,2532,56
68,4,4,1873,56
69,4,5,2093,56
70,4,6,2313,56
71,4,7,2533,56
72,4,8,1874,56
73,4,9,2094,56
74,4,10,2314,56
75,4,11,2534,56
76,4,12,1875,56
77,4,13,2095,56
78,4,14,2315,56
79,4,15,2535,56
80,5,0,1896,56
81,5,1,2116,56
82,5,2,2336,56
83,5,3,2556,56
84,5,4,1897,56
85,5,5,2117,56
86,5,6,2337,56
87,5,7,2557,56
88,5,8,1898,56
89,5,9,2118,56
90,5,10,2338,56
91,5,11,2558,56
92,5,12,1899,56
93,5,13,2119,56
94,5,14,2339,56
95,5,15,2559,56
96,6,0,1920,56
97,6,1,2140,56
98,6,2,2360,56
99,6,3,2580,56
100,6,4,1921,56
101,6,5,2141,56
102,6,6,2361,56
103,6,7,2581,56
104,6,8,1922,56
105,6,9,2142,56
106,6,10,2362,56
107,6,11,2582,56
108,6,12,1923,56
109,6,13,2143,56
110,6,14,2363,56
111,6,15,2583,56
112,7,0,1944,56
113,7,1,2164,56
114,7,2,2384,56
115,7,3,2604,56
116,7,4,1945,56
117,7,5,2165,56
118,7,6,2385,56
119,7,7,2605,56
120,7,8,1946,56
121,7,9,2166,56
122,7,10,2386,56
123,7,11,2606,56
124,7,12,1947,56
125,7,13,2167,56
126,7,14,2387,56
127,7,15,2607,56
128,8,0,1968,56
129,8,1,2188,56
130,8,2,2408,56
131,8,3,2628,56
132,8,4,1969,56
133,8,5,2189,56
134,8,6,2409,56
135,8,7,2629,56
136,8,8,1970,56
137,8,9,2190,56
138,8,10,2410,56
139,8,11,2630,56
140,8,12,1971,56
141,8,13,2191,56
142,8,14,2411,56
143,8,15,2631,56
144,9,0,10576,56
145,9,1,10796,56
146,9,2,11016,56
147,9,3,11236,56
148,9,4,10577,56
149,9,5,10797,56
150,9,6,11017,56
151,9,7,11237,56
152,9,8,10578,56
153,9,9,10798,56
154,9,10,11018,56
155,9,11,11238,56
156,9,12,10579,56
157,9,13,10799,56
158,9,14,11019,56
159,9,15,11239,56
160,10,0,10600,56
161,10,1,10820,56
162,10,2,11040,56
163,10,3,11260,56
164,10,4,10601,56
165,10,5,10821,56
166,10,6,11041,56
167,10,7,11261,56
168,10,8,10602,56
169,10,9,10822,56
170,10,10,11042,56
171,10,11,11262,56
172,10,12,10603,56
173,10,13,10823,56
174,10,14,11043,56
175,10,15,11263,56
176,11,0,10624,56
177,11,1,10844,56
178,11,2,11064,56
179,11,3,11284,56
180,11,4,10625,56
181,11,5,10845,56
182,11,6,11065,56
183,11,7,11285,56
184,11,8,10626,56
185,11,9,10846,56
186,11,10,11066,56
187,11,11,11286,56
188,11,12,10627,56
189,11,13,10847,56
190,11,14,11067,56
191,11,15,11287,56
192,12,0,10648,56
193,12,1,10868,56
194,12,2,11088,56
195,12,3,11308,56
196,12,4,10649,56
197,12,5,10869,56
198,12,6,11089,56
199,12,7,11309,56
200,12,8,10650,56
201,12,9,10870,56
202,12,10,11090,56
203,12,11,11310,56
204,12,12,10651,56
205,12,13,10871,56
206,12,14,11091,56
207,12,15,11311,56
208,13,0,10672,56
209,13,1,10892,56
210,13,2,11112,56
211,13,3,11332,56
212,13,4,10673,56
213,13,5,10893,56
214,13,6,11113,56
215,13,7,11333,56
216,13,8,10674,56
217,13,9,10894,56
218,13,10,11114,56
219,13,11,11334,56
220,13,12,10675,56
