,tile,el_i_in_tile,el,config
0,0,0,884,26
1,0,1,1104,26
2,0,2,1324,26
3,0,3,1544,26
4,0,4,885,26
5,0,5,1105,26
6,0,6,1325,26
7,0,7,1545,26
8,0,8,886,26
9,0,9,1106,26
10,0,10,1326,26
11,0,11,1546,26
12,0,12,887,26
13,0,13,1107,26
14,0,14,1327,26
15,0,15,1547,26
16,1,0,908,26
17,1,1,1128,26
18,1,2,1348,26
19,1,3,1568,26
20,1,4,909,26
21,1,5,1129,26
22,1,6,1349,26
23,1,7,1569,26
24,1,8,910,26
25,1,9,1130,26
26,1,10,1350,26
27,1,11,1570,26
28,1,12,911,26
29,1,13,1131,26
30,1,14,1351,26
31,1,15,1571,26
32,2,0,932,26
33,2,1,1152,26
34,2,2,1372,26
35,2,3,1592,26
36,2,4,933,26
37,2,5,1153,26
38,2,6,1373,26
39,2,7,1593,26
40,2,8,934,26
41,2,9,1154,26
42,2,10,1374,26
43,2,11,1594,26
44,2,12,935,26
45,2,13,1155,26
46,2,14,1375,26
47,2,15,1595,26
48,3,0,956,26
49,3,1,1176,26
50,3,2,1396,26
51,3,3,1616,26
52,3,4,957,26
53,3,5,1177,26
54,3,6,1397,26
55,3,7,1617,26
56,3,8,958,26
57,3,9,1178,26
58,3,10,1398,26
59,3,11,1618,26
60,3,12,959,26
61,3,13,1179,26
62,3,14,1399,26
63,3,15,1619,26
64,4,0,980,26
65,4,1,1200,26
66,4,2,1420,26
67,4,3,1640,26
68,4,4,981,26
69,4,5,1201,26
70,4,6,1421,26
71,4,7,1641,26
72,4,8,982,26
73,4,9,1202,26
74,4,10,1422,26
75,4,11,1642,26
76,4,12,983,26
77,4,13,1203,26
78,4,14,1423,26
79,4,15,1643,26
80,5,0,1004,26
81,5,1,1224,26
82,5,2,1444,26
83,5,3,1664,26
84,5,4,1005,26
85,5,5,1225,26
86,5,6,1445,26
87,5,7,1665,26
88,5,8,1006,26
89,5,9,1226,26
90,5,10,1446,26
91,5,11,1666,26
92,5,12,1007,26
93,5,13,1227,26
94,5,14,1447,26
95,5,15,1667,26
96,6,0,1028,26
97,6,1,1248,26
98,6,2,1468,26
99,6,3,1688,26
100,6,4,1029,26
101,6,5,1249,26
102,6,6,1469,26
103,6,7,1689,26
104,6,8,1030,26
105,6,9,1250,26
106,6,10,1470,26
107,6,11,1690,26
108,6,12,1031,26
109,6,13,1251,26
110,6,14,1471,26
111,6,15,1691,26
112,7,0,1052,26
113,7,1,1272,26
114,7,2,1492,26
115,7,3,1712,26
116,7,4,1053,26
117,7,5,1273,26
118,7,6,1493,26
119,7,7,1713,26
120,7,8,1054,26
121,7,9,1274,26
122,7,10,1494,26
123,7,11,1714,26
124,7,12,1055,26
125,7,13,1275,26
126,7,14,1495,26
127,7,15,1715,26
128,8,0,1076,26
129,8,1,1296,26
130,8,2,1516,26
131,8,3,1736,26
132,8,4,1077,26
133,8,5,1297,26
134,8,6,1517,26
135,8,7,1737,26
136,8,8,1078,26
137,8,9,1298,26
138,8,10,1518,26
139,8,11,1738,26
140,8,12,1079,26
141,8,13,1299,26
142,8,14,1519,26
143,8,15,1739,26
144,9,0,9684,26
145,9,1,9904,26
146,9,2,10124,26
147,9,3,10344,26
148,9,4,9685,26
149,9,5,9905,26
150,9,6,10125,26
151,9,7,10345,26
152,9,8,9686,26
153,9,9,9906,26
154,9,10,10126,26
155,9,11,10346,26
156,9,12,9687,26
157,9,13,9907,26
158,9,14,10127,26
159,9,15,10347,26
160,10,0,9708,26
161,10,1,9928,26
162,10,2,10148,26
163,10,3,10368,26
164,10,4,9709,26
165,10,5,9929,26
166,10,6,10149,26
167,10,7,10369,26
168,10,8,9710,26
169,10,9,9930,26
170,10,10,10150,26
171,10,11,10370,26
172,10,12,9711,26
173,10,13,9931,26
174,10,14,10151,26
175,10,15,10371,26
176,11,0,9732,26
177,11,1,9952,26
178,11,2,10172,26
179,11,3,10392,26
180,11,4,9733,26
181,11,5,9953,26
182,11,6,10173,26
183,11,7,10393,26
184,11,8,9734,26
185,11,9,9954,26
186,11,10,10174,26
187,11,11,10394,26
188,11,12,9735,26
189,11,13,9955,26
190,11,14,10175,26
191,11,15,10395,26
192,12,0,9756,26
193,12,1,9976,26
194,12,2,10196,26
195,12,3,10416,26
196,12,4,9757,26
197,12,5,9977,26
198,12,6,10197,26
199,12,7,10417,26
200,12,8,9758,26
201,12,9,9978,26
202,12,10,10198,26
203,12,11,10418,26
204,12,12,9759,26
205,12,13,9979,26
206,12,14,10199,26
207,12,15,10419,26
208,13,0,9780,26
209,13,1,10000,26
210,13,2,10220,26
211,13,3,10440,26
212,13,4,9781,26
213,13,5,10001,26
214,13,6,10221,26
215,13,7,10441,26
216,13,8,9782,26
217,13,9,10002,26
218,13,10,10222,26
219,13,11,10442,26
220,13,12,9783,26
221,13,13,10003,26
222,13,14,10223,26
223,13,15,10443,26
224,14,0,9804,26
225,14,1,10024,26
226,14,2,10244,26
227,14,3,10464,26
228,14,4,9805,26
229,14,5,10025,26
230,14,6,10245,26
231,14,7,10465,26
232,14,8,9806,26
233,14,9,10026,26
234,14,10,10246,26
235,14,11,10466,26
236,14,12,9807,26
237,14,13,10027,26
238,14,14,10247,26
239,14,15,10467,26
240,15,0,9828,26
241,15,1,10048,26
242,15,2,10268,26
243,15,3,10488,26
244,15,4,9829,26
245,15,5,10049,26
246,15,6,10269,26
247,15,7,10489,26
248,15,8,9830,26
249,15,9,10050,26
250,15,10,10270,26
251,15,11,10490,26
252,15,12,9831,26
253,15,13,10051,26
254,15,14,10271,26
255,15,15,10491,26
256,16,0,9852,26
257,16,1,10072,26
