,tile,el_i_in_tile,el,config
0,0,0,3524,98
1,0,1,3744,98
2,0,2,3964,98
3,0,3,4184,98
4,0,4,3525,98
5,0,5,3745,98
6,0,6,3965,98
7,0,7,4185,98
8,0,8,3526,98
9,0,9,3746,98
10,0,10,3966,98
11,0,11,4186,98
12,0,12,3527,98
13,0,13,3747,98
14,0,14,3967,98
15,0,15,4187,98
16,1,0,3548,98
17,1,1,3768,98
18,1,2,3988,98
19,1,3,4208,98
20,1,4,3549,98
21,1,5,3769,98
22,1,6,3989,98
23,1,7,4209,98
24,1,8,3550,98
25,1,9,3770,98
26,1,10,3990,98
27,1,11,4210,98
28,1,12,3551,98
29,1,13,3771,98
30,1,14,3991,98
31,1,15,4211,98
32,2,0,3572,98
33,2,1,3792,98
34,2,2,4012,98
35,2,3,4232,98
36,2,4,3573,98
37,2,5,3793,98
38,2,6,4013,98
39,2,7,4233,98
40,2,8,3574,98
41,2,9,3794,98
42,2,10,4014,98
43,2,11,4234,98
44,2,12,3575,98
45,2,13,3795,98
46,2,14,4015,98
47,2,15,4235,98
48,3,0,3596,98
49,3,1,3816,98
50,3,2,4036,98
51,3,3,4256,98
52,3,4,3597,98
53,3,5,3817,98
54,3,6,4037,98
55,3,7,4257,98
56,3,8,3598,98
57,3,9,3818,98
58,3,10,4038,98
59,3,11,4258,98
60,3,12,3599,98
61,3,13,3819,98
62,3,14,4039,98
63,3,15,4259,98
64,4,0,3620,98
65,4,1,3840,98
66,4,2,4060,98
67,4,3,4280,98
68,4,4,3621,98
69,4,5,3841,98
70,4,6,4061,98
71,4,7,4281,98
72,4,8,3622,98
73,4,9,3842,98
74,4,10,4062,98
75,4,11,4282,98
76,4,12,3623,98
77,4,13,3843,98
78,4,14,4063,98
79,4,15,4283,98
80,5,0,3644,98
81,5,1,3864,98
82,5,2,4084,98
83,5,3,4304,98
84,5,4,3645,98
85,5,5,3865,98
86,5,6,4085,98
87,5,7,4305,98
88,5,8,3646,98
89,5,9,3866,98
90,5,10,4086,98
91,5,11,4306,98
92,5,12,3647,98
93,5,13,3867,98
94,5,14,4087,98
95,5,15,4307,98
96,6,0,3668,98
97,6,1,3888,98
98,6,2,4108,98
99,6,3,4328,98
100,6,4,3669,98
101,6,5,3889,98
102,6,6,4109,98
103,6,7,4329,98
104,6,8,3670,98
105,6,9,3890,98
106,6,10,4110,98
107,6,11,4330,98
108,6,12,3671,98
109,6,13,3891,98
110,6,14,4111,98
111,6,15,4331,98
112,7,0,3692,98
113,7,1,3912,98
114,7,2,4132,98
115,7,3,4352,98
116,7,4,3693,98
117,7,5,3913,98
118,7,6,4133,98
119,7,7,4353,98
120,7,8,3694,98
121,7,9,3914,98
122,7,10,4134,98
123,7,11,4354,98
124,7,12,3695,98
125,7,13,3915,98
126,7,14,4135,98
127,7,15,4355,98
128,8,0,3716,98
129,8,1,3936,98
130,8,2,4156,98
131,8,3,4376,98
132,8,4,3717,98
133,8,5,3937,98
134,8,6,4157,98
135,8,7,4377,98
136,8,8,3718,98
137,8,9,3938,98
138,8,10,4158,98
139,8,11,4378,98
140,8,12,3719,98
141,8,13,3939,98
142,8,14,4159,98
143,8,15,4379,98
144,9,0,12324,98
145,9,1,12544,98
146,9,2,12764,98
147,9,3,12984,98
148,9,4,12325,98
149,9,5,12545,98
150,9,6,12765,98
151,9,7,12985,98
152,9,8,12326,98
153,9,9,12546,98
154,9,10,12766,98
155,9,11,12986,98
156,9,12,12327,98
157,9,13,12547,98
158,9,14,12767,98
159,9,15,12987,98
160,10,0,12348,98
161,10,1,12568,98
162,10,2,12788,98
163,10,3,13008,98
164,10,4,12349,98
165,10,5,12569,98
166,10,6,12789,98
167,10,7,13009,98
168,10,8,12350,98
169,10,9,12570,98
170,10,10,12790,98
171,10,11,13010,98
172,10,12,12351,98
173,10,13,12571,98
174,10,14,12791,98
175,10,15,13011,98
176,11,0,12372,98
177,11,1,12592,98
178,11,2,12812,98
179,11,3,13032,98
180,11,4,12373,98
181,11,5,12593,98
182,11,6,12813,98
183,11,7,13033,98
184,11,8,12374,98
185,11,9,12594,98
186,11,10,12814,98
187,11,11,13034,98
188,11,12,12375,98
189,11,13,12595,98
190,11,14,12815,98
191,11,15,13035,98
192,12,0,12396,98
193,12,1,12616,98
194,12,2,12836,98
195,12,3,13056,98
196,12,4,12397,98
197,12,5,12617,98
198,12,6,12837,98
199,12,7,13057,98
200,12,8,12398,98
201,12,9,12618,98
202,12,10,12838,98
203,12,11,13058,98
204,12,12,12399,98
205,12,13,12619,98
206,12,14,12839,98
207,12,15,13059,98
208,13,0,12420,98
209,13,1,12640,98
210,13,2,12860,98
211,13,3,13080,98
212,13,4,12421,98
213,13,5,12641,98
214,13,6,12861,98
215,13,7,13081,98
216,13,8,12422,98
217,13,9,12642,98
218,13,10,12862,98
219,13,11,13082,98
220,13,12,12423,98
221,13,13,12643,98
222,13,14,12863,98
223,13,15,13083,98
224,14,0,12444,98
225,14,1,12664,98
226,14,2,12884,98
227,14,3,13104,98
228,14,4,12445,98
229,14,5,12665,98
230,14,6,12885,98
231,14,7,13105,98
232,14,8,12446,98
233,14,9,12666,98
234,14,10,12886,98
235,14,11,13106,98
236,14,12,12447,98
237,14,13,12667,98
238,14,14,12887,98
239,14,15,13107,98
240,15,0,12468,98
241,15,1,12688,98
242,15,2,12908,98
243,15,3,13128,98
244,15,4,12469,98
245,15,5,12689,98
246,15,6,12909,98
247,15,7,13129,98
248,15,8,12470,98
249,15,9,12690,98
250,15,10,12910,98
251,15,11,13130,98
252,15,12,12471,98
253,15,13,12691,98
254,15,14,12911,98
255,15,15,13131,98
256,16,0,12492,98
257,16,1,12712,98
258,16,2,12932,98
259,16,3,13152,98
260,16,4,12493,98
261,16,5,12713,98
262,16,6,12933,98
263,16,7,13153,98
264,16,8,12494,98
265,16,9,12714,98
266,16,10,12934,98
267,16,11,13154,98
268,16,12,12495,98
269,16,13,12715,98
270,16,14,12935,98
271,16,15,13155,98
272,17,0,12516,98
273,17,1,12736,98
274,17,2,12956,98
275,17,3,13176,98
276,17,4,12517,98
277,17,5,12737,98
278,17,6,12957,98
279,17,7,13177,98
280,17,8,12518,98
281,17,9,12738,98
282,17,10,12958,98
283,17,11,13178,98
284,17,12,12519,98
285,17,13,12739,98
286,17,14,12959,98
287,17,15,13179,98
288,18,0,21124,98
289,18,1,21344,98
290,18,2,21564,98
291,18,3,21784,98
292,18,4,21125,98
293,18,5,21345,98
294,18,6,21565,98
295,18,7,21785,98
296,18,8,21126,98
297,18,9,21346,98
298,18,10,21566,98
299,18,11,21786,98
300,18,12,21127,98
301,18,13,21347,98
302,18,14,21567,98
303,18,15,21787,98
304,19,0,21148,98
305,19,1,21368,98
306,19,2,21588,98
307,19,3,21808,98
308,19,4,21149,98
309,19,5,21369,98
310,19,6,21589,98
311,19,7,21809,98
312,19,8,21150,98
313,19,9,21370,98
314,19,10,21590,98
315,19,11,21810,98
316,19,12,21151,98
317,19,13,21371,98
318,19,14,21591,98
319,19,15,21811,98
320,20,0,21172,98
321,20,1,21392,98
322,20,2,21612,98
323,20,3,21832,98
324,20,4,21173,98
325,20,5,21393,98
326,20,6,21613,98
327,20,7,21833,98
328,20,8,21174,98
329,20,9,21394,98
330,20,10,21614,98
331,20,11,21834,98
332,20,12,21175,98
333,20,13,21395,98
334,20,14,21615,98
335,20,15,21835,98
336,21,0,21196,98
337,21,1,21416,98
338,21,2,21636,98
339,21,3,21856,98
340,21,4,21197,98
341,21,5,21417,98
342,21,6,21637,98
343,21,7,21857,98
344,21,8,21198,98
345,21,9,21418,98
346,21,10,21638,98
347,21,11,21858,98
348,21,12,21199,98
349,21,13,21419,98
350,21,14,21639,98
351,21,15,21859,98
352,22,0,21220,98
353,22,1,21440,98
354,22,2,21660,98
355,22,3,21880,98
356,22,4,21221,98
357,22,5,21441,98
358,22,6,21661,98
