,tile,el_i_in_tile,el,config
0,0,0,4856,140
1,0,1,5076,140
2,0,2,5296,140
3,0,3,5516,140
4,0,4,4857,140
5,0,5,5077,140
6,0,6,5297,140
7,0,7,5517,140
8,0,8,4858,140
9,0,9,5078,140
10,0,10,5298,140
11,0,11,5518,140
12,0,12,4859,140
13,0,13,5079,140
14,0,14,5299,140
15,0,15,5519,140
16,1,0,4880,140
17,1,1,5100,140
18,1,2,5320,140
19,1,3,5540,140
20,1,4,4881,140
21,1,5,5101,140
22,1,6,5321,140
23,1,7,5541,140
24,1,8,4882,140
25,1,9,5102,140
26,1,10,5322,140
27,1,11,5542,140
28,1,12,4883,140
29,1,13,5103,140
30,1,14,5323,140
31,1,15,5543,140
32,2,0,4904,140
33,2,1,5124,140
34,2,2,5344,140
35,2,3,5564,140
36,2,4,4905,140
37,2,5,5125,140
38,2,6,5345,140
39,2,7,5565,140
40,2,8,4906,140
41,2,9,5126,140
42,2,10,5346,140
43,2,11,5566,140
44,2,12,4907,140
45,2,13,5127,140
46,2,14,5347,140
47,2,15,5567,140
48,3,0,4928,140
49,3,1,5148,140
50,3,2,5368,140
51,3,3,5588,140
52,3,4,4929,140
53,3,5,5149,140
54,3,6,5369,140
55,3,7,5589,140
56,3,8,4930,140
57,3,9,5150,140
58,3,10,5370,140
59,3,11,5590,140
60,3,12,4931,140
61,3,13,5151,140
62,3,14,5371,140
63,3,15,5591,140
64,4,0,4952,140
65,4,1,5172,140
66,4,2,5392,140
67,4,3,5612,140
68,4,4,4953,140
69,4,5,5173,140
70,4,6,5393,140
71,4,7,5613,140
72,4,8,4954,140
73,4,9,5174,140
74,4,10,5394,140
75,4,11,5614,140
76,4,12,4955,140
77,4,13,5175,140
78,4,14,5395,140
79,4,15,5615,140
80,5,0,4976,140
81,5,1,5196,140
82,5,2,5416,140
83,5,3,5636,140
84,5,4,4977,140
85,5,5,5197,140
86,5,6,5417,140
87,5,7,5637,140
88,5,8,4978,140
89,5,9,5198,140
90,5,10,5418,140
91,5,11,5638,140
92,5,12,4979,140
93,5,13,5199,140
94,5,14,5419,140
95,5,15,5639,140
96,6,0,5000,140
97,6,1,5220,140
98,6,2,5440,140
99,6,3,5660,140
100,6,4,5001,140
101,6,5,5221,140
102,6,6,5441,140
103,6,7,5661,140
104,6,8,5002,140
105,6,9,5222,140
106,6,10,5442,140
107,6,11,5662,140
108,6,12,5003,140
109,6,13,5223,140
110,6,14,5443,140
111,6,15,5663,140
112,7,0,5024,140
113,7,1,5244,140
114,7,2,5464,140
115,7,3,5684,140
116,7,4,5025,140
117,7,5,5245,140
118,7,6,5465,140
119,7,7,5685,140
120,7,8,5026,140
121,7,9,5246,140
122,7,10,5466,140
123,7,11,5686,140
124,7,12,5027,140
125,7,13,5247,140
126,7,14,5467,140
127,7,15,5687,140
128,8,0,5048,140
129,8,1,5268,140
