,tile,el_i_in_tile,el,config
0,0,0,4844,134
1,0,1,5064,134
2,0,2,5284,134
3,0,3,5504,134
4,0,4,4845,134
5,0,5,5065,134
6,0,6,5285,134
7,0,7,5505,134
8,0,8,4846,134
9,0,9,5066,134
10,0,10,5286,134
11,0,11,5506,134
12,0,12,4847,134
13,0,13,5067,134
14,0,14,5287,134
15,0,15,5507,134
16,1,0,4868,134
17,1,1,5088,134
18,1,2,5308,134
19,1,3,5528,134
20,1,4,4869,134
21,1,5,5089,134
22,1,6,5309,134
23,1,7,5529,134
24,1,8,4870,134
25,1,9,5090,134
26,1,10,5310,134
27,1,11,5530,134
28,1,12,4871,134
29,1,13,5091,134
30,1,14,5311,134
31,1,15,5531,134
32,2,0,4892,134
33,2,1,5112,134
34,2,2,5332,134
35,2,3,5552,134
36,2,4,4893,134
37,2,5,5113,134
38,2,6,5333,134
39,2,7,5553,134
40,2,8,4894,134
41,2,9,5114,134
42,2,10,5334,134
43,2,11,5554,134
44,2,12,4895,134
45,2,13,5115,134
46,2,14,5335,134
47,2,15,5555,134
48,3,0,4916,134
49,3,1,5136,134
50,3,2,5356,134
51,3,3,5576,134
52,3,4,4917,134
53,3,5,5137,134
54,3,6,5357,134
55,3,7,5577,134
56,3,8,4918,134
57,3,9,5138,134
58,3,10,5358,134
59,3,11,5578,134
60,3,12,4919,134
61,3,13,5139,134
62,3,14,5359,134
63,3,15,5579,134
64,4,0,4940,134
65,4,1,5160,134
66,4,2,5380,134
67,4,3,5600,134
68,4,4,4941,134
69,4,5,5161,134
70,4,6,5381,134
71,4,7,5601,134
72,4,8,4942,134
73,4,9,5162,134
74,4,10,5382,134
75,4,11,5602,134
76,4,12,4943,134
77,4,13,5163,134
78,4,14,5383,134
79,4,15,5603,134
80,5,0,4964,134
81,5,1,5184,134
82,5,2,5404,134
83,5,3,5624,134
84,5,4,4965,134
85,5,5,5185,134
86,5,6,5405,134
87,5,7,5625,134
88,5,8,4966,134
89,5,9,5186,134
90,5,10,5406,134
91,5,11,5626,134
92,5,12,4967,134
93,5,13,5187,134
94,5,14,5407,134
95,5,15,5627,134
96,6,0,4988,134
97,6,1,5208,134
98,6,2,5428,134
99,6,3,5648,134
100,6,4,4989,134
101,6,5,5209,134
102,6,6,5429,134
103,6,7,5649,134
104,6,8,4990,134
105,6,9,5210,134
106,6,10,5430,134
107,6,11,5650,134
108,6,12,4991,134
109,6,13,5211,134
110,6,14,5431,134
111,6,15,5651,134
112,7,0,5012,134
113,7,1,5232,134
114,7,2,5452,134
115,7,3,5672,134
116,7,4,5013,134
117,7,5,5233,134
118,7,6,5453,134
119,7,7,5673,134
120,7,8,5014,134
121,7,9,5234,134
122,7,10,5454,134
123,7,11,5674,134
124,7,12,5015,134
125,7,13,5235,134
126,7,14,5455,134
127,7,15,5675,134
128,8,0,5036,134
129,8,1,5256,134
130,8,2,5476,134
131,8,3,5696,134
132,8,4,5037,134
133,8,5,5257,134
134,8,6,5477,134
135,8,7,5697,134
136,8,8,5038,134
137,8,9,5258,134
138,8,10,5478,134
139,8,11,5698,134
140,8,12,5039,134
141,8,13,5259,134
142,8,14,5479,134
143,8,15,5699,134
144,9,0,13644,134
145,9,1,13864,134
146,9,2,14084,134
147,9,3,14304,134
148,9,4,13645,134
149,9,5,13865,134
150,9,6,14085,134
151,9,7,14305,134
152,9,8,13646,134
153,9,9,13866,134
154,9,10,14086,134
155,9,11,14306,134
156,9,12,13647,134
157,9,13,13867,134
158,9,14,14087,134
159,9,15,14307,134
160,10,0,13668,134
161,10,1,13888,134
162,10,2,14108,134
163,10,3,14328,134
164,10,4,13669,134
165,10,5,13889,134
166,10,6,14109,134
167,10,7,14329,134
168,10,8,13670,134
169,10,9,13890,134
170,10,10,14110,134
171,10,11,14330,134
172,10,12,13671,134
173,10,13,13891,134
174,10,14,14111,134
175,10,15,14331,134
176,11,0,13692,134
177,11,1,13912,134
178,11,2,14132,134
179,11,3,14352,134
180,11,4,13693,134
181,11,5,13913,134
182,11,6,14133,134
183,11,7,14353,134
184,11,8,13694,134
185,11,9,13914,134
186,11,10,14134,134
187,11,11,14354,134
188,11,12,13695,134
189,11,13,13915,134
190,11,14,14135,134
191,11,15,14355,134
192,12,0,13716,134
193,12,1,13936,134
194,12,2,14156,134
195,12,3,14376,134
196,12,4,13717,134
197,12,5,13937,134
198,12,6,14157,134
199,12,7,14377,134
200,12,8,13718,134
201,12,9,13938,134
202,12,10,14158,134
203,12,11,14378,134
204,12,12,13719,134
205,12,13,13939,134
206,12,14,14159,134
207,12,15,14379,134
208,13,0,13740,134
209,13,1,13960,134
210,13,2,14180,134
211,13,3,14400,134
212,13,4,13741,134
213,13,5,13961,134
214,13,6,14181,134
215,13,7,14401,134
216,13,8,13742,134
217,13,9,13962,134
218,13,10,14182,134
219,13,11,14402,134
220,13,12,13743,134
221,13,13,13963,134
222,13,14,14183,134
223,13,15,14403,134
224,14,0,13764,134
225,14,1,13984,134
226,14,2,14204,134
227,14,3,14424,134
228,14,4,13765,134
229,14,5,13985,134
230,14,6,14205,134
231,14,7,14425,134
232,14,8,13766,134
233,14,9,13986,134
234,14,10,14206,134
235,14,11,14426,134
236,14,12,13767,134
237,14,13,13987,134
238,14,14,14207,134
239,14,15,14427,134
240,15,0,13788,134
241,15,1,14008,134
242,15,2,14228,134
243,15,3,14448,134
244,15,4,13789,134
245,15,5,14009,134
246,15,6,14229,134
247,15,7,14449,134
248,15,8,13790,134
249,15,9,14010,134
250,15,10,14230,134
251,15,11,14450,134
252,15,12,13791,134
253,15,13,14011,134
254,15,14,14231,134
255,15,15,14451,134
256,16,0,13812,134
257,16,1,14032,134
258,16,2,14252,134
259,16,3,14472,134
260,16,4,13813,134
261,16,5,14033,134
262,16,6,14253,134
263,16,7,14473,134
264,16,8,13814,134
265,16,9,14034,134
266,16,10,14254,134
267,16,11,14474,134
268,16,12,13815,134
269,16,13,14035,134
270,16,14,14255,134
271,16,15,14475,134
272,17,0,13836,134
273,17,1,14056,134
274,17,2,14276,134
275,17,3,14496,134
276,17,4,13837,134
277,17,5,14057,134
278,17,6,14277,134
279,17,7,14497,134
280,17,8,13838,134
281,17,9,14058,134
282,17,10,14278,134
283,17,11,14498,134
284,17,12,13839,134
285,17,13,14059,134
286,17,14,14279,134
287,17,15,14499,134
288,18,0,22444,134
289,18,1,22664,134
290,18,2,22884,134
291,18,3,23104,134
292,18,4,22445,134
293,18,5,22665,134
294,18,6,22885,134
295,18,7,23105,134
296,18,8,22446,134
297,18,9,22666,134
298,18,10,22886,134
299,18,11,23106,134
300,18,12,22447,134
301,18,13,22667,134
302,18,14,22887,134
303,18,15,23107,134
304,19,0,22468,134
305,19,1,22688,134
306,19,2,22908,134
307,19,3,23128,134
308,19,4,22469,134
309,19,5,22689,134
310,19,6,22909,134
311,19,7,23129,134
312,19,8,22470,134
313,19,9,22690,134
314,19,10,22910,134
315,19,11,23130,134
316,19,12,22471,134
317,19,13,22691,134
318,19,14,22911,134
319,19,15,23131,134
320,20,0,22492,134
321,20,1,22712,134
322,20,2,22932,134
323,20,3,23152,134
324,20,4,22493,134
325,20,5,22713,134
326,20,6,22933,134
327,20,7,23153,134
328,20,8,22494,134
329,20,9,22714,134
330,20,10,22934,134
331,20,11,23154,134
332,20,12,22495,134
333,20,13,22715,134
334,20,14,22935,134
335,20,15,23155,134
336,21,0,22516,134
337,21,1,22736,134
338,21,2,22956,134
339,21,3,23176,134
340,21,4,22517,134
341,21,5,22737,134
342,21,6,22957,134
343,21,7,23177,134
344,21,8,22518,134
345,21,9,22738,134
346,21,10,22958,134
347,21,11,23178,134
348,21,12,22519,134
349,21,13,22739,134
350,21,14,22959,134
351,21,15,23179,134
352,22,0,22540,134
353,22,1,22760,134
354,22,2,22980,134
355,22,3,23200,134
356,22,4,22541,134
357,22,5,22761,134
358,22,6,22981,134
359,22,7,23201,134
360,22,8,22542,134
361,22,9,22762,134
362,22,10,22982,134
363,22,11,23202,134
364,22,12,22543,134
365,22,13,22763,134
366,22,14,22983,134
367,22,15,23203,134
368,23,0,22564,134
369,23,1,22784,134
370,23,2,23004,134
371,23,3,23224,134
372,23,4,22565,134
373,23,5,22785,134
374,23,6,23005,134
375,23,7,23225,134
376,23,8,22566,134
377,23,9,22786,134
378,23,10,23006,134
379,23,11,23226,134
380,23,12,22567,134
381,23,13,22787,134
382,23,14,23007,134
383,23,15,23227,134
384,24,0,22588,134
385,24,1,22808,134
386,24,2,23028,134
387,24,3,23248,134
388,24,4,22589,134
389,24,5,22809,134
390,24,6,23029,134
391,24,7,23249,134
392,24,8,22590,134
393,24,9,22810,134
394,24,10,23030,134
395,24,11,23250,134
396,24,12,22591,134
397,24,13,22811,134
398,24,14,23031,134
399,24,15,23251,134
400,25,0,22612,134
401,25,1,22832,134
402,25,2,23052,134
403,25,3,23272,134
404,25,4,22613,134
405,25,5,22833,134
406,25,6,23053,134
407,25,7,23273,134
408,25,8,22614,134
409,25,9,22834,134
410,25,10,23054,134
411,25,11,23274,134
412,25,12,22615,134
413,25,13,22835,134
414,25,14,23055,134
415,25,15,23275,134
416,26,0,22636,134
417,26,1,22856,134
418,26,2,23076,134
419,26,3,23296,134
420,26,4,22637,134
421,26,5,22857,134
422,26,6,23077,134
423,26,7,23297,134
424,26,8,22638,134
425,26,9,22858,134
426,26,10,23078,134
427,26,11,23298,134
428,26,12,22639,134
429,26,13,22859,134
430,26,14,23079,134
431,26,15,23299,134
