,tile,el_i_in_tile,el,config
0,0,0,7502,215
1,0,1,7722,215
2,0,2,7942,215
3,0,3,8162,215
4,0,4,7503,215
5,0,5,7723,215
6,0,6,7943,215
7,0,7,8163,215
8,0,8,7504,215
9,0,9,7724,215
10,0,10,7944,215
11,0,11,8164,215
12,0,12,7505,215
13,0,13,7725,215
14,0,14,7945,215
15,0,15,8165,215
16,1,0,7526,215
17,1,1,7746,215
18,1,2,7966,215
19,1,3,8186,215
20,1,4,7527,215
21,1,5,7747,215
22,1,6,7967,215
23,1,7,8187,215
24,1,8,7528,215
25,1,9,7748,215
26,1,10,7968,215
27,1,11,8188,215
28,1,12,7529,215
29,1,13,7749,215
30,1,14,7969,215
31,1,15,8189,215
32,2,0,7550,215
33,2,1,7770,215
34,2,2,7990,215
35,2,3,8210,215
36,2,4,7551,215
37,2,5,7771,215
38,2,6,7991,215
39,2,7,8211,215
40,2,8,7552,215
41,2,9,7772,215
42,2,10,7992,215
43,2,11,8212,215
44,2,12,7553,215
45,2,13,7773,215
46,2,14,7993,215
47,2,15,8213,215
48,3,0,7574,215
49,3,1,7794,215
50,3,2,8014,215
51,3,3,8234,215
52,3,4,7575,215
53,3,5,7795,215
54,3,6,8015,215
55,3,7,8235,215
56,3,8,7576,215
57,3,9,7796,215
58,3,10,8016,215
59,3,11,8236,215
60,3,12,7577,215
61,3,13,7797,215
62,3,14,8017,215
63,3,15,8237,215
64,4,0,7598,215
65,4,1,7818,215
66,4,2,8038,215
67,4,3,8258,215
68,4,4,7599,215
69,4,5,7819,215
70,4,6,8039,215
71,4,7,8259,215
72,4,8,7600,215
73,4,9,7820,215
74,4,10,8040,215
75,4,11,8260,215
76,4,12,7601,215
77,4,13,7821,215
78,4,14,8041,215
79,4,15,8261,215
80,5,0,7622,215
81,5,1,7842,215
82,5,2,8062,215
83,5,3,8282,215
84,5,4,7623,215
85,5,5,7843,215
86,5,6,8063,215
87,5,7,8283,215
88,5,8,7624,215
89,5,9,7844,215
90,5,10,8064,215
91,5,11,8284,215
92,5,12,7625,215
93,5,13,7845,215
94,5,14,8065,215
95,5,15,8285,215
96,6,0,7646,215
97,6,1,7866,215
98,6,2,8086,215
99,6,3,8306,215
100,6,4,7647,215
101,6,5,7867,215
102,6,6,8087,215
103,6,7,8307,215
104,6,8,7648,215
105,6,9,7868,215
106,6,10,8088,215
107,6,11,8308,215
108,6,12,7649,215
109,6,13,7869,215
110,6,14,8089,215
111,6,15,8309,215
112,7,0,7670,215
113,7,1,7890,215
114,7,2,8110,215
115,7,3,8330,215
116,7,4,7671,215
117,7,5,7891,215
118,7,6,8111,215
119,7,7,8331,215
120,7,8,7672,215
121,7,9,7892,215
122,7,10,8112,215
123,7,11,8332,215
124,7,12,7673,215
125,7,13,7893,215
126,7,14,8113,215
127,7,15,8333,215
128,8,0,7694,215
129,8,1,7914,215
130,8,2,8134,215
131,8,3,8354,215
132,8,4,7695,215
133,8,5,7915,215
134,8,6,8135,215
135,8,7,8355,215
136,8,8,7696,215
137,8,9,7916,215
138,8,10,8136,215
139,8,11,8356,215
140,8,12,7697,215
141,8,13,7917,215
142,8,14,8137,215
143,8,15,8357,215
144,9,0,16302,215
145,9,1,16522,215
146,9,2,16742,215
147,9,3,16962,215
148,9,4,16303,215
149,9,5,16523,215
150,9,6,16743,215
151,9,7,16963,215
152,9,8,16304,215
153,9,9,16524,215
154,9,10,16744,215
155,9,11,16964,215
156,9,12,16305,215
157,9,13,16525,215
158,9,14,16745,215
159,9,15,16965,215
160,10,0,16326,215
161,10,1,16546,215
162,10,2,16766,215
163,10,3,16986,215
164,10,4,16327,215
165,10,5,16547,215
166,10,6,16767,215
167,10,7,16987,215
168,10,8,16328,215
169,10,9,16548,215
170,10,10,16768,215
171,10,11,16988,215
172,10,12,16329,215
173,10,13,16549,215
174,10,14,16769,215
175,10,15,16989,215
176,11,0,16350,215
177,11,1,16570,215
178,11,2,16790,215
179,11,3,17010,215
180,11,4,16351,215
181,11,5,16571,215
182,11,6,16791,215
183,11,7,17011,215
184,11,8,16352,215
185,11,9,16572,215
186,11,10,16792,215
187,11,11,17012,215
188,11,12,16353,215
189,11,13,16573,215
190,11,14,16793,215
191,11,15,17013,215
192,12,0,16374,215
193,12,1,16594,215
194,12,2,16814,215
195,12,3,17034,215
196,12,4,16375,215
197,12,5,16595,215
198,12,6,16815,215
199,12,7,17035,215
200,12,8,16376,215
201,12,9,16596,215
202,12,10,16816,215
203,12,11,17036,215
204,12,12,16377,215
205,12,13,16597,215
206,12,14,16817,215
207,12,15,17037,215
208,13,0,16398,215
209,13,1,16618,215
210,13,2,16838,215
211,13,3,17058,215
212,13,4,16399,215
213,13,5,16619,215
214,13,6,16839,215
215,13,7,17059,215
216,13,8,16400,215
217,13,9,16620,215
218,13,10,16840,215
219,13,11,17060,215
220,13,12,16401,215
221,13,13,16621,215
222,13,14,16841,215
223,13,15,17061,215
224,14,0,16422,215
225,14,1,16642,215
226,14,2,16862,215
227,14,3,17082,215
228,14,4,16423,215
229,14,5,16643,215
230,14,6,16863,215
231,14,7,17083,215
232,14,8,16424,215
233,14,9,16644,215
