,tile,el_i_in_tile,el,config
0,0,0,3966,111
1,0,1,4186,111
2,0,2,4406,111
3,0,3,4626,111
4,0,4,3967,111
5,0,5,4187,111
6,0,6,4407,111
7,0,7,4627,111
8,0,8,3968,111
9,0,9,4188,111
10,0,10,4408,111
11,0,11,4628,111
12,0,12,3969,111
13,0,13,4189,111
14,0,14,4409,111
15,0,15,4629,111
16,1,0,3990,111
17,1,1,4210,111
18,1,2,4430,111
19,1,3,4650,111
20,1,4,3991,111
21,1,5,4211,111
22,1,6,4431,111
23,1,7,4651,111
24,1,8,3992,111
25,1,9,4212,111
26,1,10,4432,111
27,1,11,4652,111
28,1,12,3993,111
29,1,13,4213,111
30,1,14,4433,111
31,1,15,4653,111
32,2,0,4014,111
33,2,1,4234,111
34,2,2,4454,111
35,2,3,4674,111
36,2,4,4015,111
37,2,5,4235,111
38,2,6,4455,111
39,2,7,4675,111
40,2,8,4016,111
41,2,9,4236,111
42,2,10,4456,111
43,2,11,4676,111
44,2,12,4017,111
45,2,13,4237,111
46,2,14,4457,111
47,2,15,4677,111
48,3,0,4038,111
49,3,1,4258,111
50,3,2,4478,111
51,3,3,4698,111
52,3,4,4039,111
53,3,5,4259,111
54,3,6,4479,111
55,3,7,4699,111
56,3,8,4040,111
57,3,9,4260,111
58,3,10,4480,111
59,3,11,4700,111
60,3,12,4041,111
61,3,13,4261,111
62,3,14,4481,111
63,3,15,4701,111
64,4,0,4062,111
65,4,1,4282,111
66,4,2,4502,111
67,4,3,4722,111
68,4,4,4063,111
69,4,5,4283,111
70,4,6,4503,111
71,4,7,4723,111
72,4,8,4064,111
73,4,9,4284,111
74,4,10,4504,111
75,4,11,4724,111
76,4,12,4065,111
77,4,13,4285,111
78,4,14,4505,111
79,4,15,4725,111
80,5,0,4086,111
81,5,1,4306,111
82,5,2,4526,111
83,5,3,4746,111
84,5,4,4087,111
85,5,5,4307,111
86,5,6,4527,111
87,5,7,4747,111
88,5,8,4088,111
89,5,9,4308,111
90,5,10,4528,111
91,5,11,4748,111
92,5,12,4089,111
93,5,13,4309,111
94,5,14,4529,111
95,5,15,4749,111
96,6,0,4110,111
97,6,1,4330,111
98,6,2,4550,111
99,6,3,4770,111
100,6,4,4111,111
101,6,5,4331,111
102,6,6,4551,111
103,6,7,4771,111
104,6,8,4112,111
105,6,9,4332,111
106,6,10,4552,111
107,6,11,4772,111
108,6,12,4113,111
109,6,13,4333,111
110,6,14,4553,111
111,6,15,4773,111
112,7,0,4134,111
113,7,1,4354,111
114,7,2,4574,111
115,7,3,4794,111
116,7,4,4135,111
117,7,5,4355,111
118,7,6,4575,111
119,7,7,4795,111
120,7,8,4136,111
121,7,9,4356,111
122,7,10,4576,111
123,7,11,4796,111
124,7,12,4137,111
125,7,13,4357,111
126,7,14,4577,111
127,7,15,4797,111
128,8,0,4158,111
129,8,1,4378,111
130,8,2,4598,111
131,8,3,4818,111
132,8,4,4159,111
133,8,5,4379,111
134,8,6,4599,111
135,8,7,4819,111
136,8,8,4160,111
137,8,9,4380,111
138,8,10,4600,111
139,8,11,4820,111
140,8,12,4161,111
141,8,13,4381,111
142,8,14,4601,111
143,8,15,4821,111
144,9,0,12766,111
145,9,1,12986,111
146,9,2,13206,111
147,9,3,13426,111
148,9,4,12767,111
149,9,5,12987,111
150,9,6,13207,111
151,9,7,13427,111
152,9,8,12768,111
153,9,9,12988,111
154,9,10,13208,111
