,tile,el_i_in_tile,el,config
0,0,0,3976,116
1,0,1,4196,116
2,0,2,4416,116
3,0,3,4636,116
4,0,4,3977,116
5,0,5,4197,116
6,0,6,4417,116
7,0,7,4637,116
8,0,8,3978,116
9,0,9,4198,116
10,0,10,4418,116
11,0,11,4638,116
12,0,12,3979,116
13,0,13,4199,116
14,0,14,4419,116
15,0,15,4639,116
16,1,0,4000,116
17,1,1,4220,116
18,1,2,4440,116
19,1,3,4660,116
20,1,4,4001,116
21,1,5,4221,116
22,1,6,4441,116
23,1,7,4661,116
24,1,8,4002,116
25,1,9,4222,116
26,1,10,4442,116
27,1,11,4662,116
28,1,12,4003,116
29,1,13,4223,116
30,1,14,4443,116
31,1,15,4663,116
32,2,0,4024,116
33,2,1,4244,116
34,2,2,4464,116
35,2,3,4684,116
36,2,4,4025,116
37,2,5,4245,116
38,2,6,4465,116
39,2,7,4685,116
40,2,8,4026,116
41,2,9,4246,116
42,2,10,4466,116
43,2,11,4686,116
44,2,12,4027,116
45,2,13,4247,116
46,2,14,4467,116
47,2,15,4687,116
48,3,0,4048,116
49,3,1,4268,116
50,3,2,4488,116
51,3,3,4708,116
52,3,4,4049,116
53,3,5,4269,116
54,3,6,4489,116
55,3,7,4709,116
56,3,8,4050,116
57,3,9,4270,116
58,3,10,4490,116
59,3,11,4710,116
60,3,12,4051,116
61,3,13,4271,116
62,3,14,4491,116
63,3,15,4711,116
64,4,0,4072,116
65,4,1,4292,116
66,4,2,4512,116
67,4,3,4732,116
68,4,4,4073,116
69,4,5,4293,116
70,4,6,4513,116
71,4,7,4733,116
72,4,8,4074,116
73,4,9,4294,116
74,4,10,4514,116
75,4,11,4734,116
76,4,12,4075,116
77,4,13,4295,116
78,4,14,4515,116
79,4,15,4735,116
80,5,0,4096,116
81,5,1,4316,116
82,5,2,4536,116
83,5,3,4756,116
84,5,4,4097,116
85,5,5,4317,116
86,5,6,4537,116
87,5,7,4757,116
88,5,8,4098,116
89,5,9,4318,116
90,5,10,4538,116
91,5,11,4758,116
92,5,12,4099,116
93,5,13,4319,116
94,5,14,4539,116
95,5,15,4759,116
96,6,0,4120,116
97,6,1,4340,116
98,6,2,4560,116
99,6,3,4780,116
100,6,4,4121,116
101,6,5,4341,116
102,6,6,4561,116
103,6,7,4781,116
104,6,8,4122,116
105,6,9,4342,116
106,6,10,4562,116
107,6,11,4782,116
108,6,12,4123,116
109,6,13,4343,116
110,6,14,4563,116
111,6,15,4783,116
112,7,0,4144,116
113,7,1,4364,116
114,7,2,4584,116
115,7,3,4804,116
116,7,4,4145,116
117,7,5,4365,116
118,7,6,4585,116
119,7,7,4805,116
120,7,8,4146,116
121,7,9,4366,116
122,7,10,4586,116
123,7,11,4806,116
124,7,12,4147,116
125,7,13,4367,116
126,7,14,4587,116
127,7,15,4807,116
128,8,0,4168,116
129,8,1,4388,116
130,8,2,4608,116
131,8,3,4828,116
132,8,4,4169,116
133,8,5,4389,116
134,8,6,4609,116
135,8,7,4829,116
136,8,8,4170,116
137,8,9,4390,116
138,8,10,4610,116
139,8,11,4830,116
140,8,12,4171,116
141,8,13,4391,116
142,8,14,4611,116
143,8,15,4831,116
144,9,0,12776,116
145,9,1,12996,116
146,9,2,13216,116
147,9,3,13436,116
148,9,4,12777,116
149,9,5,12997,116
150,9,6,13217,116
151,9,7,13437,116
152,9,8,12778,116
153,9,9,12998,116
154,9,10,13218,116
155,9,11,13438,116
156,9,12,12779,116
157,9,13,12999,116
158,9,14,13219,116
159,9,15,13439,116
160,10,0,12800,116
161,10,1,13020,116
162,10,2,13240,116
163,10,3,13460,116
164,10,4,12801,116
165,10,5,13021,116
166,10,6,13241,116
167,10,7,13461,116
168,10,8,12802,116
169,10,9,13022,116
170,10,10,13242,116
171,10,11,13462,116
172,10,12,12803,116
173,10,13,13023,116
174,10,14,13243,116
175,10,15,13463,116
176,11,0,12824,116
177,11,1,13044,116
178,11,2,13264,116
179,11,3,13484,116
180,11,4,12825,116
181,11,5,13045,116
182,11,6,13265,116
183,11,7,13485,116
184,11,8,12826,116
185,11,9,13046,116
186,11,10,13266,116
187,11,11,13486,116
188,11,12,12827,116
189,11,13,13047,116
190,11,14,13267,116
191,11,15,13487,116
192,12,0,12848,116
193,12,1,13068,116
194,12,2,13288,116
195,12,3,13508,116
196,12,4,12849,116
197,12,5,13069,116
198,12,6,13289,116
199,12,7,13509,116
200,12,8,12850,116
201,12,9,13070,116
202,12,10,13290,116
203,12,11,13510,116
204,12,12,12851,116
205,12,13,13071,116
206,12,14,13291,116
207,12,15,13511,116
208,13,0,12872,116
209,13,1,13092,116
210,13,2,13312,116
211,13,3,13532,116
212,13,4,12873,116
213,13,5,13093,116
214,13,6,13313,116
215,13,7,13533,116
216,13,8,12874,116
217,13,9,13094,116
218,13,10,13314,116
219,13,11,13534,116
220,13,12,12875,116
221,13,13,13095,116
222,13,14,13315,116
223,13,15,13535,116
224,14,0,12896,116
225,14,1,13116,116
226,14,2,13336,116
227,14,3,13556,116
228,14,4,12897,116
229,14,5,13117,116
230,14,6,13337,116
231,14,7,13557,116
232,14,8,12898,116
233,14,9,13118,116
234,14,10,13338,116
235,14,11,13558,116
236,14,12,12899,116
237,14,13,13119,116
238,14,14,13339,116
239,14,15,13559,116
240,15,0,12920,116
241,15,1,13140,116
242,15,2,13360,116
243,15,3,13580,116
244,15,4,12921,116
245,15,5,13141,116
246,15,6,13361,116
247,15,7,13581,116
248,15,8,12922,116
249,15,9,13142,116
250,15,10,13362,116
251,15,11,13582,116
252,15,12,12923,116
253,15,13,13143,116
254,15,14,13363,116
255,15,15,13583,116
256,16,0,12944,116
257,16,1,13164,116
258,16,2,13384,116
259,16,3,13604,116
260,16,4,12945,116
261,16,5,13165,116
262,16,6,13385,116
263,16,7,13605,116
264,16,8,12946,116
265,16,9,13166,116
266,16,10,13386,116
267,16,11,13606,116
268,16,12,12947,116
269,16,13,13167,116
270,16,14,13387,116
271,16,15,13607,116
272,17,0,12968,116
273,17,1,13188,116
274,17,2,13408,116
275,17,3,13628,116
276,17,4,12969,116
277,17,5,13189,116
278,17,6,13409,116
279,17,7,13629,116
280,17,8,12970,116
281,17,9,13190,116
282,17,10,13410,116
283,17,11,13630,116
284,17,12,12971,116
285,17,13,13191,116
286,17,14,13411,116
287,17,15,13631,116
288,18,0,21576,116
289,18,1,21796,116
290,18,2,22016,116
291,18,3,22236,116
292,18,4,21577,116
293,18,5,21797,116
294,18,6,22017,116
295,18,7,22237,116
296,18,8,21578,116
297,18,9,21798,116
298,18,10,22018,116
299,18,11,22238,116
300,18,12,21579,116
301,18,13,21799,116
302,18,14,22019,116
303,18,15,22239,116
304,19,0,21600,116
305,19,1,21820,116
306,19,2,22040,116
307,19,3,22260,116
308,19,4,21601,116
309,19,5,21821,116
310,19,6,22041,116
311,19,7,22261,116
312,19,8,21602,116
313,19,9,21822,116
314,19,10,22042,116
315,19,11,22262,116
316,19,12,21603,116
317,19,13,21823,116
318,19,14,22043,116
319,19,15,22263,116
320,20,0,21624,116
321,20,1,21844,116
322,20,2,22064,116
323,20,3,22284,116
324,20,4,21625,116
325,20,5,21845,116
326,20,6,22065,116
327,20,7,22285,116
328,20,8,21626,116
329,20,9,21846,116
330,20,10,22066,116
331,20,11,22286,116
332,20,12,21627,116
333,20,13,21847,116
334,20,14,22067,116
335,20,15,22287,116
336,21,0,21648,116
337,21,1,21868,116
338,21,2,22088,116
339,21,3,22308,116
340,21,4,21649,116
341,21,5,21869,116
342,21,6,22089,116
343,21,7,22309,116
344,21,8,21650,116
345,21,9,21870,116
346,21,10,22090,116
347,21,11,22310,116
348,21,12,21651,116
349,21,13,21871,116
350,21,14,22091,116
351,21,15,22311,116
352,22,0,21672,116
353,22,1,21892,116
354,22,2,22112,116
355,22,3,22332,116
356,22,4,21673,116
357,22,5,21893,116
358,22,6,22113,116
359,22,7,22333,116
360,22,8,21674,116
361,22,9,21894,116
362,22,10,22114,116
363,22,11,22334,116
364,22,12,21675,116
365,22,13,21895,116
366,22,14,22115,116
367,22,15,22335,116
368,23,0,21696,116
369,23,1,21916,116
370,23,2,22136,116
371,23,3,22356,116
372,23,4,21697,116
373,23,5,21917,116
374,23,6,22137,116
375,23,7,22357,116
376,23,8,21698,116
377,23,9,21918,116
378,23,10,22138,116
379,23,11,22358,116
380,23,12,21699,116
381,23,13,21919,116
382,23,14,22139,116
383,23,15,22359,116
384,24,0,21720,116
385,24,1,21940,116
386,24,2,22160,116
387,24,3,22380,116
388,24,4,21721,116
389,24,5,21941,116
390,24,6,22161,116
391,24,7,22381,116
392,24,8,21722,116
393,24,9,21942,116
394,24,10,22162,116
395,24,11,22382,116
396,24,12,21723,116
397,24,13,21943,116
398,24,14,22163,116
399,24,15,22383,116
400,25,0,21744,116
401,25,1,21964,116
402,25,2,22184,116
403,25,3,22404,116
404,25,4,21745,116
405,25,5,21965,116
406,25,6,22185,116
407,25,7,22405,116
408,25,8,21746,116
409,25,9,21966,116
410,25,10,22186,116
411,25,11,22406,116
412,25,12,21747,116
413,25,13,21967,116
414,25,14,22187,116
415,25,15,22407,116
416,26,0,21768,116
417,26,1,21988,116
418,26,2,22208,116
419,26,3,22428,116
420,26,4,21769,116
421,26,5,21989,116
422,26,6,22209,116
423,26,7,22429,116
424,26,8,21770,116
425,26,9,21990,116
426,26,10,22210,116
427,26,11,22430,116
428,26,12,21771,116
429,26,13,21991,116
430,26,14,22211,116
431,26,15,22431,116
