,tile,el_i_in_tile,el,config
0,0,0,2208,64
1,0,1,2428,64
2,0,2,2648,64
3,0,3,2868,64
4,0,4,2209,64
5,0,5,2429,64
6,0,6,2649,64
7,0,7,2869,64
8,0,8,2210,64
9,0,9,2430,64
10,0,10,2650,64
11,0,11,2870,64
12,0,12,2211,64
13,0,13,2431,64
14,0,14,2651,64
15,0,15,2871,64
16,1,0,2232,64
17,1,1,2452,64
18,1,2,2672,64
19,1,3,2892,64
20,1,4,2233,64
21,1,5,2453,64
22,1,6,2673,64
23,1,7,2893,64
24,1,8,2234,64
25,1,9,2454,64
26,1,10,2674,64
27,1,11,2894,64
28,1,12,2235,64
29,1,13,2455,64
30,1,14,2675,64
31,1,15,2895,64
32,2,0,2256,64
33,2,1,2476,64
34,2,2,2696,64
35,2,3,2916,64
36,2,4,2257,64
37,2,5,2477,64
38,2,6,2697,64
39,2,7,2917,64
40,2,8,2258,64
41,2,9,2478,64
42,2,10,2698,64
43,2,11,2918,64
44,2,12,2259,64
45,2,13,2479,64
46,2,14,2699,64
47,2,15,2919,64
48,3,0,2280,64
49,3,1,2500,64
50,3,2,2720,64
51,3,3,2940,64
52,3,4,2281,64
53,3,5,2501,64
54,3,6,2721,64
55,3,7,2941,64
56,3,8,2282,64
57,3,9,2502,64
58,3,10,2722,64
59,3,11,2942,64
60,3,12,2283,64
61,3,13,2503,64
62,3,14,2723,64
63,3,15,2943,64
64,4,0,2304,64
65,4,1,2524,64
66,4,2,2744,64
67,4,3,2964,64
68,4,4,2305,64
69,4,5,2525,64
70,4,6,2745,64
71,4,7,2965,64
72,4,8,2306,64
73,4,9,2526,64
74,4,10,2746,64
75,4,11,2966,64
76,4,12,2307,64
77,4,13,2527,64
78,4,14,2747,64
79,4,15,2967,64
80,5,0,2328,64
81,5,1,2548,64
82,5,2,2768,64
83,5,3,2988,64
84,5,4,2329,64
85,5,5,2549,64
86,5,6,2769,64
87,5,7,2989,64
88,5,8,2330,64
89,5,9,2550,64
90,5,10,2770,64
91,5,11,2990,64
92,5,12,2331,64
93,5,13,2551,64
94,5,14,2771,64
95,5,15,2991,64
96,6,0,2352,64
97,6,1,2572,64
98,6,2,2792,64
99,6,3,3012,64
100,6,4,2353,64
101,6,5,2573,64
102,6,6,2793,64
103,6,7,3013,64
104,6,8,2354,64
105,6,9,2574,64
