,tile,el_i_in_tile,el,config
0,0,0,4420,130
1,0,1,4640,130
2,0,2,4860,130
3,0,3,5080,130
4,0,4,4421,130
5,0,5,4641,130
6,0,6,4861,130
7,0,7,5081,130
8,0,8,4422,130
9,0,9,4642,130
10,0,10,4862,130
11,0,11,5082,130
12,0,12,4423,130
13,0,13,4643,130
14,0,14,4863,130
15,0,15,5083,130
16,1,0,4444,130
17,1,1,4664,130
18,1,2,4884,130
19,1,3,5104,130
20,1,4,4445,130
21,1,5,4665,130
22,1,6,4885,130
23,1,7,5105,130
24,1,8,4446,130
25,1,9,4666,130
26,1,10,4886,130
27,1,11,5106,130
28,1,12,4447,130
29,1,13,4667,130
30,1,14,4887,130
31,1,15,5107,130
32,2,0,4468,130
33,2,1,4688,130
34,2,2,4908,130
35,2,3,5128,130
36,2,4,4469,130
37,2,5,4689,130
38,2,6,4909,130
39,2,7,5129,130
40,2,8,4470,130
41,2,9,4690,130
42,2,10,4910,130
43,2,11,5130,130
44,2,12,4471,130
45,2,13,4691,130
46,2,14,4911,130
47,2,15,5131,130
48,3,0,4492,130
49,3,1,4712,130
50,3,2,4932,130
51,3,3,5152,130
52,3,4,4493,130
53,3,5,4713,130
54,3,6,4933,130
55,3,7,5153,130
56,3,8,4494,130
57,3,9,4714,130
58,3,10,4934,130
59,3,11,5154,130
60,3,12,4495,130
61,3,13,4715,130
62,3,14,4935,130
63,3,15,5155,130
64,4,0,4516,130
65,4,1,4736,130
66,4,2,4956,130
67,4,3,5176,130
68,4,4,4517,130
69,4,5,4737,130
70,4,6,4957,130
71,4,7,5177,130
72,4,8,4518,130
73,4,9,4738,130
74,4,10,4958,130
75,4,11,5178,130
76,4,12,4519,130
77,4,13,4739,130
78,4,14,4959,130
79,4,15,5179,130
80,5,0,4540,130
81,5,1,4760,130
82,5,2,4980,130
83,5,3,5200,130
84,5,4,4541,130
85,5,5,4761,130
86,5,6,4981,130
87,5,7,5201,130
88,5,8,4542,130
89,5,9,4762,130
90,5,10,4982,130
91,5,11,5202,130
92,5,12,4543,130
93,5,13,4763,130
94,5,14,4983,130
95,5,15,5203,130
96,6,0,4564,130
97,6,1,4784,130
98,6,2,5004,130
99,6,3,5224,130
100,6,4,4565,130
101,6,5,4785,130
102,6,6,5005,130
103,6,7,5225,130
104,6,8,4566,130
105,6,9,4786,130
106,6,10,5006,130
107,6,11,5226,130
108,6,12,4567,130
109,6,13,4787,130
110,6,14,5007,130
111,6,15,5227,130
112,7,0,4588,130
113,7,1,4808,130
114,7,2,5028,130
115,7,3,5248,130
116,7,4,4589,130
117,7,5,4809,130
118,7,6,5029,130
119,7,7,5249,130
120,7,8,4590,130
121,7,9,4810,130
122,7,10,5030,130
123,7,11,5250,130
124,7,12,4591,130
125,7,13,4811,130
126,7,14,5031,130
127,7,15,5251,130
128,8,0,4612,130
129,8,1,4832,130
130,8,2,5052,130
131,8,3,5272,130
132,8,4,4613,130
133,8,5,4833,130
134,8,6,5053,130
135,8,7,5273,130
136,8,8,4614,130
137,8,9,4834,130
138,8,10,5054,130
139,8,11,5274,130
140,8,12,4615,130
141,8,13,4835,130
142,8,14,5055,130
143,8,15,5275,130
144,9,0,13220,130
145,9,1,13440,130
146,9,2,13660,130
147,9,3,13880,130
148,9,4,13221,130
149,9,5,13441,130
150,9,6,13661,130
151,9,7,13881,130
152,9,8,13222,130
153,9,9,13442,130
154,9,10,13662,130
155,9,11,13882,130
156,9,12,13223,130
157,9,13,13443,130
158,9,14,13663,130
159,9,15,13883,130
160,10,0,13244,130
161,10,1,13464,130
162,10,2,13684,130
163,10,3,13904,130
164,10,4,13245,130
165,10,5,13465,130
166,10,6,13685,130
167,10,7,13905,130
168,10,8,13246,130
169,10,9,13466,130
170,10,10,13686,130
171,10,11,13906,130
172,10,12,13247,130
173,10,13,13467,130
174,10,14,13687,130
175,10,15,13907,130
176,11,0,13268,130
177,11,1,13488,130
178,11,2,13708,130
179,11,3,13928,130
180,11,4,13269,130
181,11,5,13489,130
182,11,6,13709,130
183,11,7,13929,130
184,11,8,13270,130
185,11,9,13490,130
186,11,10,13710,130
187,11,11,13930,130
188,11,12,13271,130
189,11,13,13491,130
190,11,14,13711,130
191,11,15,13931,130
192,12,0,13292,130
193,12,1,13512,130
194,12,2,13732,130
195,12,3,13952,130
196,12,4,13293,130
197,12,5,13513,130
198,12,6,13733,130
199,12,7,13953,130
200,12,8,13294,130
201,12,9,13514,130
202,12,10,13734,130
203,12,11,13954,130
204,12,12,13295,130
205,12,13,13515,130
206,12,14,13735,130
207,12,15,13955,130
208,13,0,13316,130
209,13,1,13536,130
210,13,2,13756,130
211,13,3,13976,130
212,13,4,13317,130
213,13,5,13537,130
214,13,6,13757,130
215,13,7,13977,130
216,13,8,13318,130
217,13,9,13538,130
218,13,10,13758,130
219,13,11,13978,130
220,13,12,13319,130
221,13,13,13539,130
222,13,14,13759,130
223,13,15,13979,130
224,14,0,13340,130
225,14,1,13560,130
226,14,2,13780,130
227,14,3,14000,130
228,14,4,13341,130
229,14,5,13561,130
230,14,6,13781,130
231,14,7,14001,130
232,14,8,13342,130
233,14,9,13562,130
234,14,10,13782,130
235,14,11,14002,130
236,14,12,13343,130
237,14,13,13563,130
238,14,14,13783,130
239,14,15,14003,130
240,15,0,13364,130
241,15,1,13584,130
242,15,2,13804,130
243,15,3,14024,130
244,15,4,13365,130
245,15,5,13585,130
246,15,6,13805,130
247,15,7,14025,130
248,15,8,13366,130
249,15,9,13586,130
250,15,10,13806,130
251,15,11,14026,130
252,15,12,13367,130
253,15,13,13587,130
254,15,14,13807,130
255,15,15,14027,130
256,16,0,13388,130
257,16,1,13608,130
258,16,2,13828,130
259,16,3,14048,130
260,16,4,13389,130
261,16,5,13609,130
262,16,6,13829,130
263,16,7,14049,130
264,16,8,13390,130
