,tile,el_i_in_tile,el,config
0,0,0,4840,132
1,0,1,5060,132
2,0,2,5280,132
3,0,3,5500,132
4,0,4,4841,132
5,0,5,5061,132
6,0,6,5281,132
7,0,7,5501,132
8,0,8,4842,132
9,0,9,5062,132
10,0,10,5282,132
11,0,11,5502,132
12,0,12,4843,132
13,0,13,5063,132
14,0,14,5283,132
15,0,15,5503,132
16,1,0,4864,132
17,1,1,5084,132
18,1,2,5304,132
19,1,3,5524,132
20,1,4,4865,132
21,1,5,5085,132
22,1,6,5305,132
23,1,7,5525,132
24,1,8,4866,132
25,1,9,5086,132
26,1,10,5306,132
27,1,11,5526,132
28,1,12,4867,132
29,1,13,5087,132
30,1,14,5307,132
31,1,15,5527,132
32,2,0,4888,132
33,2,1,5108,132
34,2,2,5328,132
35,2,3,5548,132
36,2,4,4889,132
37,2,5,5109,132
38,2,6,5329,132
39,2,7,5549,132
40,2,8,4890,132
41,2,9,5110,132
42,2,10,5330,132
43,2,11,5550,132
44,2,12,4891,132
45,2,13,5111,132
46,2,14,5331,132
47,2,15,5551,132
48,3,0,4912,132
49,3,1,5132,132
50,3,2,5352,132
51,3,3,5572,132
52,3,4,4913,132
53,3,5,5133,132
54,3,6,5353,132
55,3,7,5573,132
56,3,8,4914,132
57,3,9,5134,132
58,3,10,5354,132
59,3,11,5574,132
60,3,12,4915,132
61,3,13,5135,132
62,3,14,5355,132
63,3,15,5575,132
64,4,0,4936,132
65,4,1,5156,132
66,4,2,5376,132
67,4,3,5596,132
68,4,4,4937,132
69,4,5,5157,132
70,4,6,5377,132
71,4,7,5597,132
72,4,8,4938,132
73,4,9,5158,132
74,4,10,5378,132
75,4,11,5598,132
76,4,12,4939,132
77,4,13,5159,132
78,4,14,5379,132
79,4,15,5599,132
80,5,0,4960,132
81,5,1,5180,132
82,5,2,5400,132
83,5,3,5620,132
84,5,4,4961,132
85,5,5,5181,132
86,5,6,5401,132
87,5,7,5621,132
88,5,8,4962,132
89,5,9,5182,132
90,5,10,5402,132
91,5,11,5622,132
92,5,12,4963,132
93,5,13,5183,132
94,5,14,5403,132
95,5,15,5623,132
96,6,0,4984,132
97,6,1,5204,132
98,6,2,5424,132
99,6,3,5644,132
100,6,4,4985,132
101,6,5,5205,132
102,6,6,5425,132
103,6,7,5645,132
104,6,8,4986,132
105,6,9,5206,132
106,6,10,5426,132
107,6,11,5646,132
108,6,12,4987,132
109,6,13,5207,132
110,6,14,5427,132
111,6,15,5647,132
112,7,0,5008,132
113,7,1,5228,132
114,7,2,5448,132
115,7,3,5668,132
116,7,4,5009,132
117,7,5,5229,132
118,7,6,5449,132
119,7,7,5669,132
120,7,8,5010,132
121,7,9,5230,132
122,7,10,5450,132
123,7,11,5670,132
124,7,12,5011,132
125,7,13,5231,132
126,7,14,5451,132
127,7,15,5671,132
128,8,0,5032,132
129,8,1,5252,132
130,8,2,5472,132
131,8,3,5692,132
132,8,4,5033,132
133,8,5,5253,132
134,8,6,5473,132
135,8,7,5693,132
136,8,8,5034,132
137,8,9,5254,132
138,8,10,5474,132
139,8,11,5694,132
140,8,12,5035,132
141,8,13,5255,132
142,8,14,5475,132
143,8,15,5695,132
144,9,0,5056,132
145,9,1,5276,132
146,9,2,5496,132
147,9,3,5716,132
148,9,4,5057,132
149,9,5,5277,132
150,9,6,5497,132
151,9,7,5717,132
152,9,8,5058,132
153,9,9,5278,132
154,9,10,5498,132
155,9,11,5718,132
156,9,12,5059,132
157,9,13,5279,132
158,9,14,5499,132
159,9,15,5719,132
160,10,0,13640,132
161,10,1,13860,132
162,10,2,14080,132
163,10,3,14300,132
164,10,4,13641,132
165,10,5,13861,132
166,10,6,14081,132
167,10,7,14301,132
168,10,8,13642,132
169,10,9,13862,132
170,10,10,14082,132
171,10,11,14302,132
172,10,12,13643,132
173,10,13,13863,132
174,10,14,14083,132
175,10,15,14303,132
176,11,0,13664,132
177,11,1,13884,132
178,11,2,14104,132
179,11,3,14324,132
180,11,4,13665,132
181,11,5,13885,132
182,11,6,14105,132
183,11,7,14325,132
184,11,8,13666,132
185,11,9,13886,132
186,11,10,14106,132
187,11,11,14326,132
188,11,12,13667,132
189,11,13,13887,132
190,11,14,14107,132
191,11,15,14327,132
192,12,0,13688,132
193,12,1,13908,132
194,12,2,14128,132
195,12,3,14348,132
196,12,4,13689,132
197,12,5,13909,132
198,12,6,14129,132
199,12,7,14349,132
200,12,8,13690,132
201,12,9,13910,132
202,12,10,14130,132
203,12,11,14350,132
204,12,12,13691,132
205,12,13,13911,132
206,12,14,14131,132
207,12,15,14351,132
208,13,0,13712,132
209,13,1,13932,132
210,13,2,14152,132
211,13,3,14372,132
212,13,4,13713,132
213,13,5,13933,132
214,13,6,14153,132
215,13,7,14373,132
216,13,8,13714,132
217,13,9,13934,132
218,13,10,14154,132
219,13,11,14374,132
220,13,12,13715,132
221,13,13,13935,132
222,13,14,14155,132
223,13,15,14375,132
224,14,0,13736,132
225,14,1,13956,132
226,14,2,14176,132
227,14,3,14396,132
228,14,4,13737,132
229,14,5,13957,132
230,14,6,14177,132
231,14,7,14397,132
232,14,8,13738,132
233,14,9,13958,132
234,14,10,14178,132
235,14,11,14398,132
236,14,12,13739,132
237,14,13,13959,132
238,14,14,14179,132
239,14,15,14399,132
240,15,0,13760,132
