,tile,el_i_in_tile,el,config
0,0,0,2642,73
1,0,1,2862,73
2,0,2,3082,73
3,0,3,3302,73
4,0,4,2643,73
5,0,5,2863,73
6,0,6,3083,73
7,0,7,3303,73
8,0,8,2644,73
9,0,9,2864,73
10,0,10,3084,73
11,0,11,3304,73
12,0,12,2645,73
13,0,13,2865,73
14,0,14,3085,73
15,0,15,3305,73
16,1,0,2666,73
17,1,1,2886,73
18,1,2,3106,73
19,1,3,3326,73
20,1,4,2667,73
21,1,5,2887,73
22,1,6,3107,73
23,1,7,3327,73
24,1,8,2668,73
25,1,9,2888,73
26,1,10,3108,73
27,1,11,3328,73
28,1,12,2669,73
29,1,13,2889,73
30,1,14,3109,73
31,1,15,3329,73
32,2,0,2690,73
33,2,1,2910,73
34,2,2,3130,73
35,2,3,3350,73
36,2,4,2691,73
37,2,5,2911,73
38,2,6,3131,73
39,2,7,3351,73
40,2,8,2692,73
41,2,9,2912,73
42,2,10,3132,73
43,2,11,3352,73
44,2,12,2693,73
45,2,13,2913,73
46,2,14,3133,73
47,2,15,3353,73
48,3,0,2714,73
49,3,1,2934,73
50,3,2,3154,73
51,3,3,3374,73
52,3,4,2715,73
53,3,5,2935,73
54,3,6,3155,73
55,3,7,3375,73
56,3,8,2716,73
57,3,9,2936,73
58,3,10,3156,73
59,3,11,3376,73
60,3,12,2717,73
61,3,13,2937,73
62,3,14,3157,73
63,3,15,3377,73
64,4,0,2738,73
65,4,1,2958,73
66,4,2,3178,73
67,4,3,3398,73
68,4,4,2739,73
69,4,5,2959,73
70,4,6,3179,73
71,4,7,3399,73
72,4,8,2740,73
73,4,9,2960,73
74,4,10,3180,73
75,4,11,3400,73
76,4,12,2741,73
77,4,13,2961,73
78,4,14,3181,73
79,4,15,3401,73
80,5,0,2762,73
81,5,1,2982,73
82,5,2,3202,73
83,5,3,3422,73
84,5,4,2763,73
85,5,5,2983,73
86,5,6,3203,73
87,5,7,3423,73
88,5,8,2764,73
89,5,9,2984,73
90,5,10,3204,73
91,5,11,3424,73
92,5,12,2765,73
93,5,13,2985,73
94,5,14,3205,73
95,5,15,3425,73
96,6,0,2786,73
97,6,1,3006,73
98,6,2,3226,73
99,6,3,3446,73
100,6,4,2787,73
101,6,5,3007,73
102,6,6,3227,73
103,6,7,3447,73
104,6,8,2788,73
105,6,9,3008,73
106,6,10,3228,73
107,6,11,3448,73
108,6,12,2789,73
109,6,13,3009,73
110,6,14,3229,73
111,6,15,3449,73
112,7,0,2810,73
113,7,1,3030,73
114,7,2,3250,73
115,7,3,3470,73
116,7,4,2811,73
117,7,5,3031,73
118,7,6,3251,73
119,7,7,3471,73
120,7,8,2812,73
121,7,9,3032,73
122,7,10,3252,73
123,7,11,3472,73
124,7,12,2813,73
125,7,13,3033,73
126,7,14,3253,73
127,7,15,3473,73
128,8,0,2834,73
129,8,1,3054,73
130,8,2,3274,73
131,8,3,3494,73
132,8,4,2835,73
133,8,5,3055,73
134,8,6,3275,73
135,8,7,3495,73
136,8,8,2836,73
137,8,9,3056,73
138,8,10,3276,73
139,8,11,3496,73
140,8,12,2837,73
141,8,13,3057,73
142,8,14,3277,73
143,8,15,3497,73
144,9,0,11442,73
145,9,1,11662,73
146,9,2,11882,73
147,9,3,12102,73
148,9,4,11443,73
149,9,5,11663,73
150,9,6,11883,73
151,9,7,12103,73
152,9,8,11444,73
153,9,9,11664,73
154,9,10,11884,73
155,9,11,12104,73
156,9,12,11445,73
157,9,13,11665,73
158,9,14,11885,73
159,9,15,12105,73
160,10,0,11466,73
161,10,1,11686,73
162,10,2,11906,73
163,10,3,12126,73
164,10,4,11467,73
165,10,5,11687,73
166,10,6,11907,73
167,10,7,12127,73
168,10,8,11468,73
169,10,9,11688,73
170,10,10,11908,73
171,10,11,12128,73
172,10,12,11469,73
173,10,13,11689,73
174,10,14,11909,73
175,10,15,12129,73
176,11,0,11490,73
177,11,1,11710,73
178,11,2,11930,73
179,11,3,12150,73
180,11,4,11491,73
181,11,5,11711,73
182,11,6,11931,73
183,11,7,12151,73
184,11,8,11492,73
185,11,9,11712,73
186,11,10,11932,73
187,11,11,12152,73
188,11,12,11493,73
189,11,13,11713,73
190,11,14,11933,73
191,11,15,12153,73
192,12,0,11514,73
193,12,1,11734,73
194,12,2,11954,73
195,12,3,12174,73
196,12,4,11515,73
197,12,5,11735,73
198,12,6,11955,73
