,tile,el_i_in_tile,el,config
0,0,0,0,0
1,0,1,220,0
2,0,2,440,0
3,0,3,660,0
4,0,4,1,0
5,0,5,221,0
6,0,6,441,0
7,0,7,661,0
8,0,8,2,0
9,0,9,222,0
10,0,10,442,0
11,0,11,662,0
12,0,12,3,0
13,0,13,223,0
14,0,14,443,0
15,0,15,663,0
16,1,0,24,0
17,1,1,244,0
18,1,2,464,0
19,1,3,684,0
20,1,4,25,0
21,1,5,245,0
22,1,6,465,0
23,1,7,685,0
24,1,8,26,0
25,1,9,246,0
26,1,10,466,0
27,1,11,686,0
28,1,12,27,0
29,1,13,247,0
30,1,14,467,0
31,1,15,687,0
32,2,0,48,0
33,2,1,268,0
34,2,2,488,0
35,2,3,708,0
36,2,4,49,0
37,2,5,269,0
38,2,6,489,0
39,2,7,709,0
40,2,8,50,0
41,2,9,270,0
42,2,10,490,0
43,2,11,710,0
44,2,12,51,0
45,2,13,271,0
46,2,14,491,0
47,2,15,711,0
48,3,0,72,0
49,3,1,292,0
50,3,2,512,0
51,3,3,732,0
52,3,4,73,0
53,3,5,293,0
54,3,6,513,0
55,3,7,733,0
56,3,8,74,0
57,3,9,294,0
58,3,10,514,0
59,3,11,734,0
60,3,12,75,0
61,3,13,295,0
62,3,14,515,0
63,3,15,735,0
64,4,0,96,0
65,4,1,316,0
66,4,2,536,0
67,4,3,756,0
68,4,4,97,0
69,4,5,317,0
70,4,6,537,0
71,4,7,757,0
72,4,8,98,0
73,4,9,318,0
74,4,10,538,0
75,4,11,758,0
76,4,12,99,0
77,4,13,319,0
78,4,14,539,0
79,4,15,759,0
80,5,0,120,0
81,5,1,340,0
82,5,2,560,0
83,5,3,780,0
84,5,4,121,0
85,5,5,341,0
86,5,6,561,0
87,5,7,781,0
88,5,8,122,0
89,5,9,342,0
90,5,10,562,0
91,5,11,782,0
92,5,12,123,0
93,5,13,343,0
94,5,14,563,0
95,5,15,783,0
96,6,0,144,0
97,6,1,364,0
98,6,2,584,0
99,6,3,804,0
100,6,4,145,0
101,6,5,365,0
102,6,6,585,0
103,6,7,805,0
104,6,8,146,0
105,6,9,366,0
106,6,10,586,0
107,6,11,806,0
108,6,12,147,0
109,6,13,367,0
110,6,14,587,0
111,6,15,807,0
112,7,0,168,0
113,7,1,388,0
114,7,2,608,0
115,7,3,828,0
116,7,4,169,0
117,7,5,389,0
118,7,6,609,0
119,7,7,829,0
120,7,8,170,0
121,7,9,390,0
122,7,10,610,0
123,7,11,830,0
124,7,12,171,0
125,7,13,391,0
126,7,14,611,0
127,7,15,831,0
128,8,0,192,0
129,8,1,412,0
130,8,2,632,0
131,8,3,852,0
132,8,4,193,0
133,8,5,413,0
134,8,6,633,0
135,8,7,853,0
136,8,8,194,0
137,8,9,414,0
138,8,10,634,0
139,8,11,854,0
140,8,12,195,0
141,8,13,415,0
142,8,14,635,0
143,8,15,855,0
144,9,0,216,0
145,9,1,436,0
146,9,2,656,0
147,9,3,876,0
148,9,4,217,0
149,9,5,437,0
150,9,6,657,0
151,9,7,877,0
152,9,8,218,0
153,9,9,438,0
154,9,10,658,0
155,9,11,878,0
156,9,12,219,0
157,9,13,439,0
158,9,14,659,0
159,9,15,879,0
160,10,0,8800,0
161,10,1,9020,0
162,10,2,9240,0
163,10,3,9460,0
164,10,4,8801,0
165,10,5,9021,0
