,tile,el_i_in_tile,el,config
0,0,0,6,3
1,0,1,226,3
2,0,2,446,3
3,0,3,666,3
4,0,4,7,3
5,0,5,227,3
6,0,6,447,3
7,0,7,667,3
8,0,8,8,3
9,0,9,228,3
10,0,10,448,3
11,0,11,668,3
12,0,12,9,3
13,0,13,229,3
14,0,14,449,3
15,0,15,669,3
16,1,0,30,3
17,1,1,250,3
18,1,2,470,3
19,1,3,690,3
20,1,4,31,3
21,1,5,251,3
22,1,6,471,3
23,1,7,691,3
24,1,8,32,3
25,1,9,252,3
26,1,10,472,3
27,1,11,692,3
28,1,12,33,3
29,1,13,253,3
30,1,14,473,3
31,1,15,693,3
32,2,0,54,3
33,2,1,274,3
34,2,2,494,3
35,2,3,714,3
36,2,4,55,3
37,2,5,275,3
38,2,6,495,3
39,2,7,715,3
40,2,8,56,3
41,2,9,276,3
42,2,10,496,3
43,2,11,716,3
44,2,12,57,3
45,2,13,277,3
46,2,14,497,3
47,2,15,717,3
48,3,0,78,3
49,3,1,298,3
50,3,2,518,3
51,3,3,738,3
52,3,4,79,3
53,3,5,299,3
54,3,6,519,3
55,3,7,739,3
56,3,8,80,3
57,3,9,300,3
58,3,10,520,3
59,3,11,740,3
60,3,12,81,3
61,3,13,301,3
62,3,14,521,3
63,3,15,741,3
64,4,0,102,3
65,4,1,322,3
66,4,2,542,3
67,4,3,762,3
68,4,4,103,3
69,4,5,323,3
70,4,6,543,3
71,4,7,763,3
72,4,8,104,3
73,4,9,324,3
74,4,10,544,3
75,4,11,764,3
76,4,12,105,3
77,4,13,325,3
78,4,14,545,3
79,4,15,765,3
80,5,0,126,3
81,5,1,346,3
82,5,2,566,3
83,5,3,786,3
84,5,4,127,3
85,5,5,347,3
86,5,6,567,3
87,5,7,787,3
88,5,8,128,3
89,5,9,348,3
90,5,10,568,3
91,5,11,788,3
92,5,12,129,3
93,5,13,349,3
94,5,14,569,3
95,5,15,789,3
96,6,0,150,3
97,6,1,370,3
98,6,2,590,3
99,6,3,810,3
100,6,4,151,3
101,6,5,371,3
102,6,6,591,3
103,6,7,811,3
104,6,8,152,3
105,6,9,372,3
106,6,10,592,3
107,6,11,812,3
108,6,12,153,3
109,6,13,373,3
110,6,14,593,3
111,6,15,813,3
112,7,0,174,3
113,7,1,394,3
114,7,2,614,3
115,7,3,834,3
116,7,4,175,3
117,7,5,395,3
118,7,6,615,3
119,7,7,835,3
120,7,8,176,3
121,7,9,396,3
122,7,10,616,3
123,7,11,836,3
124,7,12,177,3
125,7,13,397,3
126,7,14,617,3
127,7,15,837,3
128,8,0,198,3
129,8,1,418,3
130,8,2,638,3
131,8,3,858,3
132,8,4,199,3
133,8,5,419,3
134,8,6,639,3
135,8,7,859,3
136,8,8,200,3
137,8,9,420,3
138,8,10,640,3
139,8,11,860,3
140,8,12,201,3
141,8,13,421,3
142,8,14,641,3
143,8,15,861,3
144,9,0,8806,3
145,9,1,9026,3
146,9,2,9246,3
147,9,3,9466,3
148,9,4,8807,3
149,9,5,9027,3
150,9,6,9247,3
151,9,7,9467,3
152,9,8,8808,3
153,9,9,9028,3
154,9,10,9248,3
155,9,11,9468,3
156,9,12,8809,3
157,9,13,9029,3
158,9,14,9249,3
159,9,15,9469,3
160,10,0,8830,3
161,10,1,9050,3
162,10,2,9270,3
163,10,3,9490,3
164,10,4,8831,3
165,10,5,9051,3
166,10,6,9271,3
167,10,7,9491,3
168,10,8,8832,3
169,10,9,9052,3
170,10,10,9272,3
171,10,11,9492,3
172,10,12,8833,3
173,10,13,9053,3
174,10,14,9273,3
175,10,15,9493,3
176,11,0,8854,3
177,11,1,9074,3
178,11,2,9294,3
179,11,3,9514,3
180,11,4,8855,3
181,11,5,9075,3
182,11,6,9295,3
183,11,7,9515,3
184,11,8,8856,3
185,11,9,9076,3
186,11,10,9296,3
187,11,11,9516,3
188,11,12,8857,3
189,11,13,9077,3
190,11,14,9297,3
191,11,15,9517,3
192,12,0,8878,3
193,12,1,9098,3
194,12,2,9318,3
195,12,3,9538,3
196,12,4,8879,3
197,12,5,9099,3
198,12,6,9319,3
199,12,7,9539,3
200,12,8,8880,3
201,12,9,9100,3
202,12,10,9320,3
203,12,11,9540,3
204,12,12,8881,3
205,12,13,9101,3
206,12,14,9321,3
207,12,15,9541,3
