,tile,el_i_in_tile,el,config
0,0,0,2206,63
1,0,1,2426,63
2,0,2,2646,63
3,0,3,2866,63
4,0,4,2207,63
5,0,5,2427,63
6,0,6,2647,63
7,0,7,2867,63
8,0,8,2208,63
9,0,9,2428,63
10,0,10,2648,63
11,0,11,2868,63
12,0,12,2209,63
13,0,13,2429,63
14,0,14,2649,63
15,0,15,2869,63
16,1,0,2230,63
17,1,1,2450,63
18,1,2,2670,63
19,1,3,2890,63
20,1,4,2231,63
21,1,5,2451,63
22,1,6,2671,63
23,1,7,2891,63
24,1,8,2232,63
25,1,9,2452,63
26,1,10,2672,63
27,1,11,2892,63
28,1,12,2233,63
29,1,13,2453,63
30,1,14,2673,63
31,1,15,2893,63
32,2,0,2254,63
33,2,1,2474,63
34,2,2,2694,63
35,2,3,2914,63
36,2,4,2255,63
37,2,5,2475,63
38,2,6,2695,63
39,2,7,2915,63
40,2,8,2256,63
41,2,9,2476,63
42,2,10,2696,63
43,2,11,2916,63
44,2,12,2257,63
45,2,13,2477,63
46,2,14,2697,63
47,2,15,2917,63
48,3,0,2278,63
49,3,1,2498,63
50,3,2,2718,63
51,3,3,2938,63
52,3,4,2279,63
53,3,5,2499,63
54,3,6,2719,63
55,3,7,2939,63
56,3,8,2280,63
57,3,9,2500,63
58,3,10,2720,63
59,3,11,2940,63
60,3,12,2281,63
61,3,13,2501,63
62,3,14,2721,63
63,3,15,2941,63
64,4,0,2302,63
65,4,1,2522,63
66,4,2,2742,63
67,4,3,2962,63
68,4,4,2303,63
69,4,5,2523,63
70,4,6,2743,63
71,4,7,2963,63
72,4,8,2304,63
73,4,9,2524,63
74,4,10,2744,63
75,4,11,2964,63
76,4,12,2305,63
77,4,13,2525,63
78,4,14,2745,63
79,4,15,2965,63
80,5,0,2326,63
81,5,1,2546,63
82,5,2,2766,63
83,5,3,2986,63
84,5,4,2327,63
85,5,5,2547,63
86,5,6,2767,63
87,5,7,2987,63
88,5,8,2328,63
89,5,9,2548,63
90,5,10,2768,63
91,5,11,2988,63
92,5,12,2329,63
93,5,13,2549,63
94,5,14,2769,63
95,5,15,2989,63
96,6,0,2350,63
97,6,1,2570,63
98,6,2,2790,63
99,6,3,3010,63
100,6,4,2351,63
101,6,5,2571,63
102,6,6,2791,63
103,6,7,3011,63
104,6,8,2352,63
105,6,9,2572,63
106,6,10,2792,63
107,6,11,3012,63
108,6,12,2353,63
109,6,13,2573,63
110,6,14,2793,63
111,6,15,3013,63
112,7,0,2374,63
113,7,1,2594,63
114,7,2,2814,63
115,7,3,3034,63
116,7,4,2375,63
117,7,5,2595,63
118,7,6,2815,63
119,7,7,3035,63
120,7,8,2376,63
121,7,9,2596,63
122,7,10,2816,63
123,7,11,3036,63
124,7,12,2377,63
125,7,13,2597,63
126,7,14,2817,63
127,7,15,3037,63
128,8,0,2398,63
129,8,1,2618,63
130,8,2,2838,63
131,8,3,3058,63
132,8,4,2399,63
133,8,5,2619,63
134,8,6,2839,63
135,8,7,3059,63
136,8,8,2400,63
137,8,9,2620,63
138,8,10,2840,63
139,8,11,3060,63
140,8,12,2401,63
141,8,13,2621,63
142,8,14,2841,63
143,8,15,3061,63
144,9,0,11006,63
145,9,1,11226,63
146,9,2,11446,63
147,9,3,11666,63
148,9,4,11007,63
149,9,5,11227,63
150,9,6,11447,63
151,9,7,11667,63
152,9,8,11008,63
153,9,9,11228,63
154,9,10,11448,63
155,9,11,11668,63
156,9,12,11009,63
157,9,13,11229,63
158,9,14,11449,63
159,9,15,11669,63
160,10,0,11030,63
161,10,1,11250,63
162,10,2,11470,63
163,10,3,11690,63
164,10,4,11031,63
165,10,5,11251,63
166,10,6,11471,63
167,10,7,11691,63
168,10,8,11032,63
169,10,9,11252,63
170,10,10,11472,63
171,10,11,11692,63
172,10,12,11033,63
173,10,13,11253,63
174,10,14,11473,63
175,10,15,11693,63
176,11,0,11054,63
177,11,1,11274,63
178,11,2,11494,63
179,11,3,11714,63
180,11,4,11055,63
181,11,5,11275,63
182,11,6,11495,63
183,11,7,11715,63
184,11,8,11056,63
185,11,9,11276,63
186,11,10,11496,63
187,11,11,11716,63
188,11,12,11057,63
189,11,13,11277,63
190,11,14,11497,63
191,11,15,11717,63
192,12,0,11078,63
193,12,1,11298,63
194,12,2,11518,63
195,12,3,11738,63
196,12,4,11079,63
197,12,5,11299,63
198,12,6,11519,63
199,12,7,11739,63
200,12,8,11080,63
201,12,9,11300,63
202,12,10,11520,63
203,12,11,11740,63
204,12,12,11081,63
205,12,13,11301,63
206,12,14,11521,63
207,12,15,11741,63
208,13,0,11102,63
209,13,1,11322,63
210,13,2,11542,63
211,13,3,11762,63
212,13,4,11103,63
213,13,5,11323,63
214,13,6,11543,63
215,13,7,11763,63
216,13,8,11104,63
217,13,9,11324,63
218,13,10,11544,63
219,13,11,11764,63
220,13,12,11105,63
221,13,13,11325,63
222,13,14,11545,63
223,13,15,11765,63
224,14,0,11126,63
225,14,1,11346,63
226,14,2,11566,63
227,14,3,11786,63
228,14,4,11127,63
229,14,5,11347,63
230,14,6,11567,63
231,14,7,11787,63
232,14,8,11128,63
233,14,9,11348,63
234,14,10,11568,63
235,14,11,11788,63
236,14,12,11129,63
237,14,13,11349,63
238,14,14,11569,63
239,14,15,11789,63
240,15,0,11150,63
241,15,1,11370,63
242,15,2,11590,63
243,15,3,11810,63
244,15,4,11151,63
245,15,5,11371,63
246,15,6,11591,63
247,15,7,11811,63
248,15,8,11152,63
249,15,9,11372,63
250,15,10,11592,63
251,15,11,11812,63
252,15,12,11153,63
253,15,13,11373,63
254,15,14,11593,63
255,15,15,11813,63
256,16,0,11174,63
257,16,1,11394,63
258,16,2,11614,63
259,16,3,11834,63
260,16,4,11175,63
261,16,5,11395,63
262,16,6,11615,63
263,16,7,11835,63
264,16,8,11176,63
265,16,9,11396,63
266,16,10,11616,63
267,16,11,11836,63
268,16,12,11177,63
269,16,13,11397,63
270,16,14,11617,63
271,16,15,11837,63
272,17,0,11198,63
273,17,1,11418,63
274,17,2,11638,63
275,17,3,11858,63
276,17,4,11199,63
277,17,5,11419,63
278,17,6,11639,63
279,17,7,11859,63
280,17,8,11200,63
281,17,9,11420,63
282,17,10,11640,63
283,17,11,11860,63
284,17,12,11201,63
285,17,13,11421,63
286,17,14,11641,63
287,17,15,11861,63
288,18,0,19806,63
289,18,1,20026,63
290,18,2,20246,63
291,18,3,20466,63
292,18,4,19807,63
293,18,5,20027,63
294,18,6,20247,63
295,18,7,20467,63
296,18,8,19808,63
297,18,9,20028,63
298,18,10,20248,63
299,18,11,20468,63
300,18,12,19809,63
301,18,13,20029,63
302,18,14,20249,63
303,18,15,20469,63
304,19,0,19830,63
305,19,1,20050,63
306,19,2,20270,63
307,19,3,20490,63
308,19,4,19831,63
309,19,5,20051,63
310,19,6,20271,63
311,19,7,20491,63
312,19,8,19832,63
313,19,9,20052,63
314,19,10,20272,63
315,19,11,20492,63
316,19,12,19833,63
317,19,13,20053,63
318,19,14,20273,63
319,19,15,20493,63
320,20,0,19854,63
321,20,1,20074,63
322,20,2,20294,63
323,20,3,20514,63
324,20,4,19855,63
325,20,5,20075,63
326,20,6,20295,63
327,20,7,20515,63
328,20,8,19856,63
329,20,9,20076,63
330,20,10,20296,63
331,20,11,20516,63
332,20,12,19857,63
333,20,13,20077,63
334,20,14,20297,63
335,20,15,20517,63
336,21,0,19878,63
337,21,1,20098,63
338,21,2,20318,63
339,21,3,20538,63
340,21,4,19879,63
341,21,5,20099,63
342,21,6,20319,63
343,21,7,20539,63
344,21,8,19880,63
345,21,9,20100,63
346,21,10,20320,63
347,21,11,20540,63
348,21,12,19881,63
349,21,13,20101,63
350,21,14,20321,63
351,21,15,20541,63
352,22,0,19902,63
353,22,1,20122,63
354,22,2,20342,63
355,22,3,20562,63
356,22,4,19903,63
357,22,5,20123,63
358,22,6,20343,63
359,22,7,20563,63
360,22,8,19904,63
361,22,9,20124,63
362,22,10,20344,63
363,22,11,20564,63
364,22,12,19905,63
365,22,13,20125,63
366,22,14,20345,63
367,22,15,20565,63
368,23,0,19926,63
369,23,1,20146,63
370,23,2,20366,63
371,23,3,20586,63
372,23,4,19927,63
373,23,5,20147,63
374,23,6,20367,63
375,23,7,20587,63
376,23,8,19928,63
377,23,9,20148,63
378,23,10,20368,63
379,23,11,20588,63
380,23,12,19929,63
381,23,13,20149,63
