,tile,el_i_in_tile,el,config
0,0,0,3980,118
1,0,1,4200,118
2,0,2,4420,118
3,0,3,4640,118
4,0,4,3981,118
5,0,5,4201,118
6,0,6,4421,118
7,0,7,4641,118
8,0,8,3982,118
9,0,9,4202,118
10,0,10,4422,118
11,0,11,4642,118
12,0,12,3983,118
13,0,13,4203,118
14,0,14,4423,118
15,0,15,4643,118
16,1,0,4004,118
17,1,1,4224,118
18,1,2,4444,118
19,1,3,4664,118
20,1,4,4005,118
21,1,5,4225,118
22,1,6,4445,118
23,1,7,4665,118
24,1,8,4006,118
25,1,9,4226,118
26,1,10,4446,118
27,1,11,4666,118
28,1,12,4007,118
29,1,13,4227,118
30,1,14,4447,118
31,1,15,4667,118
32,2,0,4028,118
33,2,1,4248,118
34,2,2,4468,118
35,2,3,4688,118
36,2,4,4029,118
37,2,5,4249,118
38,2,6,4469,118
39,2,7,4689,118
40,2,8,4030,118
41,2,9,4250,118
42,2,10,4470,118
43,2,11,4690,118
44,2,12,4031,118
45,2,13,4251,118
46,2,14,4471,118
47,2,15,4691,118
48,3,0,4052,118
49,3,1,4272,118
50,3,2,4492,118
51,3,3,4712,118
52,3,4,4053,118
53,3,5,4273,118
54,3,6,4493,118
55,3,7,4713,118
56,3,8,4054,118
57,3,9,4274,118
58,3,10,4494,118
59,3,11,4714,118
60,3,12,4055,118
61,3,13,4275,118
62,3,14,4495,118
63,3,15,4715,118
64,4,0,4076,118
65,4,1,4296,118
66,4,2,4516,118
67,4,3,4736,118
68,4,4,4077,118
69,4,5,4297,118
70,4,6,4517,118
71,4,7,4737,118
72,4,8,4078,118
73,4,9,4298,118
74,4,10,4518,118
75,4,11,4738,118
76,4,12,4079,118
77,4,13,4299,118
78,4,14,4519,118
79,4,15,4739,118
80,5,0,4100,118
81,5,1,4320,118
82,5,2,4540,118
83,5,3,4760,118
84,5,4,4101,118
85,5,5,4321,118
86,5,6,4541,118
87,5,7,4761,118
88,5,8,4102,118
89,5,9,4322,118
90,5,10,4542,118
91,5,11,4762,118
92,5,12,4103,118
93,5,13,4323,118
94,5,14,4543,118
95,5,15,4763,118
96,6,0,4124,118
97,6,1,4344,118
98,6,2,4564,118
99,6,3,4784,118
100,6,4,4125,118
101,6,5,4345,118
102,6,6,4565,118
103,6,7,4785,118
104,6,8,4126,118
105,6,9,4346,118
106,6,10,4566,118
107,6,11,4786,118
108,6,12,4127,118
109,6,13,4347,118
110,6,14,4567,118
111,6,15,4787,118
