,tile,el_i_in_tile,el,config
0,0,0,7938,225
1,0,1,8158,225
2,0,2,8378,225
3,0,3,8598,225
4,0,4,7939,225
5,0,5,8159,225
6,0,6,8379,225
7,0,7,8599,225
8,0,8,7940,225
9,0,9,8160,225
10,0,10,8380,225
11,0,11,8600,225
12,0,12,7941,225
13,0,13,8161,225
14,0,14,8381,225
15,0,15,8601,225
16,1,0,7962,225
17,1,1,8182,225
18,1,2,8402,225
19,1,3,8622,225
20,1,4,7963,225
21,1,5,8183,225
22,1,6,8403,225
23,1,7,8623,225
24,1,8,7964,225
25,1,9,8184,225
26,1,10,8404,225
27,1,11,8624,225
28,1,12,7965,225
29,1,13,8185,225
30,1,14,8405,225
31,1,15,8625,225
32,2,0,7986,225
33,2,1,8206,225
34,2,2,8426,225
35,2,3,8646,225
36,2,4,7987,225
37,2,5,8207,225
38,2,6,8427,225
39,2,7,8647,225
40,2,8,7988,225
41,2,9,8208,225
42,2,10,8428,225
43,2,11,8648,225
44,2,12,7989,225
45,2,13,8209,225
46,2,14,8429,225
47,2,15,8649,225
48,3,0,8010,225
49,3,1,8230,225
50,3,2,8450,225
51,3,3,8670,225
52,3,4,8011,225
53,3,5,8231,225
54,3,6,8451,225
55,3,7,8671,225
56,3,8,8012,225
57,3,9,8232,225
58,3,10,8452,225
59,3,11,8672,225
60,3,12,8013,225
61,3,13,8233,225
62,3,14,8453,225
63,3,15,8673,225
64,4,0,8034,225
65,4,1,8254,225
66,4,2,8474,225
67,4,3,8694,225
68,4,4,8035,225
69,4,5,8255,225
70,4,6,8475,225
71,4,7,8695,225
72,4,8,8036,225
73,4,9,8256,225
74,4,10,8476,225
75,4,11,8696,225
76,4,12,8037,225
77,4,13,8257,225
78,4,14,8477,225
79,4,15,8697,225
80,5,0,8058,225
81,5,1,8278,225
82,5,2,8498,225
83,5,3,8718,225
84,5,4,8059,225
85,5,5,8279,225
86,5,6,8499,225
87,5,7,8719,225
88,5,8,8060,225
89,5,9,8280,225
90,5,10,8500,225
91,5,11,8720,225
92,5,12,8061,225
93,5,13,8281,225
94,5,14,8501,225
95,5,15,8721,225
96,6,0,8082,225
97,6,1,8302,225
98,6,2,8522,225
99,6,3,8742,225
100,6,4,8083,225
101,6,5,8303,225
102,6,6,8523,225
103,6,7,8743,225
104,6,8,8084,225
105,6,9,8304,225
106,6,10,8524,225
107,6,11,8744,225
108,6,12,8085,225
109,6,13,8305,225
110,6,14,8525,225
111,6,15,8745,225
112,7,0,8106,225
113,7,1,8326,225
114,7,2,8546,225
115,7,3,8766,225
116,7,4,8107,225
117,7,5,8327,225
118,7,6,8547,225
119,7,7,8767,225
120,7,8,8108,225
121,7,9,8328,225
122,7,10,8548,225
123,7,11,8768,225
124,7,12,8109,225
125,7,13,8329,225
126,7,14,8549,225
127,7,15,8769,225
128,8,0,8130,225
129,8,1,8350,225
130,8,2,8570,225
131,8,3,8790,225
132,8,4,8131,225
133,8,5,8351,225
134,8,6,8571,225
135,8,7,8791,225
136,8,8,8132,225
137,8,9,8352,225
138,8,10,8572,225
139,8,11,8792,225
140,8,12,8133,225
141,8,13,8353,225
142,8,14,8573,225
143,8,15,8793,225
144,9,0,16738,225
145,9,1,16958,225
146,9,2,17178,225
147,9,3,17398,225
148,9,4,16739,225
149,9,5,16959,225
150,9,6,17179,225
151,9,7,17399,225
152,9,8,16740,225
153,9,9,16960,225
154,9,10,17180,225
155,9,11,17400,225
156,9,12,16741,225
157,9,13,16961,225
158,9,14,17181,225
159,9,15,17401,225
160,10,0,16762,225
161,10,1,16982,225
162,10,2,17202,225
163,10,3,17422,225
164,10,4,16763,225
165,10,5,16983,225
166,10,6,17203,225
167,10,7,17423,225
168,10,8,16764,225
169,10,9,16984,225
170,10,10,17204,225
