,tile,el_i_in_tile,el,config
0,0,0,7934,223
1,0,1,8154,223
2,0,2,8374,223
3,0,3,8594,223
4,0,4,7935,223
5,0,5,8155,223
6,0,6,8375,223
7,0,7,8595,223
8,0,8,7936,223
9,0,9,8156,223
10,0,10,8376,223
11,0,11,8596,223
12,0,12,7937,223
13,0,13,8157,223
14,0,14,8377,223
15,0,15,8597,223
16,1,0,7958,223
17,1,1,8178,223
18,1,2,8398,223
19,1,3,8618,223
20,1,4,7959,223
21,1,5,8179,223
22,1,6,8399,223
23,1,7,8619,223
24,1,8,7960,223
25,1,9,8180,223
26,1,10,8400,223
27,1,11,8620,223
28,1,12,7961,223
29,1,13,8181,223
30,1,14,8401,223
31,1,15,8621,223
32,2,0,7982,223
33,2,1,8202,223
34,2,2,8422,223
35,2,3,8642,223
36,2,4,7983,223
37,2,5,8203,223
38,2,6,8423,223
39,2,7,8643,223
40,2,8,7984,223
41,2,9,8204,223
42,2,10,8424,223
43,2,11,8644,223
44,2,12,7985,223
45,2,13,8205,223
46,2,14,8425,223
47,2,15,8645,223
48,3,0,8006,223
49,3,1,8226,223
50,3,2,8446,223
51,3,3,8666,223
52,3,4,8007,223
53,3,5,8227,223
54,3,6,8447,223
55,3,7,8667,223
56,3,8,8008,223
57,3,9,8228,223
58,3,10,8448,223
59,3,11,8668,223
60,3,12,8009,223
61,3,13,8229,223
62,3,14,8449,223
63,3,15,8669,223
64,4,0,8030,223
65,4,1,8250,223
66,4,2,8470,223
67,4,3,8690,223
68,4,4,8031,223
69,4,5,8251,223
70,4,6,8471,223
71,4,7,8691,223
72,4,8,8032,223
73,4,9,8252,223
74,4,10,8472,223
75,4,11,8692,223
76,4,12,8033,223
77,4,13,8253,223
78,4,14,8473,223
79,4,15,8693,223
80,5,0,8054,223
81,5,1,8274,223
82,5,2,8494,223
83,5,3,8714,223
84,5,4,8055,223
85,5,5,8275,223
86,5,6,8495,223
87,5,7,8715,223
88,5,8,8056,223
89,5,9,8276,223
90,5,10,8496,223
91,5,11,8716,223
92,5,12,8057,223
93,5,13,8277,223
94,5,14,8497,223
95,5,15,8717,223
96,6,0,8078,223
97,6,1,8298,223
98,6,2,8518,223
99,6,3,8738,223
100,6,4,8079,223
101,6,5,8299,223
102,6,6,8519,223
103,6,7,8739,223
104,6,8,8080,223
105,6,9,8300,223
106,6,10,8520,223
107,6,11,8740,223
108,6,12,8081,223
109,6,13,8301,223
110,6,14,8521,223
111,6,15,8741,223
112,7,0,8102,223
113,7,1,8322,223
114,7,2,8542,223
115,7,3,8762,223
116,7,4,8103,223
117,7,5,8323,223
118,7,6,8543,223
119,7,7,8763,223
120,7,8,8104,223
121,7,9,8324,223
122,7,10,8544,223
123,7,11,8764,223
124,7,12,8105,223
125,7,13,8325,223
126,7,14,8545,223
127,7,15,8765,223
128,8,0,8126,223
129,8,1,8346,223
130,8,2,8566,223
131,8,3,8786,223
132,8,4,8127,223
133,8,5,8347,223
134,8,6,8567,223
135,8,7,8787,223
136,8,8,8128,223
137,8,9,8348,223
138,8,10,8568,223
139,8,11,8788,223
140,8,12,8129,223
141,8,13,8349,223
142,8,14,8569,223
143,8,15,8789,223
144,9,0,16734,223
145,9,1,16954,223
146,9,2,17174,223
147,9,3,17394,223
148,9,4,16735,223
149,9,5,16955,223
150,9,6,17175,223
151,9,7,17395,223
152,9,8,16736,223
153,9,9,16956,223
154,9,10,17176,223
155,9,11,17396,223
156,9,12,16737,223
157,9,13,16957,223
158,9,14,17177,223
159,9,15,17397,223
160,10,0,16758,223
161,10,1,16978,223
162,10,2,17198,223
163,10,3,17418,223
164,10,4,16759,223
165,10,5,16979,223
166,10,6,17199,223
167,10,7,17419,223
168,10,8,16760,223
169,10,9,16980,223
170,10,10,17200,223
171,10,11,17420,223
172,10,12,16761,223
173,10,13,16981,223
174,10,14,17201,223
175,10,15,17421,223
176,11,0,16782,223
177,11,1,17002,223
178,11,2,17222,223
179,11,3,17442,223
180,11,4,16783,223
181,11,5,17003,223
182,11,6,17223,223
183,11,7,17443,223
184,11,8,16784,223
185,11,9,17004,223
186,11,10,17224,223
187,11,11,17444,223
188,11,12,16785,223
189,11,13,17005,223
190,11,14,17225,223
191,11,15,17445,223
192,12,0,16806,223
193,12,1,17026,223
194,12,2,17246,223
195,12,3,17466,223
196,12,4,16807,223
197,12,5,17027,223
198,12,6,17247,223
199,12,7,17467,223
200,12,8,16808,223
201,12,9,17028,223
202,12,10,17248,223
203,12,11,17468,223
204,12,12,16809,223
205,12,13,17029,223
206,12,14,17249,223
207,12,15,17469,223
208,13,0,16830,223
209,13,1,17050,223
210,13,2,17270,223
211,13,3,17490,223
212,13,4,16831,223
213,13,5,17051,223
214,13,6,17271,223
215,13,7,17491,223
216,13,8,16832,223
217,13,9,17052,223
218,13,10,17272,223
219,13,11,17492,223
220,13,12,16833,223
221,13,13,17053,223
222,13,14,17273,223
223,13,15,17493,223
224,14,0,16854,223
225,14,1,17074,223
226,14,2,17294,223
227,14,3,17514,223
228,14,4,16855,223
229,14,5,17075,223
230,14,6,17295,223
231,14,7,17515,223
232,14,8,16856,223
233,14,9,17076,223
234,14,10,17296,223
235,14,11,17516,223
236,14,12,16857,223
237,14,13,17077,223
238,14,14,17297,223
239,14,15,17517,223
240,15,0,16878,223
241,15,1,17098,223
242,15,2,17318,223
243,15,3,17538,223
244,15,4,16879,223
245,15,5,17099,223
246,15,6,17319,223
247,15,7,17539,223
248,15,8,16880,223
249,15,9,17100,223
250,15,10,17320,223
251,15,11,17540,223
252,15,12,16881,223
253,15,13,17101,223
254,15,14,17321,223
255,15,15,17541,223
256,16,0,16902,223
257,16,1,17122,223
258,16,2,17342,223
259,16,3,17562,223
260,16,4,16903,223
261,16,5,17123,223
262,16,6,17343,223
263,16,7,17563,223
264,16,8,16904,223
265,16,9,17124,223
266,16,10,17344,223
267,16,11,17564,223
268,16,12,16905,223
269,16,13,17125,223
270,16,14,17345,223
271,16,15,17565,223
272,17,0,16926,223
273,17,1,17146,223
274,17,2,17366,223
275,17,3,17586,223
276,17,4,16927,223
277,17,5,17147,223
278,17,6,17367,223
279,17,7,17587,223
280,17,8,16928,223
281,17,9,17148,223
282,17,10,17368,223
283,17,11,17588,223
284,17,12,16929,223
285,17,13,17149,223
286,17,14,17369,223
287,17,15,17589,223
288,18,0,25534,223
289,18,1,25754,223
290,18,2,25974,223
291,18,3,26194,223
292,18,4,25535,223
293,18,5,25755,223
294,18,6,25975,223
295,18,7,26195,223
296,18,8,25536,223
297,18,9,25756,223
298,18,10,25976,223
299,18,11,26196,223
300,18,12,25537,223
301,18,13,25757,223
302,18,14,25977,223
303,18,15,26197,223
304,19,0,25558,223
305,19,1,25778,223
306,19,2,25998,223
307,19,3,26218,223
308,19,4,25559,223
309,19,5,25779,223
310,19,6,25999,223
311,19,7,26219,223
312,19,8,25560,223
313,19,9,25780,223
314,19,10,26000,223
315,19,11,26220,223
316,19,12,25561,223
317,19,13,25781,223
318,19,14,26001,223
319,19,15,26221,223
320,20,0,25582,223
321,20,1,25802,223
322,20,2,26022,223
323,20,3,26242,223
324,20,4,25583,223
325,20,5,25803,223
326,20,6,26023,223
327,20,7,26243,223
328,20,8,25584,223
329,20,9,25804,223
330,20,10,26024,223
331,20,11,26244,223
332,20,12,25585,223
333,20,13,25805,223
334,20,14,26025,223
335,20,15,26245,223
336,21,0,25606,223
337,21,1,25826,223
338,21,2,26046,223
339,21,3,26266,223
340,21,4,25607,223
341,21,5,25827,223
342,21,6,26047,223
343,21,7,26267,223
344,21,8,25608,223
345,21,9,25828,223
346,21,10,26048,223
347,21,11,26268,223
348,21,12,25609,223
349,21,13,25829,223
350,21,14,26049,223
351,21,15,26269,223
352,22,0,25630,223
353,22,1,25850,223
354,22,2,26070,223
355,22,3,26290,223
356,22,4,25631,223
357,22,5,25851,223
358,22,6,26071,223
359,22,7,26291,223
360,22,8,25632,223
361,22,9,25852,223
362,22,10,26072,223
363,22,11,26292,223
364,22,12,25633,223
365,22,13,25853,223
366,22,14,26073,223
367,22,15,26293,223
368,23,0,25654,223
369,23,1,25874,223
370,23,2,26094,223
371,23,3,26314,223
372,23,4,25655,223
373,23,5,25875,223
374,23,6,26095,223
375,23,7,26315,223
376,23,8,25656,223
377,23,9,25876,223
378,23,10,26096,223
379,23,11,26316,223
380,23,12,25657,223
381,23,13,25877,223
382,23,14,26097,223
383,23,15,26317,223
384,24,0,25678,223
385,24,1,25898,223
386,24,2,26118,223
387,24,3,26338,223
