,tile,el_i_in_tile,el,config
0,0,0,1334,43
1,0,1,1554,43
2,0,2,1774,43
3,0,3,1994,43
4,0,4,1335,43
5,0,5,1555,43
6,0,6,1775,43
7,0,7,1995,43
8,0,8,1336,43
9,0,9,1556,43
10,0,10,1776,43
11,0,11,1996,43
12,0,12,1337,43
13,0,13,1557,43
14,0,14,1777,43
15,0,15,1997,43
16,1,0,1358,43
17,1,1,1578,43
18,1,2,1798,43
19,1,3,2018,43
20,1,4,1359,43
21,1,5,1579,43
22,1,6,1799,43
23,1,7,2019,43
24,1,8,1360,43
25,1,9,1580,43
26,1,10,1800,43
27,1,11,2020,43
28,1,12,1361,43
29,1,13,1581,43
30,1,14,1801,43
31,1,15,2021,43
32,2,0,1382,43
33,2,1,1602,43
34,2,2,1822,43
35,2,3,2042,43
36,2,4,1383,43
37,2,5,1603,43
38,2,6,1823,43
39,2,7,2043,43
40,2,8,1384,43
41,2,9,1604,43
42,2,10,1824,43
43,2,11,2044,43
44,2,12,1385,43
45,2,13,1605,43
46,2,14,1825,43
47,2,15,2045,43
48,3,0,1406,43
49,3,1,1626,43
50,3,2,1846,43
51,3,3,2066,43
52,3,4,1407,43
53,3,5,1627,43
54,3,6,1847,43
55,3,7,2067,43
56,3,8,1408,43
57,3,9,1628,43
58,3,10,1848,43
59,3,11,2068,43
60,3,12,1409,43
61,3,13,1629,43
62,3,14,1849,43
63,3,15,2069,43
64,4,0,1430,43
65,4,1,1650,43
66,4,2,1870,43
67,4,3,2090,43
68,4,4,1431,43
69,4,5,1651,43
70,4,6,1871,43
71,4,7,2091,43
72,4,8,1432,43
73,4,9,1652,43
74,4,10,1872,43
75,4,11,2092,43
76,4,12,1433,43
77,4,13,1653,43
78,4,14,1873,43
79,4,15,2093,43
80,5,0,1454,43
81,5,1,1674,43
82,5,2,1894,43
83,5,3,2114,43
84,5,4,1455,43
85,5,5,1675,43
86,5,6,1895,43
87,5,7,2115,43
88,5,8,1456,43
89,5,9,1676,43
90,5,10,1896,43
