,tile,el_i_in_tile,el,config
0,0,0,3522,97
1,0,1,3742,97
2,0,2,3962,97
3,0,3,4182,97
4,0,4,3523,97
5,0,5,3743,97
6,0,6,3963,97
7,0,7,4183,97
8,0,8,3524,97
9,0,9,3744,97
10,0,10,3964,97
11,0,11,4184,97
12,0,12,3525,97
13,0,13,3745,97
14,0,14,3965,97
15,0,15,4185,97
16,1,0,3546,97
17,1,1,3766,97
18,1,2,3986,97
19,1,3,4206,97
20,1,4,3547,97
21,1,5,3767,97
22,1,6,3987,97
23,1,7,4207,97
24,1,8,3548,97
25,1,9,3768,97
26,1,10,3988,97
27,1,11,4208,97
28,1,12,3549,97
29,1,13,3769,97
30,1,14,3989,97
31,1,15,4209,97
32,2,0,3570,97
33,2,1,3790,97
34,2,2,4010,97
35,2,3,4230,97
36,2,4,3571,97
37,2,5,3791,97
38,2,6,4011,97
39,2,7,4231,97
40,2,8,3572,97
41,2,9,3792,97
42,2,10,4012,97
43,2,11,4232,97
44,2,12,3573,97
45,2,13,3793,97
46,2,14,4013,97
47,2,15,4233,97
48,3,0,3594,97
49,3,1,3814,97
50,3,2,4034,97
51,3,3,4254,97
52,3,4,3595,97
53,3,5,3815,97
54,3,6,4035,97
55,3,7,4255,97
56,3,8,3596,97
57,3,9,3816,97
58,3,10,4036,97
59,3,11,4256,97
60,3,12,3597,97
61,3,13,3817,97
62,3,14,4037,97
63,3,15,4257,97
64,4,0,3618,97
65,4,1,3838,97
66,4,2,4058,97
67,4,3,4278,97
68,4,4,3619,97
69,4,5,3839,97
70,4,6,4059,97
71,4,7,4279,97
72,4,8,3620,97
73,4,9,3840,97
74,4,10,4060,97
75,4,11,4280,97
76,4,12,3621,97
77,4,13,3841,97
78,4,14,4061,97
79,4,15,4281,97
80,5,0,3642,97
81,5,1,3862,97
82,5,2,4082,97
83,5,3,4302,97
84,5,4,3643,97
85,5,5,3863,97
86,5,6,4083,97
87,5,7,4303,97
88,5,8,3644,97
89,5,9,3864,97
90,5,10,4084,97
91,5,11,4304,97
92,5,12,3645,97
93,5,13,3865,97
94,5,14,4085,97
95,5,15,4305,97
96,6,0,3666,97
97,6,1,3886,97
98,6,2,4106,97
99,6,3,4326,97
100,6,4,3667,97
101,6,5,3887,97
102,6,6,4107,97
103,6,7,4327,97
104,6,8,3668,97
105,6,9,3888,97
106,6,10,4108,97
107,6,11,4328,97
108,6,12,3669,97
109,6,13,3889,97
110,6,14,4109,97
111,6,15,4329,97
112,7,0,3690,97
113,7,1,3910,97
114,7,2,4130,97
115,7,3,4350,97
116,7,4,3691,97
117,7,5,3911,97
118,7,6,4131,97
119,7,7,4351,97
120,7,8,3692,97
121,7,9,3912,97
122,7,10,4132,97
123,7,11,4352,97
124,7,12,3693,97
125,7,13,3913,97
126,7,14,4133,97
127,7,15,4353,97
128,8,0,3714,97
129,8,1,3934,97
130,8,2,4154,97
131,8,3,4374,97
132,8,4,3715,97
133,8,5,3935,97
134,8,6,4155,97
135,8,7,4375,97
136,8,8,3716,97
137,8,9,3936,97
138,8,10,4156,97
139,8,11,4376,97
140,8,12,3717,97
141,8,13,3937,97
142,8,14,4157,97
143,8,15,4377,97
144,9,0,12322,97
145,9,1,12542,97
146,9,2,12762,97
147,9,3,12982,97
148,9,4,12323,97
149,9,5,12543,97
150,9,6,12763,97
151,9,7,12983,97
152,9,8,12324,97
153,9,9,12544,97
154,9,10,12764,97
155,9,11,12984,97
156,9,12,12325,97
157,9,13,12545,97
158,9,14,12765,97
159,9,15,12985,97
160,10,0,12346,97
161,10,1,12566,97
162,10,2,12786,97
163,10,3,13006,97
164,10,4,12347,97
165,10,5,12567,97
166,10,6,12787,97
167,10,7,13007,97
168,10,8,12348,97
169,10,9,12568,97
170,10,10,12788,97
171,10,11,13008,97
172,10,12,12349,97
173,10,13,12569,97
174,10,14,12789,97
175,10,15,13009,97
176,11,0,12370,97
177,11,1,12590,97
178,11,2,12810,97
179,11,3,13030,97
180,11,4,12371,97
181,11,5,12591,97
182,11,6,12811,97
183,11,7,13031,97
184,11,8,12372,97
185,11,9,12592,97
186,11,10,12812,97
187,11,11,13032,97
188,11,12,12373,97
189,11,13,12593,97
190,11,14,12813,97
191,11,15,13033,97
192,12,0,12394,97
193,12,1,12614,97
194,12,2,12834,97
195,12,3,13054,97
196,12,4,12395,97
197,12,5,12615,97
198,12,6,12835,97
199,12,7,13055,97
200,12,8,12396,97
201,12,9,12616,97
202,12,10,12836,97
203,12,11,13056,97
204,12,12,12397,97
205,12,13,12617,97
206,12,14,12837,97
207,12,15,13057,97
208,13,0,12418,97
209,13,1,12638,97
210,13,2,12858,97
211,13,3,13078,97
212,13,4,12419,97
213,13,5,12639,97
214,13,6,12859,97
215,13,7,13079,97
216,13,8,12420,97
217,13,9,12640,97
218,13,10,12860,97
219,13,11,13080,97
220,13,12,12421,97
221,13,13,12641,97
222,13,14,12861,97
223,13,15,13081,97
224,14,0,12442,97
225,14,1,12662,97
226,14,2,12882,97
227,14,3,13102,97
228,14,4,12443,97
229,14,5,12663,97
230,14,6,12883,97
231,14,7,13103,97
232,14,8,12444,97
233,14,9,12664,97
234,14,10,12884,97
235,14,11,13104,97
236,14,12,12445,97
237,14,13,12665,97
238,14,14,12885,97
239,14,15,13105,97
240,15,0,12466,97
241,15,1,12686,97
242,15,2,12906,97
243,15,3,13126,97
244,15,4,12467,97
245,15,5,12687,97
246,15,6,12907,97
247,15,7,13127,97
248,15,8,12468,97
249,15,9,12688,97
250,15,10,12908,97
251,15,11,13128,97
252,15,12,12469,97
253,15,13,12689,97
254,15,14,12909,97
255,15,15,13129,97
256,16,0,12490,97
257,16,1,12710,97
258,16,2,12930,97
259,16,3,13150,97
260,16,4,12491,97
261,16,5,12711,97
262,16,6,12931,97
263,16,7,13151,97
264,16,8,12492,97
265,16,9,12712,97
266,16,10,12932,97
267,16,11,13152,97
268,16,12,12493,97
269,16,13,12713,97
270,16,14,12933,97
271,16,15,13153,97
272,17,0,12514,97
273,17,1,12734,97
274,17,2,12954,97
275,17,3,13174,97
276,17,4,12515,97
277,17,5,12735,97
278,17,6,12955,97
279,17,7,13175,97
280,17,8,12516,97
281,17,9,12736,97
282,17,10,12956,97
