,tile,el_i_in_tile,el,config
0,0,0,1342,47
1,0,1,1562,47
2,0,2,1782,47
3,0,3,2002,47
4,0,4,1343,47
5,0,5,1563,47
6,0,6,1783,47
7,0,7,2003,47
8,0,8,1344,47
9,0,9,1564,47
10,0,10,1784,47
11,0,11,2004,47
12,0,12,1345,47
13,0,13,1565,47
14,0,14,1785,47
15,0,15,2005,47
16,1,0,1366,47
17,1,1,1586,47
18,1,2,1806,47
19,1,3,2026,47
20,1,4,1367,47
21,1,5,1587,47
22,1,6,1807,47
23,1,7,2027,47
24,1,8,1368,47
25,1,9,1588,47
26,1,10,1808,47
27,1,11,2028,47
28,1,12,1369,47
29,1,13,1589,47
30,1,14,1809,47
31,1,15,2029,47
32,2,0,1390,47
33,2,1,1610,47
34,2,2,1830,47
35,2,3,2050,47
36,2,4,1391,47
37,2,5,1611,47
38,2,6,1831,47
39,2,7,2051,47
40,2,8,1392,47
41,2,9,1612,47
42,2,10,1832,47
43,2,11,2052,47
44,2,12,1393,47
45,2,13,1613,47
46,2,14,1833,47
47,2,15,2053,47
48,3,0,1414,47
49,3,1,1634,47
50,3,2,1854,47
51,3,3,2074,47
52,3,4,1415,47
53,3,5,1635,47
54,3,6,1855,47
55,3,7,2075,47
56,3,8,1416,47
57,3,9,1636,47
58,3,10,1856,47
59,3,11,2076,47
60,3,12,1417,47
61,3,13,1637,47
62,3,14,1857,47
63,3,15,2077,47
64,4,0,1438,47
65,4,1,1658,47
66,4,2,1878,47
67,4,3,2098,47
68,4,4,1439,47
69,4,5,1659,47
70,4,6,1879,47
71,4,7,2099,47
72,4,8,1440,47
73,4,9,1660,47
74,4,10,1880,47
75,4,11,2100,47
76,4,12,1441,47
77,4,13,1661,47
78,4,14,1881,47
79,4,15,2101,47
80,5,0,1462,47
81,5,1,1682,47
82,5,2,1902,47
83,5,3,2122,47
84,5,4,1463,47
85,5,5,1683,47
86,5,6,1903,47
87,5,7,2123,47
88,5,8,1464,47
89,5,9,1684,47
90,5,10,1904,47
91,5,11,2124,47
92,5,12,1465,47
93,5,13,1685,47
94,5,14,1905,47
95,5,15,2125,47
96,6,0,1486,47
97,6,1,1706,47
98,6,2,1926,47
99,6,3,2146,47
100,6,4,1487,47
101,6,5,1707,47
102,6,6,1927,47
103,6,7,2147,47
104,6,8,1488,47
105,6,9,1708,47
106,6,10,1928,47
107,6,11,2148,47
108,6,12,1489,47
109,6,13,1709,47
110,6,14,1929,47
111,6,15,2149,47
112,7,0,1510,47
113,7,1,1730,47
114,7,2,1950,47
115,7,3,2170,47
116,7,4,1511,47
117,7,5,1731,47
118,7,6,1951,47
119,7,7,2171,47
120,7,8,1512,47
121,7,9,1732,47
122,7,10,1952,47
123,7,11,2172,47
124,7,12,1513,47
125,7,13,1733,47
126,7,14,1953,47
127,7,15,2173,47
128,8,0,1534,47
129,8,1,1754,47
130,8,2,1974,47
131,8,3,2194,47
132,8,4,1535,47
133,8,5,1755,47
134,8,6,1975,47
135,8,7,2195,47
136,8,8,1536,47
137,8,9,1756,47
138,8,10,1976,47
139,8,11,2196,47
140,8,12,1537,47
141,8,13,1757,47
142,8,14,1977,47
143,8,15,2197,47
144,9,0,10142,47
145,9,1,10362,47
146,9,2,10582,47
147,9,3,10802,47
148,9,4,10143,47
149,9,5,10363,47
150,9,6,10583,47
151,9,7,10803,47
152,9,8,10144,47
153,9,9,10364,47
154,9,10,10584,47
155,9,11,10804,47
156,9,12,10145,47
157,9,13,10365,47
158,9,14,10585,47
159,9,15,10805,47
160,10,0,10166,47
161,10,1,10386,47
162,10,2,10606,47
163,10,3,10826,47
164,10,4,10167,47
165,10,5,10387,47
166,10,6,10607,47
167,10,7,10827,47
168,10,8,10168,47
169,10,9,10388,47
170,10,10,10608,47
171,10,11,10828,47
172,10,12,10169,47
173,10,13,10389,47
174,10,14,10609,47
175,10,15,10829,47
176,11,0,10190,47
177,11,1,10410,47
178,11,2,10630,47
179,11,3,10850,47
180,11,4,10191,47
181,11,5,10411,47
182,11,6,10631,47
183,11,7,10851,47
184,11,8,10192,47
185,11,9,10412,47
186,11,10,10632,47
187,11,11,10852,47
188,11,12,10193,47
189,11,13,10413,47
190,11,14,10633,47
191,11,15,10853,47
192,12,0,10214,47
193,12,1,10434,47
194,12,2,10654,47
195,12,3,10874,47
196,12,4,10215,47
197,12,5,10435,47
198,12,6,10655,47
